step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.861535383140575,0,0.0,0.9512796646330416,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9203571432270522,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9235617324668332,0,0.0,0.90237799071871,0,0.0,0.9544231706477375,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9485193997864876,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.089634487702988,0,0.0,0.9499212968645571,0,0.0,0.9649835308249906,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9474069082859393,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9957856483943306,0,0.0,0.9302365379379651,0,0.0,0.9540211774193564,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9530604092153321,0,0.0,1.0,0,0.0
15.0,1,2.0,0.05555555555555555,10.957387422633495,0,0.0,0.8521420712766185,0,0.0,0.9285539694113364,0,0.0,1.0,0,0.0,1.0,0,0.0,0.662346698486834,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9755160456489241,0,0.0,0.9426619791567437,0,0.0,0.9055738895638853,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,2.0,0.2533245211070364,0,0.0,1.0,1,2.0
20.0,8,27.0,0.5625,9.384671673233543,0,0.0,0.6544899449003176,0,1.0,0.7954082493750575,0,0.0,1.0,0,0.0,1.0,3,9.0,0.3553509364715586,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9635113129991694,0,0.0,0.9514510316266168,2,3.0,0.63579345290154,0,0.0,0.9255190572317507,0,0.0,0.9281266283861469,0,0.0,0.9203487148206007,3,15.0,0.5511635665250793,0,0.0,1.0,8,28.0
25.0,12,79.0,1.234375,9.673618765942514,2,6.0,0.6828296467795933,0,1.0,0.8681462244032321,0,0.0,1.0,0,0.0,1.0,4,28.0,0.451888078680226,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9240330313509469,0,0.0,0.9703821408816449,3,15.0,0.2877058886944833,0,0.0,0.938772427144161,0,0.0,0.927743400508929,0,0.0,0.9666418228632583,3,30.0,0.5049649745135205,0,0.0,1.0,12,80.0
30.0,19,160.0,2.0253164556962027,8.948750802604048,4,20.0,0.6625375057029996,0,1.0,0.9169760005780344,0,0.0,0.9888077159804548,0,0.0,0.9250261566356478,5,50.0,0.2536294224703964,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9231962446464548,0,0.0,0.9408494309003294,5,39.0,0.44584316265565127,0,0.0,0.9299037475846238,0,0.0,0.9513782637517906,0,0.0,0.9439656272903422,5,51.0,0.1958621264246246,0,0.0,0.9313309509140766,19,161.0
35.0,23,240.0,2.526315789473684,7.889702225534317,0,11.0,0.6350764766083394,2,5.0,0.3871276517949742,0,0.0,0.9412621082102153,0,0.0,0.9466081593368996,7,81.0,0.20796925909308905,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.875215153609475,0,0.0,0.9703516643109797,6,71.0,0.3281105993777494,0,0.0,0.9382147478585168,0,0.0,0.953336009781998,0,0.0,0.9608989781488017,8,86.0,0.10810303085125639,0,0.0,0.9669492794086203,23,254.0
40.0,35,397.0,3.710280373831776,7.805681218526505,3,11.0,0.574370830376885,6,29.0,0.32199993968980994,0,0.0,0.9249895857019825,0,0.0,0.9656494083764204,8,120.0,0.18221086211139614,0,0.0,1.0,0,0.0,0.9060409521372608,0,0.0,0.9250261566356478,0,0.0,0.8676704851821515,0,0.0,0.8927056199681951,10,116.0,0.3884474949004738,0,0.0,0.9490865094526271,0,0.0,0.9593241865453862,0,0.0,0.943506234802635,8,126.0,0.19148703392052907,0,0.0,0.9472259844062068,35,402.0
45.0,43,597.0,4.933884297520661,7.864245992220553,7,38.0,0.5146326129333976,6,59.0,0.31687456393734886,0,0.0,0.9056032960032924,0,0.0,0.9582338215320128,9,164.0,0.2732049305802086,0,0.0,0.9563988035297522,0,0.0,0.93867148217209,0,0.0,0.9311392630188473,0,0.0,0.9441319676553122,0,0.0,0.8704490698312976,12,171.0,0.4041382866906187,0,0.0,0.9728515648006532,0,0.0,0.891346323300618,0,0.0,0.973250483450733,9,168.0,0.17634837984238005,0,0.0,0.9608593940186566,43,600.0
50.0,45,767.0,5.681481481481481,7.548990286982491,5,46.0,0.3423227464294839,6,91.0,0.4436317334283179,0,0.0,0.9323050095162881,0,0.0,0.9508990847233686,10,214.0,0.22057701448452155,0,0.0,0.931731856903495,0,0.0,0.9527679681950524,0,0.0,0.9222516085577311,0,0.0,0.9304386574809208,0,0.0,0.9654858726145377,15,237.0,0.29835942619707234,0,0.0,0.9534008995939814,0,0.0,0.8817338989539844,0,0.0,0.9025457351022148,9,213.0,0.4140621336797485,0,0.0,0.9447256866581423,45,801.0
55.0,46,976.0,6.684931506849315,7.717472616943182,2,30.0,0.442511497465209,6,123.0,0.5187980001738529,0,0.0,0.9597660498439405,0,0.0,0.9591454852566916,11,268.0,0.17950481381255623,0,0.0,0.954656899307365,0,0.0,0.9509539919468006,0,0.0,0.9525157082544907,0,0.0,0.9192068899483058,0,0.0,0.9708616465951156,16,317.0,0.21736381489554427,0,0.0,0.9470279576579483,0,0.0,0.8749883050134057,0,0.0,0.9417646532059604,11,263.0,0.4294663206929524,0,0.0,0.9613889244790077,46,1001.0
60.0,56,1241.0,7.660493827160494,7.871637470477962,5,32.0,0.5650125141169996,6,151.0,0.5657691548821947,0,0.0,0.9023234153489291,0,0.0,0.9358175615772677,14,334.0,0.28672883915923053,0,0.0,0.950548265314378,0,0.0,0.9525975263682771,0,0.0,0.9559150899918665,0,0.0,0.9581536883969609,0,0.0,0.9676724006016957,18,406.0,0.1502038540719036,0,0.0,0.9317450086524343,0,0.0,0.9563528300629477,0,0.0,0.951203011607659,13,322.0,0.3304872587950836,0,0.0,0.9455360138825912,56,1245.0
65.0,63,1546.0,8.834285714285715,7.123752439307113,5,56.0,0.45617745168174156,7,183.0,0.4517231779248867,0,0.0,0.903991072449458,0,0.0,0.9638087971666005,16,410.0,0.28235770960540274,0,0.0,0.9261722895955684,0,0.0,0.9515382731089357,0,0.0,0.9730328292721093,0,0.0,0.9559031257828533,0,0.0,0.9753517310185847,21,509.0,0.059480981080662534,0,0.0,0.9473648296857109,0,0.0,0.966198131843146,0,0.0,0.9579306631933364,14,391.0,0.26115807311082023,0,0.0,0.9331247462400977,63,1549.0
70.0,75,1834.0,9.703703703703704,6.554410259706869,4,49.0,0.506559816602981,12,235.0,0.3241257626260939,0,0.0,0.9562116721036635,0,0.0,0.9652023447705895,20,500.0,0.32688450738383085,0,0.0,0.8976033030518913,0,0.0,0.9161789713076286,0,0.0,0.9439271579053652,0,0.0,0.9452698572861833,0,0.0,0.9497164063501462,24,627.0,0.008639000504381891,0,0.0,0.9214124618763989,0,0.0,0.9614839519867624,0,0.0,0.9522157268415187,15,465.0,0.0952251836163278,0,0.0,0.97226732158393,75,1876.0
75.0,84,2222.0,11.165829145728644,6.516293845588454,0,16.0,0.6789802398166981,19,319.0,0.25149103678393725,0,0.0,0.9474751619911981,0,0.0,0.9457497914738493,23,607.0,0.14901144970685568,0,0.0,0.9403472636335297,0,0.0,0.871310000974041,0,0.0,0.9447387319280854,0,0.0,0.955816691672701,0,0.0,0.9613785669267012,25,755.0,0.16295891348742308,0,0.0,0.9444248241844685,0,0.0,0.9698190779627053,0,0.0,0.9801297898259865,17,548.0,0.08617845147829317,0,0.0,0.9194685822112283,84,2245.0
80.0,95,2677.0,12.932367149758454,6.2640620981751995,3,25.0,0.4564447286805198,21,424.0,0.23031979570803657,0,0.0,0.9307079957841903,0,0.0,0.9436655702473719,27,733.0,0.06569723875822717,0,0.0,0.9347882207513749,0,0.0,0.8639141834112676,0,0.0,0.9638119870645827,0,0.0,0.954521644883422,0,0.0,0.967169032576818,26,883.0,0.22189950258362678,0,0.0,0.9404579545861965,0,0.0,0.9267276250486087,0,0.0,0.9240022189038886,18,635.0,0.07143809230279052,0,0.0,0.9512938075363908,95,2700.0
85.0,105,3182.0,15.224880382775119,5.520868097992989,9,61.0,0.2773240905145861,21,529.0,0.16740638781526476,0,0.0,0.9481518497241342,0,0.0,0.9644347956003035,28,870.0,0.04872664079738837,0,0.0,0.9585062475385883,0,0.0,0.9129192282134047,0,0.0,0.9330893691562266,0,0.0,0.9578231414003094,0,0.0,0.9627406838959899,27,1013.0,0.11698073123105229,0,0.0,0.8883777501361915,0,0.0,0.9463245405559213,0,0.0,0.9329456259642626,20,729.0,0.15884985002921767,0,0.0,0.9270972532964108,105,3202.0
90.0,123,3759.0,17.7311320754717,4.802165894741355,15,126.0,0.2523567473613187,26,646.0,0.052768236507439066,0,0.0,0.9537465597645988,0,0.0,0.9282964625432881,30,1016.0,0.045429939780988124,0,0.0,0.9465203044344501,0,0.0,0.9285216448128639,0,0.0,0.9452585743605753,0,0.0,0.9121171269513887,0,0.0,0.9093083725942364,31,1161.0,0.03055078295337847,0,0.0,0.8324525636701546,0,0.0,0.9765000551168718,0,0.0,0.9424249535572977,21,830.0,0.22454346592485167,0,0.0,0.9669118045070416,123,3779.0
95.0,136,4409.0,20.1324200913242,4.474389946589793,16,203.0,0.1746766823697442,30,788.0,0.0877134723354745,0,0.0,0.9515015438882994,0,0.0,0.9191414476500084,33,1173.0,0.06770212387591801,0,0.0,0.9160851691616423,0,0.0,0.9519296013091368,0,0.0,0.8877064819070638,0,0.0,0.9698475627809718,0,0.0,0.9669566015971114,36,1330.0,0.00013877303846831265,0,0.0,0.8393915300745345,0,0.0,0.9221251098342916,0,0.0,0.9627549225518311,21,935.0,0.2462944006475477,0,0.0,0.9025640364076275,136,4429.0
100.0,138,4988.0,22.07079646017699,4.428102893386487,13,231.0,0.21016038916153051,30,938.0,0.13168859190333917,0,0.0,0.9531038845862458,0,0.0,0.9365484827721628,36,1349.0,0.11316178548653903,0,0.0,0.9182773836994761,0,0.0,0.9247545826369188,0,0.0,0.9510542120583674,0,0.0,0.9779815981803893,0,0.0,0.9449087036838456,36,1514.0,0.025607308598081042,0,0.0,0.9537172344925218,0,0.0,0.9440430585166909,0,0.0,0.9898778821516216,23,1047.0,0.03962321121948238,0,0.0,0.8982707706767998,138,5079.0
105.0,136,5515.0,24.08296943231441,4.749638782568656,5,151.0,0.3872129639590801,31,1093.0,0.1554312925131333,0,0.0,0.9565319303428081,0,0.0,0.9682918414440876,36,1529.0,0.09095372817089872,0,0.0,0.9431845982065875,0,0.0,0.8954899696675143,0,0.0,0.9145056552632269,0,0.0,0.9454099771889224,0,0.0,0.8964507825956126,36,1694.0,0.1307551821067077,0,0.0,0.976017617819561,0,0.0,0.9357068249376116,0,0.0,0.9462878508675765,28,1179.0,0.03233104580530697,0,0.0,0.8720445517623774,136,5646.0
110.0,134,6150.0,25.732217573221757,5.030213569408647,1,153.0,0.4464740923260892,31,1250.0,0.1530625802594945,0,0.0,0.947186598202286,0,0.0,0.9499572968334784,36,1709.0,0.02700655883930483,0,0.0,0.954443769481434,0,0.0,0.9516976084307005,0,0.0,0.9303920780123734,0,0.0,0.9646824308128458,0,0.0,0.9143248176682488,36,1874.0,0.16722401319292188,0,0.0,0.967792173728291,0,0.0,0.9459414518351836,0,0.0,0.9411828641511633,30,1324.0,0.03505847626604058,0,0.0,0.8400046887216142,134,6310.0
