step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.417402465339126,0,0.0,0.9695117351698336,0,0.0,0.9658166009999669,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9687750192913347,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.961335793099069,0,0.0,0.9947330718077153,0,0.0,0.9882384645931546,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9395730714971199,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.973331097795224,0,0.0,0.9327128749394593,0,0.0,0.9279390438810481,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9271078277269679,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9706456494929954,0,0.0,0.9202031796499095,0,0.0,0.9613657803382298,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9789527894218317,0,0.0,1.0,0,0.0
15.0,3,3.0,0.07317073170731707,11.693755469139406,1,1.0,0.7954170162340631,0,0.0,0.9724595606843489,0,0.0,1.0,0,0.0,1.0,2,2.0,0.6845336747455226,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9671184635272754,0,0.0,0.9449786743715263,0,0.0,0.8562485664875583,0,0.0,0.9893507446269479,0,0.0,0.9958838821076572,0,0.0,0.9200694376905895,0,0.0,0.7576927341151608,0,0.0,1.0,3,3.0
20.0,8,29.0,0.5576923076923077,9.771152572963015,3,8.0,0.6015302463375535,0,0.0,0.9418031544341656,0,0.0,1.0,0,0.0,1.0,3,15.0,0.38167188391888657,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9453847475297312,0,0.0,0.9638317064918666,1,2.0,0.506070581062905,0,0.0,0.894708737066393,0,0.0,0.950706857576271,0,0.0,0.9520146797947702,1,4.0,0.6704866408408449,0,0.0,1.0,8,29.0
25.0,17,97.0,1.4264705882352942,8.863892796360544,5,28.0,0.5189626217497797,0,0.0,0.8319909753365762,0,0.0,0.9445307190075716,0,0.0,1.0,6,38.0,0.2115350451502903,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9420974230590969,0,0.0,0.9852325357155962,3,15.0,0.5358179676326398,0,0.0,0.9387309609918569,0,0.0,0.9437340099627483,0,0.0,0.9576637894807867,3,16.0,0.48687351457074934,0,0.0,0.9382069204186309,17,97.0
30.0,23,205.0,2.5,8.300295015699927,5,53.0,0.5200435850056231,1,5.0,0.7749275185265345,0,0.0,0.9211235079214994,0,0.0,0.9353083292863116,7,72.0,0.26395921768268277,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9232839243261988,0,0.0,0.9248325296070161,4,34.0,0.4065352108245342,0,0.0,0.9610140695016116,0,0.0,0.8896805500573822,0,0.0,0.9638565908487369,6,41.0,0.2831281345011827,0,0.0,0.933095725594958,23,205.0
35.0,28,269.0,2.956043956043956,7.414656189124134,1,41.0,0.5864750669566434,2,13.0,0.6055506935488543,0,0.0,0.9040672886468362,0,0.0,0.9167189220271491,9,114.0,0.25683128026204566,0,0.0,0.9766121675664559,0,0.0,0.9892582123739898,0,0.0,1.0,0,0.0,0.88770245730211,0,0.0,0.9749918375185662,6,62.0,0.22015213708876133,0,0.0,0.9471658219277819,0,0.0,0.9199798526412257,0,0.0,0.9099563405684031,10,81.0,0.10723311931808012,0,0.0,0.9451220933056753,28,311.0
40.0,37,441.0,4.083333333333333,7.901972327596631,1,4.0,0.7215029031821916,4,32.0,0.404990331407251,0,0.0,0.9498432456649867,0,0.0,0.9252915013352893,11,164.0,0.2964981201170893,0,0.0,0.9339024473726876,0,0.0,0.9543537988409962,0,0.0,0.9353083292863116,0,0.0,0.9568834993018895,0,0.0,0.9257081540352105,9,106.0,0.4303058020135933,0,0.0,0.9838101518952106,0,0.0,0.9638395252342488,0,0.0,0.9295240984259017,12,140.0,0.12312464228371885,0,0.0,0.9723357334264976,37,446.0
45.0,44,639.0,5.369747899159663,7.397250874108245,2,5.0,0.5891170940587949,7,61.0,0.3434174158381596,0,0.0,0.9208673534902974,0,0.0,0.9461379338333294,13,222.0,0.09611782581904885,0,0.0,0.9723591967944355,0,0.0,0.946011546108431,0,0.0,0.9324335008895056,0,0.0,0.9516645009470842,0,0.0,0.9748539762802414,9,151.0,0.4714979544437347,0,0.0,0.9790451199097139,0,0.0,0.962563059145151,0,0.0,0.960652347718885,13,205.0,0.1475609042584623,0,0.0,0.9534432291091522,44,644.0
50.0,56,893.0,6.5661764705882355,7.281616002948585,6,29.0,0.5506173739230132,7,98.0,0.4986571402908236,0,0.0,0.9436437878328845,0,0.0,0.930359754313568,16,293.0,0.1406930434259211,0,0.0,0.9517031709321031,0,0.0,0.9637417726972893,0,0.0,0.9360368024828213,0,0.0,0.9516081640469046,0,0.0,0.9438594313937967,12,200.0,0.3294093264208909,0,0.0,0.930206921925863,0,0.0,0.9465191506487676,0,0.0,0.945035531096493,15,276.0,0.2199372486579779,0,0.0,0.9727533041096728,56,896.0
