step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.420310411804843,0,0.0,0.9771495219310674,0,0.0,0.9524592141920368,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9976736085365511,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9274439687691641,0,0.0,0.9723170016336257,0,0.0,0.9543530909035618,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9812879661723221,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.359333621451379,0,0.0,0.9624364653716038,0,0.0,0.9392803417686357,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693350458370484,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9419597876097958,0,0.0,0.9432135001202634,0,0.0,0.9601608388902235,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9102718468144939,0,0.0,1.0,0,0.0
15.0,2,4.0,0.07272727272727272,11.354583568569659,0,0.0,0.8046469425667183,0,0.0,0.9360801400392837,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8667694592404598,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8880994002334957,0,0.0,0.9508525477903368,1,1.0,0.5990358844986532,0,0.0,0.9976516445815772,0,0.0,0.9994671687556984,0,0.0,0.9994891589587811,1,3.0,0.524922883906413,0,0.0,1.0,2,4.0
20.0,16,53.0,0.8412698412698413,9.093149630696887,4,10.0,0.5239230452660905,0,0.0,0.9302889475577756,0,0.0,1.0,0,0.0,1.0,2,4.0,0.5926677943938669,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9517721435523164,0,0.0,0.9134741576901714,5,20.0,0.3474394156028444,0,0.0,0.9188124628376854,0,0.0,0.9453817457291646,0,0.0,0.9472356635618893,5,19.0,0.15908711728463518,0,0.0,1.0,16,53.0
25.0,23,154.0,2.0,8.4622761291973,5,35.0,0.3073319671688922,0,0.0,0.8956032188069413,0,0.0,1.0,0,0.0,1.0,5,22.0,0.33844991746872144,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9692470026958854,0,0.0,0.9709550396618889,7,52.0,0.3156407171511861,0,0.0,0.8717299724001593,0,0.0,0.9659669519638296,0,0.0,0.9404897963051189,6,45.0,0.24188939994277625,0,0.0,1.0,23,154.0
30.0,24,231.0,2.4838709677419355,8.219013499768154,1,35.0,0.4170259769537557,1,3.0,0.608059172282429,0,0.0,0.9782187332302863,0,0.0,0.9584272647777583,7,55.0,0.33239696792297685,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9507106154440538,0,0.0,0.962236806253795,9,98.0,0.31606305867527196,0,0.0,0.8417743757787665,0,0.0,0.9845913514424298,0,0.0,0.951441080126847,6,75.0,0.20017883370631734,0,0.0,0.9301803655723049,24,266.0
35.0,34,378.0,3.375,8.410218892417129,3,15.0,0.6422401326820096,4,17.0,0.5613770468325876,0,0.0,0.9740758144611223,0,0.0,0.947445948213682,9,96.0,0.2606603316802293,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9240165065556536,0,0.0,0.9705200046801834,11,151.0,0.40879776701153414,0,0.0,0.8993602621197567,0,0.0,0.9523284072025542,0,0.0,0.9499533044494187,7,107.0,0.2145584218221556,0,0.0,0.8986308815893419,34,386.0
40.0,39,546.0,4.439024390243903,7.908511554171637,1,14.0,0.5732841270356211,4,39.0,0.5125333280399873,0,0.0,0.9578378817464538,0,0.0,0.9700217972671884,13,152.0,0.10920110352534468,0,0.0,0.999445584088979,0,0.0,0.9790713642473524,0,0.0,0.9603943608616554,0,0.0,0.926782079501114,0,0.0,0.9780474807223092,14,216.0,0.32420306423919165,0,0.0,0.9682929848949322,0,0.0,0.9621568223727454,0,0.0,0.9470067352508797,7,142.0,0.26314038507918147,0,0.0,0.8910025034777859,39,563.0
45.0,49,771.0,5.546762589928058,7.898463773678859,3,17.0,0.5400218853083119,4,61.0,0.6385690334185904,0,0.0,0.955442569988846,0,0.0,0.9467561425169797,15,222.0,0.11018228472840653,0,0.0,0.8777032138965991,0,0.0,0.9280889057467594,0,0.0,0.958497645013024,0,0.0,0.942290091417925,0,0.0,0.963795038104242,18,294.0,0.13380264367062566,0,0.0,0.9669884275561883,0,0.0,0.9391936096614376,0,0.0,0.9488173273759379,9,185.0,0.3648594939773349,0,0.0,0.8783533584703527,49,779.0
50.0,56,1036.0,6.953020134228188,7.620399578847391,5,39.0,0.4923539644082549,4,81.0,0.677806657924416,0,0.0,0.9551130257553742,0,0.0,0.9759395927102213,16,299.0,0.05536693087533309,0,0.0,0.8785440563494207,0,0.0,0.9449788072417956,0,0.0,0.935925778539234,0,0.0,0.9486217648273013,0,0.0,0.938572446056045,19,389.0,0.019189605174021927,0,0.0,0.9232214390627493,0,0.0,0.9314580866706684,0,0.0,0.9273893851840033,12,236.0,0.40233472390880276,0,0.0,0.9201520881698151,56,1044.0
