step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.90987796747341,0,0.0,0.9516468645742767,0,0.0,0.9744509437128915,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9719922492031117,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.968051227442615,0,0.0,0.9757597492749839,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.271660293200354,0,0.0,0.9268671075166213,0,0.0,0.947413154885612,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9479470041744484,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9447402288573408,0,0.0,0.9566871862138926,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9789660417558389,0,0.0,1.0,0,0.0
15.0,1,2.0,0.047619047619047616,10.753613892531044,0,0.0,0.5513233667610888,0,0.0,0.9165570406856656,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6965976704781383,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9553718105593366,0,0.0,0.9458759606368013,0,0.0,0.6167578231055946,0,0.0,0.9493585346235534,0,0.0,1.0,0,0.0,0.9842751873852701,0,0.0,0.923116971792,0,0.0,1.0,1,2.0
20.0,10,32.0,0.5925925925925926,9.50419718305581,5,15.0,0.44053213597631585,0,0.0,0.9512183205330904,0,0.0,1.0,0,0.0,1.0,3,10.0,0.4261454164295593,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9395067942930354,0,0.0,0.9646304232708683,2,7.0,0.36779143575531553,0,0.0,0.963181893585893,0,0.0,1.0,0,0.0,0.953842072533869,0,0.0,0.8493247377745469,0,0.0,1.0,10,32.0
25.0,18,109.0,1.5797101449275361,8.702013311367914,6,45.0,0.5513175631544455,0,0.0,0.8145868189028107,0,0.0,1.0,0,0.0,0.9702264396482131,6,33.0,0.20625308745919743,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9205937072651802,0,0.0,0.946619390932427,4,27.0,0.3515020514938395,0,0.0,0.9315423998273461,0,0.0,0.9832595328874248,0,0.0,0.9515819508142943,2,4.0,0.47445698121324925,0,0.0,0.9493585346235534,18,109.0
30.0,26,229.0,2.6941176470588237,8.298080186550377,7,80.0,0.5486105161297767,2,8.0,0.7180736239526272,0,0.0,1.0,0,0.0,0.9748431804289769,10,77.0,0.15425620394746087,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9643903253581133,0,0.0,0.9598707174576211,5,50.0,0.27500178386792373,0,0.0,0.8888248439135202,0,0.0,0.9505310933578054,0,0.0,0.9571345679856331,2,14.0,0.4597262253617171,0,0.0,0.960430147117663,26,229.0
35.0,30,284.0,2.8686868686868685,7.772689687977783,6,79.0,0.373780353933603,3,23.0,0.6801227190970764,0,0.0,0.9446722259426248,0,0.0,0.9501456358897675,11,131.0,0.15305564543891134,0,0.0,0.9493585346235534,0,0.0,1.0,0,0.0,0.9702264396482131,0,0.0,0.9391527407305252,0,0.0,0.9587939091506884,6,83.0,0.30303317405536373,0,0.0,0.8946081672370713,0,0.0,0.9756252597319668,0,0.0,0.9447544502374917,4,31.0,0.309286079892472,0,0.0,0.9323062914580454,30,347.0
40.0,33,413.0,3.6548672566371683,7.9636589844004995,5,40.0,0.4406102715254578,4,42.0,0.4993840607052435,0,0.0,0.9343328260889459,0,0.0,0.9383310999409978,12,191.0,0.14237493891191372,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9885165525466189,0,0.0,0.9499601904846817,0,0.0,0.9830053655508144,8,118.0,0.36552902362915846,0,0.0,0.9374353175055574,0,0.0,0.9246036024041246,0,0.0,0.9670898079764496,4,51.0,0.311291259338373,0,0.0,0.9534581422505006,33,442.0
45.0,42,606.0,4.771653543307087,8.363036286896483,7,46.0,0.41972952602249597,6,68.0,0.3744384572442966,0,0.0,0.9704512527195683,0,0.0,0.9186048557659372,14,258.0,0.0993226216077603,0,0.0,0.9231817767529154,0,0.0,0.9103629047088215,0,0.0,0.9467845407038936,0,0.0,0.9485858666613677,0,0.0,0.9298995848566546,9,161.0,0.5462093180758749,0,0.0,0.9062788637344322,0,0.0,0.9575342067257666,0,0.0,0.9447554699800854,6,78.0,0.3852003777134823,0,0.0,0.9539025747008291,42,611.0
50.0,43,761.0,5.474820143884892,7.908988453007903,5,56.0,0.29980652879914504,6,102.0,0.3989280691788151,0,0.0,0.9327603814689108,0,0.0,0.9389286826433303,15,330.0,0.15463581945648447,0,0.0,0.9658007936897387,0,0.0,0.9593007485632917,0,0.0,0.9266377269341477,0,0.0,0.9697234981550388,0,0.0,0.9602166248428643,10,205.0,0.3922138959361864,0,0.0,0.8808556764786372,0,0.0,0.9360062536324022,0,0.0,0.9353657173067799,7,109.0,0.45941921944095976,0,0.0,0.947150240368746,43,802.0
