step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.95826147140661,0,0.0,0.9670250101133888,0,0.0,0.9376878654044077,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823999020258327,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9705242592650395,0,0.0,0.9727318360468249,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9842059449652281,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.962508874974953,0,0.0,0.9580330449665574,0,0.0,0.9836285160261657,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9527769514526732,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9471564370620299,0,0.0,0.9540225534037264,0,0.0,0.9610885624483295,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8937514809896174,0,0.0,1.0,0,0.0
15.0,3,4.0,0.09302325581395349,10.922989134161007,1,1.0,0.7732681539028048,0,0.0,0.9666153944763827,0,0.0,1.0,0,0.0,1.0,1,1.0,0.7222473420030073,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9764023924629287,0,0.0,0.9654610536194516,0,0.0,0.8209788544198224,0,0.0,1.0,0,0.0,0.9731901135635693,0,0.0,0.9411056112643954,1,2.0,0.736217994268052,0,0.0,1.0,3,4.0
20.0,9,29.0,0.5272727272727272,8.448738921984104,0,0.0,0.5558741135820418,0,3.0,0.6767193065360695,0,0.0,1.0,0,0.0,1.0,3,13.0,0.5498403948953482,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9576946455635048,0,0.0,0.9847122566181543,1,2.0,0.6710777185992601,0,0.0,0.9704833412621534,0,0.0,0.9576575335936339,0,0.0,0.9444587954631751,5,14.0,0.44893994984236246,0,0.0,1.0,9,32.0
25.0,19,99.0,1.5,8.118018980436553,3,10.0,0.5962450404425088,0,3.0,0.8888922544890083,0,0.0,1.0,0,0.0,0.9840143881819929,6,36.0,0.3214852622124624,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9396130311582773,2,9.0,0.5595192208751386,0,0.0,0.9836943023116931,0,0.0,0.9716949771585524,0,0.0,0.9575631698198774,8,44.0,0.31215391906691514,0,0.0,1.0,19,102.0
30.0,22,187.0,2.3974358974358974,7.554990330701103,0,13.0,0.6445634782142211,0,3.0,0.8826415577203148,0,0.0,0.9410060028669238,0,0.0,0.9511923869635863,10,80.0,0.15509188094375664,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9581540189513839,0,0.0,0.9521834547961385,2,21.0,0.5716199808832975,0,0.0,0.9771082270038763,0,0.0,0.9503838405070743,0,0.0,0.9767328381605402,10,88.0,0.2802227441502322,0,0.0,0.9376878654044077,22,205.0
35.0,33,332.0,3.6483516483516483,6.969724000992359,3,8.0,0.604532546570685,2,7.0,0.28546746716601384,0,0.0,0.9520757846070705,0,0.0,0.9738811508242411,13,142.0,0.19420615209263298,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.974629692920358,0,0.0,0.9466360051839359,3,37.0,0.6706369357384744,0,0.0,0.9406859069442697,0,0.0,1.0,0,0.0,0.9494516338677653,12,145.0,0.13430927170915336,0,0.0,0.9430292246095395,33,339.0
40.0,41,508.0,5.1313131313131315,5.866238656738554,3,16.0,0.4496849856328096,7,37.0,0.3039207559584625,0,0.0,0.950192597557551,0,0.0,0.9595417313950495,14,210.0,0.14796011296143852,0,0.0,1.0,0,0.0,0.9592576215069263,0,0.0,0.9608100383917721,0,0.0,0.9483627791732182,0,0.0,0.9234791286185692,4,54.0,0.47952289154011896,0,0.0,0.942765807140222,0,0.0,0.9734796666722878,0,0.0,0.9661577741023052,13,209.0,0.16798196656376072,0,0.0,0.9296551423242853,41,526.0
45.0,52,751.0,6.646017699115045,6.372947352916567,6,32.0,0.29635866150653967,7,72.0,0.5007981892951864,0,0.0,1.0,0,0.0,0.9489762817345886,17,292.0,0.17625619561977682,0,0.0,0.9633619283450354,0,0.0,0.9916088053110156,0,0.0,0.9232418001646332,0,0.0,0.9334071325003613,0,0.0,0.9805056708289888,8,83.0,0.30399146348561884,0,0.0,0.9365877479739247,0,0.0,0.9988307332583051,0,0.0,0.9502981779293247,14,279.0,0.2683830820654577,0,0.0,0.9816580135456874,52,758.0
50.0,57,1028.0,8.03125,6.4884780714848365,7,67.0,0.2926169184936762,7,107.0,0.47726469163001656,0,0.0,0.9266148011196976,0,0.0,0.9649600489081211,19,383.0,0.16951157871820466,0,0.0,0.9543812833072892,0,0.0,0.930132482907725,0,0.0,0.9501072637647582,0,0.0,0.9496547640611165,0,0.0,0.9502374094187362,8,123.0,0.2105785590040078,0,0.0,0.9818888797905133,0,0.0,0.9266697974739605,0,0.0,0.9956361354226336,16,355.0,0.3508154710421671,0,0.0,0.9527871305866722,57,1035.0
55.0,67,1342.0,9.384615384615385,6.10848173963326,7,102.0,0.4000456350486353,10,152.0,0.33522183524228183,0,0.0,0.9615256392651221,0,0.0,0.9598081007165876,22,487.0,0.13382532841162537,0,0.0,0.9431995332405426,0,0.0,1.0,0,0.0,0.9425946763202517,0,0.0,0.9739984065264915,0,0.0,0.960638607654139,10,170.0,0.19471326163032243,0,0.0,0.9515934450820249,0,0.0,0.9312058342313726,0,0.0,0.9405861095692751,18,438.0,0.21597077845996346,0,0.0,0.9649542369381238,67,1349.0
60.0,75,1596.0,10.5,5.469170899153829,3,90.0,0.3687279776319486,15,214.0,0.18550742261445957,0,0.0,0.9360316003529826,0,0.0,0.9053342688950622,24,605.0,0.17347517564488135,0,0.0,0.9286893671323543,0,0.0,0.9964453047510086,0,0.0,0.937415528475649,0,0.0,0.9064322853477023,0,0.0,0.9515660337235993,11,222.0,0.07687961199197724,0,0.0,0.9172045533027745,0,0.0,0.953540419679006,0,0.0,0.9369216734582126,22,541.0,0.10598909153317328,0,0.0,0.9569565825697931,75,1672.0
