step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.565991643982002,0,0.0,0.9663389183453927,0,0.0,0.9273516898129696,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9246690195758253,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9644128219201806,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.75682921082422,0,0.0,0.9552313896409939,0,0.0,0.9706885960001768,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9493819217150635,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9209454768352583,0,0.0,0.9684078190344412,0,0.0,0.9798996742294016,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9484055119921626,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,12.01914937494411,0,0.0,0.9360475394374165,0,0.0,0.9092307144561821,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8863950845007583,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8784291519880428,0,0.0,0.9528478088467001,0,0.0,0.9712838145290204,0,0.0,0.9818869303066625,0,0.0,0.9819525949396047,0,0.0,1.0,0,0.0,0.6145069400272256,0,0.0,1.0,0,0.0
20.0,4,7.0,0.12962962962962962,11.251423080723635,0,0.0,0.9519596217805316,0,0.0,0.9443507544031655,0,0.0,1.0,0,0.0,1.0,1,1.0,0.5583994979633269,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9543353848816333,0,0.0,0.925474804022885,0,0.0,0.7531953274689941,0,0.0,0.9316752974994874,0,0.0,0.8987648743336244,0,0.0,0.9841147389050365,3,6.0,0.6005680841678093,0,0.0,1.0,4,7.0
25.0,8,43.0,0.6056338028169014,10.13837986010025,0,0.0,0.8123790752585359,0,0.0,0.9420388796033466,0,0.0,1.0,0,0.0,1.0,3,13.0,0.47064506134649364,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633064281341862,0,0.0,0.9095449155676989,2,9.0,0.577240197975914,0,0.0,0.972662972274014,0,0.0,0.8685860025880816,0,0.0,0.958863033657805,3,21.0,0.5198729445245595,0,0.0,1.0,8,43.0
30.0,16,114.0,1.3411764705882352,9.450138755953049,1,4.0,0.8401357721614605,0,0.0,0.9571761686874011,0,0.0,0.8392849172578023,0,0.0,0.9431219208943042,5,37.0,0.4165750499443378,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.973332704413373,0,0.0,0.9278442750607853,4,26.0,0.3332013189867135,0,0.0,0.9387387367415405,0,0.0,0.9063256792146699,0,0.0,0.9466740436334742,6,47.0,0.3616162016848585,0,0.0,0.9675671518988289,16,114.0
35.0,24,213.0,2.21875,8.636025043028289,0,0.0,0.8460324739101401,0,0.0,0.8509293526097941,0,0.0,0.865088096751003,0,0.0,0.95181683649714,7,68.0,0.23758570247149105,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.963539091317319,0,0.0,0.9721452885828513,7,56.0,0.28606326406923965,0,0.0,0.9118048688527486,0,0.0,0.96799477032141,0,0.0,0.9025506818481541,10,89.0,0.33221892606793085,0,0.0,0.9325421621702699,24,213.0
40.0,32,361.0,3.311926605504587,8.342355332949687,1,5.0,0.6478394351964732,2,3.0,0.5719260728817371,0,0.0,0.8680290566847304,0,0.0,0.9425408641982145,11,118.0,0.350477578595018,0,0.0,0.8965269038328254,0,0.0,0.9715764427190056,0,0.0,1.0,0,0.0,0.9606892148817427,0,0.0,0.9840165440419215,7,93.0,0.4352733878642309,0,0.0,0.895659951548895,0,0.0,0.9286416431078346,0,0.0,0.896760188681099,11,144.0,0.241661453099457,0,0.0,0.9843265850968734,32,363.0
45.0,40,547.0,4.483606557377049,8.029142656465222,4,22.0,0.5917671430582453,4,20.0,0.418937005346224,0,0.0,0.9384782024791664,0,0.0,0.9297548169776589,12,176.0,0.3270022922260681,0,0.0,0.9608781572219288,0,0.0,0.8701129574547323,0,0.0,0.9441008452138252,0,0.0,0.953353395039351,0,0.0,0.9711675364775101,8,131.0,0.4167459265609132,0,0.0,0.9073048774816296,0,0.0,0.9377068965588956,0,0.0,0.936932475441117,12,200.0,0.22278230032900945,0,0.0,0.9214420102073275,40,549.0
50.0,44,733.0,5.42962962962963,7.737341829619212,1,14.0,0.5776460941377906,4,44.0,0.41207868593069924,0,0.0,0.9803041492131929,0,0.0,0.9111442558058069,15,246.0,0.14538134003275877,0,0.0,0.95731516316265,0,0.0,0.7875716929885708,0,0.0,0.9333393668974489,0,0.0,0.933023290310408,0,0.0,0.9635077927739629,10,179.0,0.3762962498315187,0,0.0,0.9259547384119852,0,0.0,0.9463243278392858,0,0.0,0.8833304425911969,14,267.0,0.2679250013636367,0,0.0,0.8988640271549568,44,750.0
