step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.646294848946164,0,0.0,0.9865811407549164,0,0.0,0.9719696324026856,0,0.0,1.0,0,0.0,1.0,0,0.0,0.984014554631334,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9806316673604151,0,0.0,0.9880554805663215,0,0.0,0.9900871772707458,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9820516729143406,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.384255814207311,0,0.0,0.9542357789948436,0,0.0,0.958891757436993,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9135356149183829,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9812486144265196,0,0.0,0.9671305606019128,0,0.0,0.961486016970195,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9834801248397603,0,0.0,1.0,0,0.0
15.0,2,3.0,0.075,12.555907485533258,0,0.0,0.9581201564145606,0,0.0,0.9522927792853109,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7411052052025869,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9547061313426392,0,0.0,0.9417541356831021,0,0.0,0.8486989253550873,0,0.0,0.9795385705220747,0,0.0,0.9978668301170378,0,0.0,0.9952717154665217,1,1.0,0.7601308650121831,0,0.0,1.0,2,3.0
20.0,4,17.0,0.3090909090909091,10.785446603134472,0,0.0,0.6765987741200447,0,0.0,0.9414052104874513,0,0.0,1.0,0,0.0,1.0,2,8.0,0.524043948243372,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9597753487208153,0,0.0,0.971650837847015,1,3.0,0.4075311605105618,0,0.0,0.9660702663924566,0,0.0,0.9765704409232698,0,0.0,0.9870598599835184,1,6.0,0.620430164459249,0,0.0,1.0,4,17.0
25.0,12,60.0,0.8823529411764706,9.422586592341093,0,1.0,0.7821147480668637,1,1.0,0.7813911450411873,0,0.0,0.9697620033524139,0,0.0,0.9755610541041657,4,23.0,0.2928752593611969,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.961282429390167,0,0.0,0.9538133045112187,4,22.0,0.21158486071477892,0,0.0,0.9608169217303996,0,0.0,0.9490758288852854,0,0.0,0.9479570406134702,3,17.0,0.44280165457850396,0,0.0,0.9581260426851892,12,64.0
30.0,20,147.0,1.7926829268292683,9.13636294312163,1,5.0,0.7018910187682563,2,7.0,0.6487367690204605,0,0.0,0.95081706192085,0,0.0,0.9535641431366964,5,48.0,0.3933231679339548,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9296309355940073,0,0.0,0.9373661325303746,6,49.0,0.4129740743876406,0,0.0,0.9326284663233303,0,0.0,0.9273066420135672,0,0.0,0.9475983490286315,6,41.0,0.2551087424730692,0,0.0,0.9466279768679673,20,150.0
35.0,25,253.0,2.6082474226804124,8.601518962791552,0,3.0,0.63640319625862,4,25.0,0.42769523679834476,0,0.0,0.9590934661972998,0,0.0,0.938467121268658,6,77.0,0.31341103226489087,0,0.0,0.9656068268702688,0,0.0,1.0,0,0.0,0.9627903747447691,0,0.0,0.9304159427946533,0,0.0,0.9511576897224492,6,77.0,0.42338059658381394,0,0.0,0.9402210606194835,0,0.0,0.9458857119758536,0,0.0,0.952094118028261,9,79.0,0.1620092215912152,0,0.0,0.9709512840664788,25,261.0
40.0,31,400.0,3.5398230088495577,8.789978565025802,1,4.0,0.6535925234454253,4,45.0,0.6114105033600689,0,0.0,0.9497652889129526,0,0.0,0.9390569984747736,9,117.0,0.11597617714740645,0,0.0,0.9562410066849396,0,0.0,0.9601691144032966,0,0.0,0.9737424903348487,0,0.0,0.9737292055971625,0,0.0,0.9468788033947515,7,109.0,0.342132024434364,0,0.0,0.9471349821540802,0,0.0,0.9005016897553245,0,0.0,0.9668991843637803,10,129.0,0.32819901086348974,0,0.0,0.9649968512211902,31,404.0
45.0,40,580.0,4.603174603174603,8.617870131386088,5,21.0,0.5821202467009543,4,65.0,0.6569934351257999,0,0.0,0.9398931349720158,0,0.0,0.9462421633491274,11,170.0,0.10610346037025013,0,0.0,0.9670926279196269,0,0.0,0.9470721462559206,0,0.0,0.9346946583673086,0,0.0,0.9389687558844959,0,0.0,0.9602954352511692,8,145.0,0.3338301674852895,0,0.0,0.9436738867641833,0,0.0,0.9490793978761052,0,0.0,0.9046059741582884,12,183.0,0.30757829976914175,0,0.0,0.958046722878475,40,584.0
50.0,50,801.0,5.640845070422535,7.9363336201794334,8,52.0,0.520386548307683,6,89.0,0.4680362162056156,0,0.0,0.9600105284556435,0,0.0,0.9842724290332675,12,228.0,0.2842060473268153,0,0.0,0.9509355642519357,0,0.0,0.9269174075666178,0,0.0,0.9340698443978056,0,0.0,0.9433931265470056,0,0.0,0.9687780753664355,11,190.0,0.17900189797589633,0,0.0,0.9535747323738346,0,0.0,0.9308263782365364,0,0.0,0.961873803150965,13,246.0,0.2145594878755985,0,0.0,0.9357924156627583,50,805.0
