step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.870103610968812,0,0.0,0.9362223376229754,0,0.0,0.9492945496391867,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9716089047450185,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9474306963775359,0,0.0,0.9755409023782957,0,0.0,0.9316618386260354,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9263400082547499,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.049387964259846,0,0.0,0.9529268895046594,0,0.0,0.9255993374809868,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9520981114106031,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583144029313175,0,0.0,0.964187140668749,0,0.0,0.9517781613387127,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9525757551489771,0,0.0,1.0,0,0.0
15.0,2,4.0,0.08333333333333333,11.378959605586644,1,3.0,0.7879920913467352,0,0.0,0.9647521545253986,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8317665905501991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9705373550972545,0,0.0,0.9849425830678675,1,1.0,0.7245742612433466,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6499726837954356,0,0.0,1.0,2,4.0
20.0,9,30.0,0.5357142857142857,9.152137514558254,1,2.0,0.6937092611742761,0,3.0,0.7400225393925034,0,0.0,1.0,0,0.0,1.0,2,5.0,0.30055411328370846,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9459679031837294,0,0.0,0.9469586353149325,4,13.0,0.4889073744578856,0,0.0,0.968308460134966,0,0.0,0.9279840439832248,0,0.0,0.9571885642479762,2,10.0,0.544932704523133,0,0.0,1.0,9,33.0
25.0,18,104.0,1.4857142857142858,8.931479931178355,2,10.0,0.6000120521285017,0,3.0,0.9219220286459268,0,0.0,1.0,0,0.0,1.0,5,26.0,0.4189379899047145,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9398689326857781,0,0.0,0.9631787466171199,8,45.0,0.30563690801671967,0,0.0,0.9534480719341738,0,0.0,0.8988075673997319,0,0.0,0.969566960874993,3,23.0,0.41058246922863806,0,0.0,1.0,18,107.0
30.0,22,186.0,2.2142857142857144,9.084935306668253,0,5.0,0.806755128244247,0,3.0,0.9397602618778174,0,0.0,0.9547503009494256,0,0.0,0.9313433175982011,5,51.0,0.339819968068947,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9699608087300977,0,0.0,0.9406216015425325,11,96.0,0.28613249929436674,0,0.0,0.9107382805361226,0,0.0,0.8975233454724405,0,0.0,0.9564215800026891,6,43.0,0.24466849457996354,0,0.0,0.9275991202493086,22,198.0
35.0,28,310.0,3.1313131313131315,8.274713256523885,1,2.0,0.6498310817196368,2,6.0,0.45897464491317724,0,0.0,0.8580149406979402,0,0.0,0.9554343678303949,8,85.0,0.3367928243398342,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9740491772177128,0,0.0,0.961903878913759,11,151.0,0.35670347131100105,0,0.0,0.9567865819115038,0,0.0,0.9563594033782608,0,0.0,0.9685872944229622,6,73.0,0.32478292785582297,0,0.0,0.9554952489943096,28,317.0
40.0,42,495.0,4.45945945945946,7.822927425872273,5,19.0,0.5358042987747866,6,29.0,0.14081227742676533,0,0.0,0.9110271798441829,0,0.0,0.9449540964077515,10,130.0,0.291292064965571,0,0.0,0.9360374714036676,0,0.0,1.0,0,0.0,0.9632465549993559,0,0.0,0.9543707595562125,0,0.0,0.9430727410454173,15,221.0,0.34990017054555217,0,0.0,0.97136391874023,0,0.0,0.8956616727983523,0,0.0,0.9520165347194922,6,103.0,0.19115269840478438,0,0.0,0.971358259984081,42,502.0
45.0,50,724.0,5.838709677419355,7.560296977667772,6,47.0,0.5233703548760333,6,59.0,0.3200713487428673,0,0.0,0.9141606782943071,0,0.0,0.9647105713860794,13,187.0,0.17757049409375283,0,0.0,0.9711978263176148,0,0.0,0.8517837854480996,0,0.0,0.9666734196978886,0,0.0,0.9306741590016522,0,0.0,0.9272420586720777,17,297.0,0.1707185738080067,0,0.0,0.944647794922736,0,0.0,0.9727434241314257,0,0.0,0.9655805168211353,8,137.0,0.44355323235581784,0,0.0,0.9213766266793384,50,727.0
50.0,50,917.0,6.50354609929078,7.718705041950605,3,51.0,0.3651984665200832,6,93.0,0.3910663883768533,0,0.0,0.9404848749257531,0,0.0,0.9666865955604849,15,257.0,0.2365352204235503,0,0.0,0.9782831731187924,0,0.0,0.883967279101517,0,0.0,0.9579169486918665,0,0.0,0.9636123637854748,0,0.0,0.9234043090003637,18,387.0,0.2103005693281995,0,0.0,0.9804418011083254,0,0.0,0.9511243431606495,0,0.0,0.9500558872622763,8,177.0,0.5387778080931644,0,0.0,0.9488652836957407,50,965.0
