step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,13.78522443948131,0,0.0,0.9954368317307939,0,0.0,0.9712856703742454,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9862744656228597,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9921356988361115,0,0.0,0.9984136754487589,0,0.0,0.9752643583214671,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9732930478905891,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.39277281838345,0,0.0,0.9649736339237344,0,0.0,0.9637851303527686,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9514432030024995,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9629465017956196,0,0.0,0.9790396336707143,0,0.0,0.9685100115767905,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.993259495549179,0,0.0,1.0,0,0.0
15.0,1,1.0,0.024390243902439025,10.485834176392146,0,0.0,0.712975044492135,0,0.0,0.9299781954438144,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5012313294776839,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9454033022823888,0,0.0,0.9501326311476768,0,0.0,0.5843265891458126,0,0.0,0.9736879871028046,0,0.0,0.9768359131647538,0,0.0,0.9826726678944245,1,1.0,0.6811385013468492,0,0.0,1.0,1,1.0
20.0,11,45.0,0.8333333333333334,9.505603737935914,3,13.0,0.676456765307597,0,0.0,0.9768632126710083,0,0.0,1.0,0,0.0,1.0,2,9.0,0.566069295917794,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9915984293544833,0,0.0,0.9601212163195402,4,14.0,0.24992789691776296,0,0.0,0.9716297017551363,0,0.0,0.9412035526065214,0,0.0,0.9556864306682656,2,9.0,0.4923055355820674,0,0.0,1.0,11,45.0
25.0,14,88.0,1.2753623188405796,8.520848384523621,1,13.0,0.4983874286010001,0,0.0,0.8660048193339754,0,0.0,0.9576497066497995,0,0.0,0.9716243978200289,3,20.0,0.416353804496799,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9538341166963121,0,0.0,0.9758141063275406,6,42.0,0.2652793448179546,0,0.0,0.947954407329706,0,0.0,0.9458476064854979,0,0.0,0.8699650597668704,4,25.0,0.4796397521777033,0,0.0,0.9718155361011818,14,100.0
30.0,22,183.0,2.0795454545454546,8.908169215156708,3,12.0,0.500974793863447,1,3.0,0.8003608382536798,0,0.0,0.9913792393916793,0,0.0,0.9958633800742909,4,39.0,0.45211215107733044,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9582544136001786,0,0.0,0.9566725796251047,8,83.0,0.4714729509004889,0,0.0,0.9826887686432781,0,0.0,0.9796277050129911,0,0.0,0.8640427877305662,6,50.0,0.3829529962401614,0,0.0,0.9415089499297616,22,187.0
35.0,25,282.0,2.9375,7.7365712554949075,3,17.0,0.3775625942350977,1,12.0,0.41071238035674945,0,0.0,0.9506089049634365,0,0.0,0.8920162133900384,5,62.0,0.3726289931448339,0,0.0,0.9718155361011818,0,0.0,0.9781362057892665,0,0.0,0.959674179085275,0,0.0,0.9592873922685939,0,0.0,0.9138226671594687,9,126.0,0.4143326083725311,0,0.0,0.994040350374505,0,0.0,0.9547115266821918,0,0.0,0.9426758250853634,7,83.0,0.14011749289368133,0,0.0,0.9260343072528469,25,300.0
40.0,40,455.0,4.2924528301886795,7.820530938978671,5,28.0,0.344355097564472,3,26.0,0.5955009322826761,0,0.0,0.9065351483515869,0,0.0,0.9648965108131918,8,96.0,0.29699605296217746,0,0.0,0.9500091562143516,0,0.0,0.9600179206089884,0,0.0,0.9360305227791044,0,0.0,0.9514277284434736,0,0.0,0.8982115484995875,13,180.0,0.22029868413884884,0,0.0,0.9592364753104737,0,0.0,0.9740259820782095,0,0.0,0.9696945105516235,11,129.0,0.3325844440084554,0,0.0,1.0,40,459.0
45.0,46,673.0,5.42741935483871,7.916264670786,8,62.0,0.44387153475656876,3,41.0,0.6738241669659447,0,0.0,0.9573978714217629,0,0.0,0.9654008558669823,9,141.0,0.17745926998859565,0,0.0,0.9377141767199904,0,0.0,0.9346080189157395,0,0.0,0.9656330486671013,0,0.0,0.9649962407200455,0,0.0,0.8905272335968851,15,249.0,0.10956463072365721,0,0.0,0.9707496650512251,0,0.0,0.9400422459976262,0,0.0,0.9373009376752576,11,184.0,0.42146212971391916,0,0.0,0.9158834997563609,46,677.0
50.0,56,933.0,6.390410958904109,7.533481706691359,9,103.0,0.45298000142598904,5,60.0,0.4338968572365735,0,0.0,0.9654262237898905,0,0.0,0.9547138002584483,13,203.0,0.2565490938219986,0,0.0,0.9923815319058191,0,0.0,0.9396425576195994,0,0.0,0.9561899690451499,0,0.0,0.945279046406296,0,0.0,0.9470440622087506,16,329.0,0.1553025999001818,0,0.0,0.9574221449853454,0,0.0,0.973126041633377,0,0.0,0.9360454982921381,13,242.0,0.29012787614061597,0,0.0,0.9663250576429153,56,937.0
55.0,61,1133.0,7.170886075949367,7.013102204791079,4,99.0,0.41753454044423116,9,102.0,0.2717374292426073,0,0.0,0.9504219209604325,0,0.0,0.9079221223957477,15,274.0,0.32968815936660323,0,0.0,0.919904715710313,0,0.0,0.9678997514978797,0,0.0,0.9791502791985763,0,0.0,0.9244525907129248,0,0.0,0.8601390843134289,19,423.0,0.0756297419596934,0,0.0,0.9423879380019411,0,0.0,0.9235743267628581,0,0.0,0.9066815194757805,14,308.0,0.1664651209515628,0,0.0,0.9580971120593041,61,1206.0
60.0,66,1414.0,8.674846625766872,6.8080873542490625,3,49.0,0.3640275299325805,10,152.0,0.14549182884413633,0,0.0,0.941434777009734,0,0.0,0.9049716687860285,17,355.0,0.251686215768869,0,0.0,0.9514785656846975,0,0.0,0.9531303710652456,0,0.0,0.9758406048874466,0,0.0,0.8905937022284912,0,0.0,0.8171280229927861,21,525.0,0.2504398099904895,0,0.0,0.9372494605720828,0,0.0,0.9586179348091949,0,0.0,0.9432438340433368,15,379.0,0.09018803243379536,0,0.0,0.9463367209282381,66,1460.0
65.0,73,1747.0,10.337278106508876,6.456029862256925,4,56.0,0.357498322177408,11,211.0,0.1785866527422695,0,0.0,0.9055620116929131,0,0.0,0.9047875216891345,19,447.0,0.1194001027451196,0,0.0,0.9752120564817338,0,0.0,0.9651468932313794,0,0.0,1.0,0,0.0,0.9858259785907709,0,0.0,0.8425079795792495,22,631.0,0.24627515415696014,0,0.0,0.9611040300569651,0,0.0,0.9032951684259256,0,0.0,0.8912522038411915,17,462.0,0.045060856152801684,0,0.0,0.9680508671831917,73,1807.0
70.0,83,2139.0,12.508771929824562,6.259164271801171,7,73.0,0.35382686243010214,11,266.0,0.2953683225855073,0,0.0,0.9387766683070891,0,0.0,0.8728232649224543,22,554.0,0.0779316233637585,0,0.0,0.9521025702103817,0,0.0,0.9113152450123403,0,0.0,0.896021252591005,0,0.0,0.9686812865006353,0,0.0,0.9167245535204941,25,746.0,0.09755548715446194,0,0.0,0.9601059801538142,0,0.0,0.9411170359859439,0,0.0,0.8141218444000019,18,548.0,0.20364338096827617,0,0.0,0.9242463735361973,83,2187.0
75.0,84,2510.0,13.641304347826088,5.958231263222953,6,63.0,0.45089180147722274,11,321.0,0.27183675957083764,0,0.0,0.9704755387962889,0,0.0,0.9185181599085154,23,667.0,0.05947456485488011,0,0.0,0.9587051019710101,0,0.0,0.9397308198111278,0,0.0,0.8800300566273555,0,0.0,0.9638302348535243,0,0.0,0.9658787185840758,26,875.0,0.0442460248820019,0,0.0,0.9302864044862258,0,0.0,0.9322344090195283,0,0.0,0.7936076439997983,18,638.0,0.27310062024635806,0,0.0,0.9059935785289013,84,2564.0
