sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,12.597220476887356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.267754774245173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.05263157894736842,12.690706925090652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,3,12.0,0.23529411764705882,10.845960922045196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
25.0,125.0,4,8.0,0.12903225806451613,9.717559621818383,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
30.0,150.0,9,43.0,0.5657894736842105,9.434503000619712,0,3,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0
35.0,175.0,9,36.0,0.4186046511627907,8.454601294273418,0,1,0,0,0,0,2,0,0,2,3,0,0,1,0,0,0
40.0,200.0,7,24.0,0.24,8.151198961210708,0,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0
45.0,225.0,23,89.0,0.7807017543859649,9.014573934500376,0,4,2,0,0,4,0,0,0,0,0,0,5,0,0,4,4
50.0,250.0,28,172.0,1.2932330827067668,7.99727522125271,0,1,0,0,0,8,0,0,0,0,0,0,7,0,0,5,7
55.0,275.0,27,152.0,1.027027027027027,7.966722231165969,0,2,0,0,0,5,0,0,0,2,0,6,3,0,0,2,7
60.0,300.0,20,180.0,1.0975609756097562,8.983003225631622,0,2,0,0,0,0,2,0,0,2,2,5,0,0,0,0,7
65.0,325.0,19,210.0,1.160220994475138,8.627497553451704,0,0,1,0,0,0,0,0,0,4,6,0,1,0,0,0,7
70.0,350.0,23,119.0,0.616580310880829,7.351549748375087,0,1,2,0,1,0,2,0,0,6,2,3,1,1,0,0,4
75.0,375.0,23,82.0,0.41624365482233505,7.229212740155015,0,5,1,0,2,0,5,0,1,1,0,1,0,6,0,1,0
80.0,400.0,22,87.0,0.4223300970873786,7.964290151214465,0,0,3,1,2,3,5,0,2,0,0,1,0,5,0,0,0
85.0,425.0,25,114.0,0.5454545454545454,8.856382003519986,0,2,0,1,2,7,2,0,0,2,0,7,0,0,0,1,1
90.0,450.0,23,95.0,0.4439252336448598,8.581584749202193,0,3,0,1,0,4,0,0,0,6,0,6,0,2,0,1,0
95.0,475.0,26,80.0,0.35874439461883406,8.058390939778123,0,1,0,1,1,0,0,2,0,6,0,2,0,6,2,0,5
100.0,500.0,39,161.0,0.7123893805309734,7.29761032637215,0,3,1,6,4,6,0,1,0,2,0,3,1,5,2,0,5
105.0,525.0,46,209.0,0.8781512605042017,6.918817721824689,0,5,3,9,5,5,1,0,1,3,2,0,5,2,2,1,2
110.0,550.0,58,288.0,1.1383399209486167,7.044871119975799,0,2,5,3,4,1,5,0,6,6,3,2,4,6,6,1,4
115.0,575.0,51,244.0,0.9242424242424242,7.194739406323909,0,0,1,2,4,3,6,1,7,2,0,8,0,12,0,1,4
120.0,600.0,42,191.0,0.7262357414448669,7.68897617909546,0,3,0,7,0,0,1,0,7,6,6,2,1,6,0,3,0
125.0,625.0,54,269.0,1.0112781954887218,7.761935710730082,0,0,2,8,0,2,1,6,11,8,6,3,6,0,0,1,0
130.0,650.0,53,259.0,0.9522058823529411,7.522192247347923,0,1,2,6,4,8,1,10,11,3,0,4,2,1,0,0,0
135.0,675.0,52,272.0,1.0,7.0864697451464895,0,3,5,7,12,5,2,4,3,2,1,0,5,0,1,1,1
140.0,700.0,50,265.0,0.9397163120567376,7.164075043084364,0,0,9,1,6,4,4,2,4,5,2,0,10,0,0,2,1
145.0,725.0,57,245.0,0.8596491228070176,6.851687297265758,0,4,5,0,3,8,7,6,3,3,1,6,4,2,0,3,2
150.0,750.0,78,400.0,1.3745704467353952,7.104177455416705,0,6,1,2,7,3,8,12,8,7,7,4,1,7,0,4,1
155.0,775.0,87,652.0,2.2717770034843205,6.708087147417824,0,8,1,2,7,2,8,7,15,12,8,3,7,2,0,4,1
160.0,800.0,62,352.0,1.243816254416961,6.0946896302140425,0,6,2,6,2,7,2,4,11,6,2,5,5,2,1,0,1
165.0,825.0,52,228.0,0.8056537102473498,7.02810159836426,0,2,4,6,7,4,1,7,1,1,2,0,7,6,1,1,2
170.0,850.0,69,427.0,1.4523809523809523,7.78829541896738,0,2,6,6,7,5,6,3,0,4,3,0,11,3,1,7,5
175.0,875.0,82,608.0,2.0750853242320817,7.2882748460276545,0,3,9,6,7,6,6,6,3,6,5,2,6,2,6,4,5
180.0,900.0,53,319.0,1.1114982578397212,6.668117828499213,0,4,3,1,7,2,3,11,1,2,2,1,2,7,2,4,1
185.0,925.0,57,291.0,1.028268551236749,7.235549104341684,0,7,0,2,2,0,3,5,1,4,6,3,7,4,0,8,5
190.0,950.0,71,385.0,1.3230240549828178,7.678004077704467,0,1,1,7,5,2,0,1,5,9,11,6,5,0,0,11,7
195.0,975.0,68,340.0,1.1447811447811447,6.791656588390837,0,4,5,9,5,8,2,6,3,5,7,1,2,1,1,7,2
200.0,1000.0,57,304.0,1.0305084745762711,6.675317073474363,0,5,1,3,5,4,7,5,2,3,6,0,6,1,0,3,6
205.0,1025.0,59,300.0,1.0135135135135136,7.4995394651610265,0,1,2,0,1,4,8,0,2,5,8,2,5,1,4,10,6
210.0,1050.0,51,366.0,1.2887323943661972,7.415878224265365,0,1,5,1,2,4,2,0,0,0,10,0,1,6,8,10,1
215.0,1075.0,57,314.0,1.1586715867158672,6.643975638757569,0,3,3,2,2,0,2,2,2,1,7,3,6,12,2,4,6
220.0,1100.0,61,323.0,1.1535714285714285,6.850174084488709,0,1,1,6,2,0,2,2,6,6,5,3,6,6,0,2,13
225.0,1125.0,68,368.0,1.2602739726027397,7.250525264990165,0,3,6,12,0,0,0,7,8,6,5,0,4,2,0,4,11
230.0,1150.0,78,453.0,1.4803921568627452,6.700378740998151,0,4,12,12,2,1,2,12,6,1,3,0,6,7,2,2,6
235.0,1175.0,103,692.0,2.254071661237785,5.903837515246976,0,3,12,6,2,2,7,15,11,5,6,1,7,10,2,7,7
240.0,1200.0,77,530.0,1.7207792207792207,5.790152990119491,0,2,7,2,0,5,6,9,5,9,8,0,4,5,6,7,2
