sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.030656673286824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.480664587311791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,4.0,0.08888888888888889,11.136402511978703,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,6,18.0,0.3,9.910861793486752,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
25.0,125.0,2,6.0,0.07894736842105263,10.972971075136341,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,150.0,6,29.0,0.32222222222222224,11.245735861651607,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.0,175.0,7,26.0,0.25,10.714523502918176,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0
40.0,200.0,14,64.0,0.5423728813559322,9.88272519178071,0,3,6,0,0,0,2,0,0,0,0,0,1,0,0,0,2
45.0,225.0,35,193.0,1.5078125,9.006643166876723,0,6,8,0,0,0,7,0,0,1,0,3,1,0,0,1,8
50.0,250.0,38,249.0,1.7054794520547945,8.192445375627628,0,7,2,0,0,1,9,1,0,4,0,4,1,2,0,2,5
55.0,275.0,38,302.0,1.875776397515528,8.396947056583198,0,10,0,0,0,4,5,2,0,4,0,8,0,2,0,3,0
60.0,300.0,41,417.0,2.43859649122807,8.327482877884565,0,11,0,1,0,6,0,2,2,0,1,12,0,2,1,3,0
65.0,325.0,36,269.0,1.469945355191257,7.821420765455626,0,6,0,1,1,3,0,0,5,0,2,8,0,0,4,6,0
70.0,350.0,18,71.0,0.37566137566137564,8.461812331939976,0,3,0,1,1,2,0,1,4,0,0,4,0,0,0,2,0
75.0,375.0,21,143.0,0.7114427860696517,10.014472841057156,0,6,0,1,1,3,0,1,0,0,0,4,0,0,2,3,0
80.0,400.0,23,154.0,0.7264150943396226,8.861835094119698,0,4,1,3,1,3,0,1,0,0,0,4,0,0,2,3,1
85.0,425.0,38,205.0,0.9318181818181818,7.6977679641961405,0,4,3,3,5,3,3,0,4,0,0,0,1,0,2,3,7
90.0,450.0,53,408.0,1.7973568281938326,8.224754562116425,0,5,4,7,7,5,3,0,3,0,0,4,1,1,0,3,10
95.0,475.0,49,362.0,1.5083333333333333,7.362716209000314,0,6,0,7,7,1,3,0,5,0,1,8,2,1,1,2,5
100.0,500.0,55,399.0,1.6024096385542168,7.526725639259178,0,7,0,5,2,0,3,0,7,2,2,7,4,4,3,3,6
105.0,525.0,63,467.0,1.810077519379845,7.425994785536499,0,7,0,9,1,0,3,0,9,5,2,6,4,3,0,5,9
110.0,550.0,49,332.0,1.2296296296296296,6.664869200631114,0,3,0,4,1,0,4,2,6,3,0,12,2,3,5,1,3
115.0,575.0,58,311.0,1.098939929328622,6.798037865179658,0,5,0,5,1,2,5,1,2,0,5,11,6,3,11,1,0
120.0,600.0,68,403.0,1.389655172413793,7.573353043906991,0,7,1,7,0,5,7,1,8,0,9,8,9,0,5,1,0
125.0,625.0,75,559.0,1.901360544217687,7.188529721918256,0,10,3,11,0,0,7,4,6,2,10,11,6,1,2,2,0
130.0,650.0,83,632.0,2.156996587030717,6.6410757288376585,0,13,4,12,6,0,3,0,0,5,4,8,4,7,7,4,6
135.0,675.0,83,620.0,2.1379310344827585,6.339705130162919,0,10,2,12,6,0,2,0,3,9,3,2,4,6,7,6,11
140.0,700.0,59,430.0,1.4527027027027026,7.064535423964742,0,7,6,6,1,1,2,0,0,4,7,2,0,4,5,9,5
145.0,725.0,53,364.0,1.2380952380952381,7.0220271415502795,0,4,7,0,0,0,0,0,1,7,4,2,0,4,10,11,3
150.0,750.0,69,403.0,1.3754266211604096,7.0480639068116995,0,2,1,0,2,2,4,7,4,8,4,5,0,0,11,9,10
155.0,775.0,72,461.0,1.5366666666666666,6.931314157679038,0,8,2,1,1,5,5,11,0,5,6,5,5,2,5,1,10
160.0,800.0,54,290.0,0.9570957095709571,6.696075702726034,0,12,6,2,1,2,0,8,0,6,1,1,4,6,0,1,4
165.0,825.0,61,332.0,1.0744336569579287,7.160215825527473,0,12,7,5,1,2,0,6,0,7,3,1,0,7,6,2,2
170.0,850.0,77,446.0,1.4387096774193548,7.372391466072483,0,7,8,5,1,2,0,13,0,7,6,1,0,6,8,7,6
175.0,875.0,77,540.0,1.7034700315457414,7.3351399378014435,0,6,6,0,0,0,0,13,1,4,10,1,0,7,9,8,12
180.0,900.0,75,543.0,1.723809523809524,6.865598229074385,0,8,0,0,0,3,0,8,7,9,7,2,0,1,12,11,7
185.0,925.0,59,389.0,1.2080745341614907,7.601230809230884,0,9,0,0,1,4,7,3,6,7,1,3,0,1,6,5,6
190.0,950.0,42,275.0,0.8647798742138365,7.760341710666789,0,4,0,0,5,0,7,5,0,2,1,4,0,8,0,0,6
195.0,975.0,42,219.0,0.6952380952380952,7.343972115311789,0,6,0,0,6,2,7,2,0,5,1,2,0,6,3,2,0
200.0,1000.0,47,217.0,0.7068403908794788,7.238613577447043,0,9,0,0,0,2,1,8,0,1,1,7,0,5,8,3,2
205.0,1025.0,79,456.0,1.5250836120401339,7.165028622498618,0,8,1,0,0,2,0,15,0,0,3,12,0,11,13,7,7
210.0,1050.0,71,473.0,1.6033898305084746,6.62886705906956,0,4,2,0,0,2,2,12,0,0,7,7,1,5,13,9,7
215.0,1075.0,53,247.0,0.8288590604026845,7.022552535208577,0,6,2,0,0,1,6,4,7,0,3,4,6,2,3,5,4
220.0,1100.0,59,362.0,1.2107023411371238,7.567440996936574,0,8,3,0,0,1,2,6,6,0,0,5,8,7,1,1,11
225.0,1125.0,58,390.0,1.3220338983050848,7.38483560145945,0,2,0,0,2,1,4,9,0,3,0,6,2,12,3,2,12
230.0,1150.0,53,458.0,1.5472972972972974,7.161269213964328,0,1,0,0,1,1,4,8,0,1,0,8,0,6,8,3,12
235.0,1175.0,62,398.0,1.3771626297577855,6.668117289838299,0,4,0,0,0,1,4,12,0,7,0,6,0,5,9,7,7
240.0,1200.0,65,358.0,1.217687074829932,7.0453984692546285,0,0,0,0,3,1,0,14,0,7,4,5,0,5,8,10,8
245.0,1225.0,52,294.0,0.98,7.016654078903298,0,2,1,0,4,0,0,7,1,2,0,5,0,2,12,8,8
250.0,1250.0,68,377.0,1.2006369426751593,7.115537253989097,0,4,4,2,8,1,1,5,1,3,4,1,0,6,15,9,4
255.0,1275.0,79,540.0,1.7197452229299364,7.170896346234166,0,5,0,2,10,3,0,4,2,5,8,2,0,7,10,13,8
260.0,1300.0,61,443.0,1.4915824915824916,7.001182853004399,0,6,0,0,5,0,0,7,2,1,11,4,0,1,2,9,13
