sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,12.377084706345352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.844663635716545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.02702702702702703,11.516260148790394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,100.0,1,1.0,0.019230769230769232,10.011005347039335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,10,30.0,0.44776119402985076,9.867720679361856,0,4,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0
30.0,150.0,21,113.0,1.3614457831325302,9.02583083847737,0,8,4,0,0,0,0,0,0,4,3,1,0,0,1,0,0
35.0,175.0,13,33.0,0.33,7.102189272293617,0,3,2,0,0,0,0,0,0,1,0,1,2,0,1,1,2
40.0,200.0,15,62.0,0.5391304347826087,7.640887805544381,0,4,4,0,0,1,1,0,0,0,0,2,0,0,1,2,0
45.0,225.0,29,168.0,1.3228346456692914,8.82037270137217,0,5,7,0,0,2,4,0,0,0,0,8,0,0,0,3,0
50.0,250.0,17,66.0,0.4583333333333333,8.126962137177836,0,4,1,0,0,3,1,0,0,0,0,6,1,0,0,1,0
55.0,275.0,19,96.0,0.6274509803921569,8.04021150852069,0,2,2,0,0,4,2,0,0,0,2,5,1,0,0,1,0
60.0,300.0,30,174.0,1.0545454545454545,8.17937958452677,0,3,5,1,0,0,2,0,0,0,2,9,0,6,1,1,0
65.0,325.0,29,140.0,0.7909604519774012,7.090854323500578,0,2,2,3,0,0,0,0,0,2,0,8,2,9,1,0,0
70.0,350.0,41,203.0,1.0797872340425532,6.931562552593586,0,4,6,9,0,0,0,0,1,3,0,6,0,4,1,0,7
75.0,375.0,47,265.0,1.318407960199005,7.198253430197598,0,5,12,7,1,2,2,0,1,0,1,7,0,2,0,3,4
80.0,400.0,31,210.0,1.0047846889952152,7.4264967147656336,0,5,6,0,1,3,2,0,0,0,2,2,1,2,0,0,7
85.0,425.0,36,174.0,0.7873303167420814,7.855224500896715,0,2,2,0,0,4,2,0,1,0,6,5,0,0,2,4,8
90.0,450.0,46,260.0,1.1711711711711712,7.696333588067583,0,2,2,2,0,0,3,2,0,0,7,9,0,7,1,9,2
95.0,475.0,43,211.0,0.9295154185022027,7.56889147908754,0,4,0,2,0,0,0,4,0,3,2,7,1,11,1,7,1
100.0,500.0,45,221.0,0.9285714285714286,7.5172288204735525,0,1,2,3,2,0,0,7,1,5,0,3,6,5,1,3,6
105.0,525.0,52,250.0,1.0040160642570282,7.865167407263479,0,2,8,3,2,0,2,11,3,1,1,5,4,1,0,5,4
110.0,550.0,44,265.0,1.06,7.722181806255334,0,4,10,0,2,0,0,5,6,2,5,0,2,1,0,4,3
115.0,575.0,41,196.0,0.7747035573122529,7.735508107738868,0,1,4,0,0,5,5,0,1,2,3,2,7,0,1,7,3
120.0,600.0,43,198.0,0.7704280155642024,7.766196507141202,0,0,2,1,0,6,6,2,0,1,3,7,2,1,1,11,0
125.0,625.0,56,298.0,1.1037037037037036,7.419877088711653,0,3,4,1,0,3,6,1,2,4,7,4,1,6,6,6,2
130.0,650.0,57,259.0,0.925,6.901099697247461,0,1,3,1,0,5,1,6,1,6,1,2,7,5,7,5,6
135.0,675.0,56,284.0,1.01067615658363,7.023091699423278,0,3,6,0,0,7,1,11,1,5,2,2,3,1,1,7,6
140.0,700.0,49,273.0,0.9715302491103203,7.794246046304429,0,3,10,0,0,5,1,9,6,4,5,0,0,1,0,1,4
145.0,725.0,40,216.0,0.7970479704797048,7.68409898893211,0,2,6,0,0,6,0,0,3,5,3,0,0,1,1,5,8
150.0,750.0,51,226.0,0.8339483394833949,7.711961501898702,0,3,2,0,0,12,0,1,0,1,5,7,6,0,3,9,2
155.0,775.0,58,284.0,1.0289855072463767,7.350957364064711,0,3,4,0,0,8,0,1,1,6,7,4,6,6,6,5,1
160.0,800.0,65,426.0,1.5160142348754448,7.3780278362629135,0,0,4,0,0,4,0,3,5,9,8,3,5,9,6,2,7
