sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.558667307346703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.258458700847546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.047619047619047616,11.985716100513997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,3,12.0,0.21428571428571427,9.778828748942791,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,6,21.0,0.29577464788732394,11.123998035893397,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0
30.0,150.0,11,67.0,0.7976190476190477,10.306866033237604,0,2,0,0,0,0,0,0,0,5,1,1,2,0,0,0,0
35.0,175.0,12,42.0,0.42424242424242425,8.143397318600616,0,5,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0
40.0,200.0,25,127.0,1.1238938053097345,8.593979195835528,0,8,2,0,0,0,6,0,0,0,0,3,6,0,0,0,0
45.0,225.0,38,294.0,2.352,8.026738097912729,0,11,4,2,0,0,7,0,0,0,0,4,7,0,0,2,1
50.0,250.0,34,267.0,1.9777777777777779,6.7017846402256716,0,14,1,5,0,0,3,0,0,0,1,0,1,0,2,4,3
55.0,275.0,30,186.0,1.24,7.078117940079219,0,9,5,0,0,0,0,2,1,0,2,0,1,5,0,2,3
60.0,300.0,34,206.0,1.2875,7.918688042903102,0,2,7,1,0,1,1,0,1,2,2,0,4,10,0,0,3
65.0,325.0,27,200.0,1.1904761904761905,7.878246004260177,0,2,2,1,0,2,1,3,1,3,0,0,0,12,0,0,0
70.0,350.0,33,232.0,1.2540540540540541,8.193889554081972,0,4,0,1,0,3,0,7,0,4,0,0,6,8,0,0,0
75.0,375.0,38,247.0,1.3,8.719373292425491,0,2,0,0,6,0,0,12,0,4,1,0,9,2,0,2,0
80.0,400.0,50,406.0,2.0609137055837565,7.65575304532082,0,6,0,2,6,0,0,12,0,5,4,2,6,2,2,3,0
85.0,425.0,41,243.0,1.1626794258373205,7.16525326238223,0,6,0,6,0,0,0,6,0,1,2,4,5,0,7,2,2
90.0,450.0,55,331.0,1.5395348837209302,7.232308579994125,0,6,0,8,0,0,2,1,0,0,3,6,10,0,12,5,2
95.0,475.0,59,366.0,1.6266666666666667,7.370743840370245,0,2,3,6,0,2,7,2,0,0,3,3,5,0,12,12,2
100.0,500.0,52,479.0,2.055793991416309,7.591753966112829,0,1,5,8,0,0,5,0,0,2,4,0,0,0,12,15,0
105.0,525.0,47,440.0,1.8333333333333333,7.814023671584569,0,2,3,8,2,3,1,0,0,0,7,0,0,6,6,9,0
110.0,550.0,44,214.0,0.8629032258064516,7.6744254220036545,0,1,2,3,6,5,1,0,0,3,3,2,0,6,6,3,3
115.0,575.0,56,377.0,1.496031746031746,7.745883844486751,0,2,2,2,5,7,1,0,2,6,0,5,0,6,6,5,7
120.0,600.0,43,237.0,0.9045801526717557,7.061539767465916,0,3,1,7,1,5,0,0,2,2,2,7,1,0,0,7,5
125.0,625.0,51,185.0,0.6702898550724637,6.3270099255809304,0,2,4,9,6,7,0,1,0,0,7,5,6,0,1,3,0
130.0,650.0,78,395.0,1.381118881118881,6.554517753413403,0,4,6,7,7,12,0,6,0,0,12,0,13,0,6,5,0
135.0,675.0,92,715.0,2.4237288135593222,7.30167838960966,0,7,8,10,1,12,1,6,0,0,12,0,13,1,11,10,0
140.0,700.0,69,712.0,2.3812709030100336,6.837831063599051,0,1,4,4,2,6,6,0,0,0,12,0,13,4,7,10,0
145.0,725.0,71,592.0,1.979933110367893,6.662856487244348,0,3,0,1,8,11,5,0,0,3,9,6,7,3,5,10,0
150.0,750.0,67,451.0,1.5445205479452055,7.156001902825062,0,8,0,1,14,14,0,0,0,1,4,4,4,0,13,4,0
155.0,775.0,61,415.0,1.4212328767123288,7.258855988774274,0,10,1,0,9,10,0,0,0,1,4,1,10,4,8,2,1
160.0,800.0,50,311.0,1.0724137931034483,7.208777438669836,0,4,1,2,6,2,0,0,0,1,0,2,16,6,2,4,4
165.0,825.0,60,400.0,1.3986013986013985,7.462435195323244,0,0,0,6,11,4,0,5,0,1,6,0,13,6,2,2,4
170.0,850.0,59,388.0,1.3472222222222223,7.646206978245983,0,2,3,3,11,4,0,5,0,1,13,0,8,0,2,6,1
175.0,875.0,66,470.0,1.5932203389830508,7.333249459257947,0,2,0,0,6,8,5,5,0,2,8,1,10,4,0,10,5
180.0,900.0,67,394.0,1.3447098976109215,7.121323403854993,0,3,0,0,6,12,10,0,0,2,4,4,6,8,0,5,7
185.0,925.0,83,586.0,2.0206896551724136,6.859079911951543,0,0,0,2,9,14,5,0,1,3,6,12,9,10,1,4,7
190.0,950.0,88,791.0,2.795053003533569,6.9032694306539755,0,1,0,3,9,15,0,0,4,4,1,12,12,8,6,6,7
195.0,975.0,61,587.0,2.0524475524475525,6.463722422850376,0,2,0,3,5,11,0,0,4,0,2,7,10,3,5,0,9
200.0,1000.0,59,366.0,1.2620689655172415,7.169325151233147,0,5,2,3,7,9,0,0,4,0,6,3,7,3,0,0,10
205.0,1025.0,45,308.0,1.0165016501650166,7.139322372361059,0,0,1,4,9,10,0,0,0,0,6,1,8,1,1,0,4
210.0,1050.0,44,182.0,0.6169491525423729,6.676127900456003,0,2,4,3,5,5,2,0,2,0,1,7,5,3,2,1,2
215.0,1075.0,64,312.0,1.0365448504983388,7.453034529628553,0,6,7,0,8,6,6,0,2,0,2,7,3,9,3,2,3
220.0,1100.0,77,412.0,1.355263157894737,6.841364802303384,0,4,3,0,11,9,7,0,2,3,5,5,4,8,4,5,7
225.0,1125.0,54,292.0,0.9419354838709677,6.5782524047023685,0,2,0,0,7,5,6,0,3,4,0,4,4,4,3,1,11
230.0,1150.0,65,407.0,1.3003194888178913,7.7829218860374585,0,4,0,2,6,7,7,0,4,5,2,5,0,4,0,1,18
235.0,1175.0,67,425.0,1.3406940063091484,7.035209236862965,0,4,1,0,11,12,2,2,2,6,6,4,1,1,0,3,12
240.0,1200.0,60,272.0,0.8634920634920635,6.242537116763694,0,6,3,6,5,8,2,2,2,3,6,7,2,1,1,2,4
245.0,1225.0,65,396.0,1.2941176470588236,7.598817205371878,0,10,3,10,0,7,7,3,2,0,2,7,2,1,3,1,7
250.0,1250.0,74,486.0,1.6146179401993355,7.211594860392607,0,6,6,4,2,10,13,3,2,0,4,7,4,1,5,4,3
255.0,1275.0,68,548.0,1.79672131147541,6.695911243222811,0,1,0,0,2,12,13,0,4,3,6,4,3,3,10,1,6
260.0,1300.0,84,655.0,2.1688741721854305,6.8805736327491624,0,3,0,0,8,14,8,0,5,2,8,6,4,3,9,1,13
265.0,1325.0,79,709.0,2.39527027027027,6.945565159845765,0,1,2,2,9,17,3,0,7,3,10,4,4,3,0,2,12
270.0,1350.0,56,459.0,1.588235294117647,6.798508997351448,0,3,1,5,3,12,3,0,7,5,5,7,1,1,0,1,2
275.0,1375.0,44,251.0,0.8776223776223776,7.5131919156686555,0,3,1,5,0,3,1,2,3,8,2,7,0,2,2,0,5
280.0,1400.0,55,300.0,1.0600706713780919,7.665588374336464,0,1,1,7,0,0,1,7,2,9,6,6,1,2,4,2,6
285.0,1425.0,58,298.0,1.0419580419580419,6.904326214857503,0,4,1,9,0,2,2,6,2,5,7,4,1,1,5,1,8
290.0,1450.0,64,382.0,1.3450704225352113,6.737725590676206,0,6,1,3,2,7,3,2,1,4,3,5,0,1,12,1,13
295.0,1475.0,73,482.0,1.6853146853146854,6.475541624246175,0,3,2,1,0,7,3,2,4,10,4,4,0,1,17,3,12
300.0,1500.0,62,386.0,1.3543859649122807,6.55233082774129,0,1,1,6,4,3,3,0,4,5,4,6,0,3,12,7,3
305.0,1525.0,61,384.0,1.3061224489795917,7.4430668804356435,0,5,1,4,10,4,3,1,1,4,2,6,0,1,2,12,5
310.0,1550.0,73,519.0,1.759322033898305,7.509410518350651,0,6,4,1,5,0,6,7,6,4,2,9,1,6,1,7,8
315.0,1575.0,59,319.0,1.1038062283737025,6.282185480527392,0,1,4,3,0,0,6,8,7,0,1,8,7,7,2,1,4
320.0,1600.0,46,190.0,0.657439446366782,6.83958511375097,0,3,0,0,1,0,2,4,1,5,3,4,4,1,7,6,5
325.0,1625.0,49,254.0,0.8639455782312925,7.859067008153352,0,7,0,0,0,1,3,1,1,9,7,3,0,0,7,4,6
330.0,1650.0,43,224.0,0.7619047619047619,7.279985896224146,0,3,2,1,0,1,4,1,6,10,4,2,0,0,7,2,0
335.0,1675.0,59,303.0,1.030612244897959,7.108399866624922,0,3,2,7,0,4,7,2,7,4,1,6,1,1,7,7,0
340.0,1700.0,62,343.0,1.1666666666666667,7.124442903628768,0,3,1,5,1,5,9,0,7,3,1,9,8,2,1,7,0
345.0,1725.0,62,332.0,1.1369863013698631,6.337549491294985,0,1,4,4,0,0,8,1,13,6,1,8,9,6,0,1,0
