sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.512718046924078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.880315324302009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,4.0,0.11764705882352941,10.692626582236388,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
20.0,100.0,5,22.0,0.4782608695652174,9.17154959641045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
25.0,125.0,7,18.0,0.29508196721311475,9.367838701136113,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0
30.0,150.0,11,52.0,0.6933333333333334,9.595882849272915,0,2,0,0,0,0,0,0,0,4,2,1,0,2,0,0,0
35.0,175.0,11,46.0,0.5227272727272727,9.134712461216683,0,5,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0
40.0,200.0,11,64.0,0.6464646464646465,9.763454909030749,0,1,1,0,0,0,0,0,0,0,0,2,4,2,0,0,1
45.0,225.0,6,38.0,0.336283185840708,9.495989266984285,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
50.0,250.0,22,85.0,0.6967213114754098,8.848005425899439,0,3,1,2,0,0,0,1,0,1,0,0,1,4,0,4,5
55.0,275.0,29,160.0,1.1764705882352942,8.774217776207065,0,1,3,5,0,0,0,2,0,4,0,0,1,6,0,0,7
60.0,300.0,19,96.0,0.6357615894039735,8.561117685966655,0,2,0,1,0,1,0,3,0,4,0,6,0,0,0,0,2
65.0,325.0,22,86.0,0.524390243902439,8.544201713637106,0,2,0,5,0,0,1,1,0,2,2,3,0,0,0,0,6
70.0,350.0,33,172.0,0.9772727272727273,8.619055880406725,0,0,0,10,0,3,0,0,1,1,5,3,0,0,0,0,10
75.0,375.0,29,169.0,0.898936170212766,7.8520686256264325,0,1,0,4,2,3,5,0,3,1,0,4,1,0,0,0,5
80.0,400.0,39,223.0,1.115,7.760505505732092,0,5,3,5,1,5,5,0,1,1,0,7,0,1,0,1,4
85.0,425.0,45,323.0,1.5235849056603774,7.724395884567463,0,4,3,10,2,0,5,0,4,1,0,8,0,1,0,2,5
90.0,450.0,32,179.0,0.8211009174311926,7.600624001181605,0,0,0,5,2,0,1,0,9,2,0,4,0,2,1,6,0
95.0,475.0,43,225.0,1.0227272727272727,8.00304787730841,0,3,0,0,0,3,6,0,3,4,2,3,0,2,6,9,2
100.0,500.0,53,328.0,1.4577777777777778,7.631295249705427,0,1,1,1,0,9,10,0,0,0,5,3,0,2,4,11,6
105.0,525.0,37,234.0,1.0446428571428572,6.795298512792984,0,5,6,0,0,3,4,0,0,0,3,2,0,2,0,6,6
110.0,550.0,47,268.0,1.1964285714285714,7.523106560237189,0,7,7,4,0,2,5,0,0,0,5,4,5,2,0,0,6
