sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.405255296739636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.173731167530459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.021739130434782608,11.856351705919709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,1,3.0,0.05084745762711865,11.129574036652308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,125.0,7,23.0,0.2839506172839506,10.97990430308765,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
30.0,150.0,17,90.0,0.9,10.01798534901212,0,5,1,0,0,0,0,0,0,0,7,3,0,0,1,0,0
35.0,175.0,12,49.0,0.4117647058823529,8.855930888722622,0,1,2,0,0,0,0,0,0,0,4,0,2,2,1,0,0
40.0,200.0,10,34.0,0.2537313432835821,8.702608671225192,0,2,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1
45.0,225.0,28,133.0,0.8807947019867549,9.163484532910706,0,8,0,0,0,6,2,0,0,1,0,8,0,0,0,0,3
50.0,250.0,16,63.0,0.38181818181818183,8.873856260166237,0,4,0,0,0,3,2,0,0,0,1,5,0,0,0,0,1
55.0,275.0,26,90.0,0.4972375690607735,8.151177611417012,0,1,0,2,0,0,2,0,1,3,6,4,1,1,0,3,2
60.0,300.0,55,278.0,1.404040404040404,7.187941807513044,0,3,3,7,1,0,0,0,1,7,9,7,0,5,0,6,6
65.0,325.0,56,342.0,1.6285714285714286,5.981155528791403,0,3,4,5,6,0,2,0,0,9,13,3,1,5,0,5,0
70.0,350.0,54,402.0,1.7946428571428572,6.886405802739907,0,3,3,0,7,2,4,0,0,7,15,2,6,5,0,0,0
75.0,375.0,51,332.0,1.4067796610169492,7.815361061019362,0,6,7,0,3,4,4,2,0,0,12,5,6,0,0,0,2
80.0,400.0,24,122.0,0.5083333333333333,7.700753296951566,0,0,8,1,3,0,0,1,0,2,2,3,0,0,0,1,3
85.0,425.0,34,151.0,0.6265560165975104,7.637944427086292,0,2,4,1,3,0,0,5,2,2,0,8,1,0,0,0,6
90.0,450.0,58,298.0,1.1686274509803922,7.454456120417764,0,4,4,2,0,0,0,10,2,7,0,12,1,2,0,0,14
95.0,475.0,54,375.0,1.4097744360902256,7.199673604421433,0,1,4,0,0,0,2,5,2,12,0,12,2,2,0,2,10
