sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.18290296176694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.848082597944845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.05263157894736842,11.741375274739013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,1,2.0,0.04081632653061224,9.448930508830403,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,125.0,7,24.0,0.3870967741935484,10.721827611183642,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
30.0,150.0,13,71.0,0.922077922077922,9.712397030509198,0,1,1,0,0,0,0,0,0,5,3,1,1,0,1,0,0
35.0,175.0,7,38.0,0.4175824175824176,10.171652672903884,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0
40.0,200.0,2,3.0,0.028846153846153848,10.736466969631486,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45.0,225.0,15,50.0,0.4166666666666667,10.075407461193976,0,1,3,0,0,0,0,0,0,1,0,3,3,0,0,1,3
50.0,250.0,30,154.0,1.1578947368421053,8.502851931218244,0,0,4,3,0,0,0,1,0,6,1,3,6,2,1,0,3
55.0,275.0,23,81.0,0.54,6.969798067918152,0,2,0,4,0,0,1,1,2,0,4,1,0,1,4,1,2
60.0,300.0,44,211.0,1.3024691358024691,6.957743082894455,0,4,2,0,1,1,3,7,0,1,5,2,4,0,9,2,3
65.0,325.0,55,368.0,2.067415730337079,7.44532261125601,0,0,7,0,1,1,0,7,1,2,5,2,8,0,10,6,5
70.0,350.0,33,231.0,1.190721649484536,6.656491636393742,0,2,2,1,1,3,0,7,1,1,2,0,4,2,4,2,1
75.0,375.0,37,155.0,0.7711442786069652,7.029104534848097,0,6,1,1,1,0,0,1,0,5,6,1,6,0,0,4,5
80.0,400.0,47,269.0,1.2511627906976743,8.034526997026694,0,5,1,1,4,0,0,0,0,9,2,1,11,0,0,6,7
85.0,425.0,38,185.0,0.8185840707964602,7.466121040822323,0,4,0,1,7,2,2,0,0,4,5,1,7,1,0,2,2
90.0,450.0,48,203.0,0.8529411764705882,6.670687294387434,0,7,2,0,4,0,1,3,0,4,8,6,6,0,2,0,5
95.0,475.0,60,327.0,1.3346938775510204,6.8732014385172695,0,3,4,0,8,3,5,1,1,5,3,6,11,0,0,2,8
100.0,500.0,63,423.0,1.6719367588932805,6.743604254282036,0,3,3,0,14,5,10,1,1,6,2,6,7,2,0,0,3
105.0,525.0,54,275.0,1.1,6.774291659662716,0,4,7,1,15,1,4,1,0,3,7,0,2,0,0,2,7
110.0,550.0,47,290.0,1.1885245901639345,7.467728760720835,0,2,8,0,6,0,0,1,0,4,4,2,3,0,2,3,12
115.0,575.0,34,205.0,0.8401639344262295,7.967305706111749,0,2,2,0,5,1,1,0,0,5,2,4,2,0,2,1,7
120.0,600.0,44,177.0,0.7051792828685259,7.74183651679864,0,5,1,0,4,4,6,0,0,0,3,3,8,0,2,2,6
125.0,625.0,56,298.0,1.1505791505791505,7.662976058544172,0,2,4,0,7,0,3,1,0,1,2,6,9,0,4,6,11
130.0,650.0,52,305.0,1.1338289962825279,7.1966585483947085,0,2,1,0,11,2,5,0,2,2,0,6,4,2,4,6,5
135.0,675.0,52,236.0,0.8458781362007168,7.428693643105108,0,5,3,3,11,3,7,5,1,0,2,0,2,3,0,2,5
140.0,700.0,60,319.0,1.1352313167259787,7.525678475994423,0,7,4,3,3,0,1,7,0,7,6,1,6,0,3,3,9
145.0,725.0,42,193.0,0.6748251748251748,7.404277200669322,0,4,0,2,4,1,1,1,0,7,6,2,8,0,1,0,5
150.0,750.0,45,171.0,0.6063829787234043,6.967311731599602,0,2,4,2,4,6,6,0,1,1,1,3,7,2,0,1,5
155.0,775.0,87,438.0,1.5261324041811846,6.848285071150925,0,5,7,0,7,12,7,1,7,3,5,6,11,0,2,6,8
160.0,800.0,68,415.0,1.3926174496644295,6.39992657948698,0,3,1,0,10,6,3,1,5,6,1,6,5,2,2,12,5
165.0,825.0,63,284.0,0.9342105263157895,6.865694052801081,0,4,4,0,11,0,6,3,4,4,2,1,2,6,2,7,7
170.0,850.0,76,396.0,1.3026315789473684,7.398753424310739,0,6,11,1,5,2,1,4,9,0,7,3,7,5,2,2,11
175.0,875.0,64,418.0,1.416949152542373,7.212019082534318,0,2,5,1,6,0,2,4,4,1,11,5,11,0,0,4,8
180.0,900.0,53,338.0,1.1859649122807017,6.698342815620109,0,1,3,0,7,2,7,4,1,2,5,1,11,2,0,1,6
185.0,925.0,77,365.0,1.2673611111111112,6.520633603836657,0,6,5,0,7,8,3,1,7,6,1,5,6,1,2,7,12
190.0,950.0,71,395.0,1.3435374149659864,6.437389553703171,0,2,1,0,10,6,1,1,5,8,3,6,3,0,1,11,13
195.0,975.0,57,273.0,0.9285714285714286,7.104596725340744,0,3,7,0,8,4,5,6,0,5,0,0,3,0,1,6,9
200.0,1000.0,57,276.0,0.9230769230769231,7.747334535718662,0,5,11,2,3,4,4,5,1,4,1,0,2,2,1,3,9
205.0,1025.0,50,301.0,1.0308219178082192,7.661785196595979,0,0,5,2,4,0,1,0,1,6,5,2,6,1,1,5,11
210.0,1050.0,38,177.0,0.6145833333333334,7.078769752737607,0,0,2,0,4,2,7,0,2,1,1,1,6,2,0,3,7
215.0,1075.0,66,260.0,0.896551724137931,7.309434827052248,0,3,5,0,7,7,7,1,7,4,2,4,0,7,0,6,6
220.0,1100.0,79,446.0,1.4622950819672131,6.946785315853589,0,6,3,0,8,5,1,5,6,6,4,4,1,6,3,11,10
225.0,1125.0,49,202.0,0.6537216828478964,6.937451988022937,0,4,7,0,5,1,7,5,0,3,0,1,1,0,1,5,9
230.0,1150.0,50,200.0,0.6578947368421053,7.87848318717033,0,1,11,0,0,3,6,6,0,5,6,2,1,2,0,1,6
235.0,1175.0,70,383.0,1.2983050847457627,7.8435007887327535,0,4,6,2,1,0,6,7,0,6,12,6,4,1,0,5,10
240.0,1200.0,56,330.0,1.114864864864865,6.42127026656502,0,2,4,0,1,2,11,1,1,2,12,3,4,1,1,4,7
245.0,1225.0,61,323.0,1.0625,6.495861127127521,0,6,6,0,1,6,10,2,1,3,6,5,0,6,0,3,6
250.0,1250.0,77,432.0,1.375796178343949,7.303291636927858,0,8,2,0,1,11,5,7,6,4,0,10,3,5,2,3,10
255.0,1275.0,67,381.0,1.2056962025316456,7.052562868083086,0,3,1,2,0,6,7,10,6,2,5,7,3,0,6,1,8
260.0,1300.0,59,274.0,0.8925081433224755,6.668888641787593,0,2,6,0,0,2,7,5,0,6,2,3,3,2,11,6,4
265.0,1325.0,77,388.0,1.2679738562091503,7.110113753643769,0,4,7,3,0,6,6,5,0,7,8,5,3,0,5,7,11
270.0,1350.0,58,335.0,1.0841423948220066,7.098786412698749,0,1,6,6,1,1,9,7,0,1,10,3,3,2,0,2,6
275.0,1375.0,71,397.0,1.268370607028754,7.369641154565469,0,4,8,5,2,3,9,7,2,3,4,5,3,7,2,5,2
280.0,1400.0,64,343.0,1.0820189274447949,6.934302107341778,0,8,4,0,2,3,3,2,2,4,2,12,2,5,0,10,5
285.0,1425.0,64,289.0,0.8865030674846626,7.028941422880365,0,5,2,2,2,3,4,7,2,2,4,8,2,2,7,8,4
290.0,1450.0,65,333.0,1.0438871473354232,7.067640968232372,0,2,6,0,4,0,3,7,2,6,2,5,2,2,12,7,5
295.0,1475.0,91,620.0,1.9808306709265175,7.0102297248933185,0,4,4,2,4,1,6,7,2,8,9,8,1,0,12,12,11
300.0,1500.0,69,473.0,1.5307443365695792,6.2821840981804495,0,2,2,7,2,3,8,1,3,2,9,4,2,0,6,11,7
305.0,1525.0,75,465.0,1.5245901639344261,6.324122609721424,0,5,2,10,6,0,8,4,3,0,9,6,2,6,2,9,3
310.0,1550.0,89,616.0,1.9870967741935484,6.92265872855634,0,8,0,4,7,5,3,4,3,2,3,12,2,11,8,12,5
315.0,1575.0,63,400.0,1.2779552715654952,6.115741802924386,0,11,1,0,3,7,1,3,1,2,0,8,2,5,6,9,4
320.0,1600.0,66,315.0,1.0063897763578276,6.862314411683975,0,7,6,7,4,1,2,7,0,6,2,2,2,0,8,6,6
325.0,1625.0,78,491.0,1.6098360655737705,7.338573305777039,0,5,4,5,4,2,6,7,0,6,2,4,0,1,14,7,11
330.0,1650.0,70,437.0,1.4713804713804715,6.769963063455353,0,9,3,1,1,3,9,2,2,1,7,0,3,2,11,9,7
