sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.470237061245074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.989143974653523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,5.0,0.11627906976744186,11.754788782367335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,1,6.0,0.09836065573770492,10.876851896067073,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,5,27.0,0.375,10.948669568861586,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.0,150.0,13,50.0,0.625,9.608800550444517,0,0,3,0,0,0,0,0,0,4,0,2,0,2,2,0,0
35.0,175.0,17,93.0,0.9393939393939394,8.767015439218595,0,1,5,0,0,1,0,0,0,0,0,1,1,3,5,0,0
40.0,200.0,18,88.0,0.8,8.665128569793708,0,1,0,0,0,2,0,0,0,0,0,3,4,3,3,0,2
45.0,225.0,20,145.0,1.1693548387096775,8.488822154833331,0,5,0,0,0,2,0,0,0,0,1,4,0,3,0,1,4
50.0,250.0,19,91.0,0.674074074074074,8.306020386512062,0,1,5,0,0,0,0,0,0,0,2,2,0,0,0,3,6
55.0,275.0,10,23.0,0.1464968152866242,9.068079945199461,0,3,2,0,0,0,0,0,0,0,0,0,4,0,0,1,0
60.0,300.0,18,63.0,0.37058823529411766,9.81234549802674,0,7,1,0,3,1,0,0,0,2,0,0,1,2,0,1,0
65.0,325.0,28,166.0,0.9021739130434783,9.320457119966008,0,8,2,0,3,5,1,0,0,0,0,2,1,5,0,1,0
70.0,350.0,32,208.0,1.0297029702970297,8.159480640413536,0,10,0,1,4,0,0,0,1,2,0,3,7,0,2,1,1
75.0,375.0,51,371.0,1.7096774193548387,7.968542987568475,0,11,0,1,0,2,0,0,1,7,0,4,10,0,5,5,5
80.0,400.0,64,469.0,2.0391304347826087,7.639820928642395,0,7,0,2,0,6,0,0,1,10,0,8,5,2,7,7,9
85.0,425.0,58,438.0,1.8879310344827587,6.6227158101149275,0,1,0,2,0,3,0,1,0,10,3,12,2,0,11,10,3
90.0,450.0,58,413.0,1.7574468085106383,6.812489195009958,0,6,0,0,0,2,0,1,0,5,6,17,7,0,6,8,0
95.0,475.0,47,289.0,1.2565217391304349,7.612192923136769,0,3,2,0,0,5,0,0,0,4,2,14,3,1,0,13,0
100.0,500.0,35,285.0,1.2391304347826086,8.512884185342264,0,3,3,1,0,1,0,0,0,5,0,7,0,1,0,14,0
105.0,525.0,26,237.0,1.025974025974026,8.654240480295698,0,4,2,1,0,3,0,0,0,7,0,0,0,1,0,8,0
110.0,550.0,27,108.0,0.43548387096774194,8.2125562185333,0,0,2,5,0,4,0,0,0,4,3,2,0,1,0,1,5
115.0,575.0,51,292.0,1.1450980392156862,8.376169138409209,0,1,2,7,0,5,0,3,0,7,3,7,0,1,0,3,12
120.0,600.0,52,332.0,1.2671755725190839,7.345334201647381,0,2,1,7,1,2,0,3,0,8,3,6,2,0,4,5,8
125.0,625.0,56,393.0,1.4886363636363635,7.646171720195609,0,0,4,1,5,6,0,0,0,8,5,6,7,2,4,7,1
130.0,650.0,69,595.0,2.2284644194756553,7.786393682059122,0,1,5,0,6,12,1,0,0,8,0,10,6,7,4,8,1
135.0,675.0,58,346.0,1.335907335907336,6.965643126051857,0,3,3,1,0,9,3,0,2,6,0,8,4,14,0,4,1
140.0,700.0,50,298.0,1.128787878787879,7.174646437300246,0,4,2,1,0,4,3,0,6,3,0,2,4,13,0,7,1
145.0,725.0,47,260.0,0.9523809523809523,8.120999037993352,0,1,2,5,0,6,2,0,5,4,0,5,0,7,0,10,0
150.0,750.0,50,349.0,1.2508960573476702,7.742081828936192,0,3,2,9,1,2,3,1,2,5,0,5,1,4,0,10,2
155.0,775.0,69,537.0,1.8908450704225352,7.813649552527526,0,8,2,4,4,1,3,1,6,1,3,7,8,4,1,10,6
160.0,800.0,61,539.0,1.9045936395759717,7.56324790921886,0,5,4,1,7,1,3,1,0,1,5,8,8,4,4,4,5
165.0,825.0,43,291.0,1.0319148936170213,7.085730975729772,0,2,3,1,13,1,1,0,1,1,6,3,3,1,4,2,1
170.0,850.0,56,440.0,1.6176470588235294,8.010566202433834,0,6,2,1,13,3,5,0,6,1,1,0,2,8,4,4,0
175.0,875.0,57,458.0,1.7348484848484849,7.859027585924344,0,8,4,0,7,4,6,0,9,1,0,1,1,10,2,2,2
180.0,900.0,57,288.0,1.0827067669172932,7.176266026819728,0,2,6,2,0,2,2,2,3,1,0,7,6,5,4,7,8
185.0,925.0,65,375.0,1.3786764705882353,7.247378687628048,0,1,1,7,0,6,3,6,0,3,0,12,7,2,4,7,6
190.0,950.0,72,419.0,1.4858156028368794,6.968158518914072,0,1,0,13,3,6,3,11,1,6,3,12,2,6,1,1,3
195.0,975.0,66,399.0,1.3664383561643836,6.637192627388568,0,2,2,7,3,0,5,12,0,4,4,7,6,1,6,0,7
200.0,1000.0,61,378.0,1.277027027027027,6.907027179231514,0,5,3,0,5,1,5,6,0,0,1,5,7,7,6,2,8
205.0,1025.0,76,617.0,2.0498338870431896,7.8842220411144135,0,9,4,0,6,1,6,0,0,0,6,8,8,9,6,5,8
210.0,1050.0,83,732.0,2.48135593220339,7.1829534647335525,0,11,8,1,6,2,12,2,2,0,7,6,8,9,0,6,3
215.0,1075.0,80,607.0,2.0859106529209623,6.318911942073494,0,8,3,6,0,3,15,6,5,2,7,5,2,3,0,9,6
220.0,1100.0,91,730.0,2.508591065292096,6.270400488398396,0,3,0,8,1,7,17,7,5,6,2,10,0,4,0,10,11
225.0,1125.0,87,700.0,2.3728813559322033,6.359688471521415,0,4,0,8,1,11,17,4,0,6,3,9,0,9,1,6,8
230.0,1150.0,86,793.0,2.679054054054054,6.8244662008643635,0,7,2,6,1,12,17,4,6,2,6,8,1,12,2,0,0
235.0,1175.0,71,703.0,2.351170568561873,6.901924862451134,0,2,3,7,1,6,14,0,7,2,8,11,1,7,2,0,0
240.0,1200.0,57,384.0,1.2885906040268456,7.288107111248951,0,1,5,7,2,2,9,2,3,0,4,8,5,6,2,1,0
245.0,1225.0,65,390.0,1.3265306122448979,7.389439833171541,0,3,6,1,2,3,5,6,7,3,4,0,5,9,2,7,2
250.0,1250.0,71,478.0,1.6258503401360545,7.21626895220709,0,1,4,2,0,4,1,6,8,9,10,1,0,10,2,9,4
255.0,1275.0,55,407.0,1.4181184668989546,7.191331799949346,0,2,0,6,0,1,1,0,3,9,5,5,0,10,2,7,4
260.0,1300.0,52,361.0,1.2666666666666666,8.116397922680465,0,3,0,12,2,6,1,0,6,2,5,9,0,4,2,0,0
265.0,1325.0,49,300.0,1.0380622837370241,7.859900690919586,0,0,1,10,1,11,1,1,6,2,7,4,2,1,2,0,0
270.0,1350.0,58,311.0,1.0761245674740485,6.875960860091256,0,2,7,3,4,11,4,1,1,5,5,4,4,1,2,2,2
275.0,1375.0,68,367.0,1.2968197879858658,6.746253726206576,0,2,6,2,9,7,4,1,2,1,7,6,8,2,2,7,2
280.0,1400.0,71,456.0,1.6056338028169015,6.78773158952107,0,0,2,2,6,3,7,0,2,0,13,4,11,8,2,9,2
285.0,1425.0,77,578.0,2.0642857142857145,6.635750735747524,0,2,3,5,5,5,7,0,2,0,17,6,8,13,0,4,0
290.0,1450.0,88,807.0,2.9239130434782608,6.403935509467343,0,5,4,10,5,6,7,2,0,1,17,10,4,10,3,4,0
295.0,1475.0,70,624.0,2.2446043165467624,6.153671262813612,0,6,4,14,0,3,1,6,0,1,12,6,4,6,3,4,0
300.0,1500.0,54,403.0,1.4190140845070423,6.840759743077747,0,6,6,8,1,3,0,4,0,2,4,0,4,12,1,1,2
305.0,1525.0,57,297.0,1.03125,7.069247434805129,0,1,9,0,6,3,0,0,0,6,3,4,2,13,6,3,1
310.0,1550.0,65,458.0,1.6013986013986015,7.732087457021345,0,4,10,0,11,0,0,0,0,8,5,0,6,9,6,6,0
315.0,1575.0,69,579.0,2.067857142857143,7.334193361926925,0,7,5,0,12,0,3,0,0,10,3,0,6,16,6,1,0
320.0,1600.0,73,537.0,1.9386281588447654,6.909106458410106,0,6,2,0,7,5,3,0,0,5,9,1,6,17,6,6,0
325.0,1625.0,57,333.0,1.2333333333333334,7.343510071236565,0,2,5,2,7,1,3,0,0,0,11,6,4,8,0,8,0
330.0,1650.0,48,351.0,1.2717391304347827,7.8656882655946845,0,5,1,9,11,2,0,0,0,0,5,2,1,3,0,8,1
335.0,1675.0,39,231.0,0.8162544169611308,7.198561422946314,0,9,1,4,5,2,0,2,0,6,2,2,1,0,1,3,1
340.0,1700.0,49,210.0,0.7046979865771812,7.0765048574764675,0,4,6,0,2,0,1,5,0,6,5,3,1,7,3,3,3
345.0,1725.0,73,369.0,1.2098360655737705,7.001849038189706,0,3,8,0,6,3,4,5,3,3,1,6,2,14,6,6,3
350.0,1750.0,70,438.0,1.4948805460750854,6.942027866297463,0,7,4,1,7,4,4,0,0,7,0,1,2,20,6,4,3
355.0,1775.0,72,664.0,2.3380281690140845,6.876201503256625,0,10,5,1,6,5,4,0,0,8,1,2,0,24,0,3,3
360.0,1800.0,85,721.0,2.5842293906810037,6.288928304957018,0,6,7,7,12,7,4,0,0,8,6,7,0,18,0,3,0
365.0,1825.0,57,410.0,1.4590747330960854,6.955303028802038,0,3,2,7,9,4,0,0,0,5,11,6,0,9,0,0,1
370.0,1850.0,46,290.0,0.9965635738831615,8.154761214660276,0,6,0,7,2,0,0,2,3,11,5,1,0,1,0,2,6
375.0,1875.0,55,325.0,1.0551948051948052,7.803505067323339,0,6,1,7,5,0,0,2,7,10,1,5,0,1,0,4,6
380.0,1900.0,53,310.0,0.9967845659163987,7.324753876830969,0,2,0,1,5,1,0,2,12,6,5,5,0,7,2,4,1
385.0,1925.0,57,374.0,1.2764505119453924,7.178943912087549,0,5,3,0,4,3,1,2,13,9,1,4,0,7,3,1,1
390.0,1950.0,51,329.0,1.1543859649122807,7.735357567687418,0,6,4,0,3,6,3,0,7,6,2,1,0,6,0,7,0
395.0,1975.0,58,308.0,1.0921985815602837,7.257045746529327,0,3,5,0,2,3,3,0,2,4,5,6,0,13,5,7,0
