sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.54440095751784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.143467599129282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.027777777777777776,11.07761068400091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,3,13.0,0.2549019607843137,11.408945573847001,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
25.0,125.0,4,6.0,0.09523809523809523,10.000623981810735,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0
30.0,150.0,16,58.0,0.7160493827160493,9.107349687734123,0,1,4,0,0,0,0,0,0,4,1,0,3,0,3,0,0
35.0,175.0,23,152.0,1.6,8.596924258879078,0,0,5,0,0,0,0,0,0,7,2,0,4,0,4,1,0
40.0,200.0,29,271.0,2.463636363636364,7.678346614744071,0,2,6,0,0,0,0,0,0,10,0,0,4,0,4,3,0
45.0,225.0,31,201.0,1.5952380952380953,7.345701992083323,0,5,5,1,0,0,0,0,0,5,0,3,0,0,4,5,3
50.0,250.0,23,100.0,0.7352941176470589,7.602715758299282,0,2,1,2,0,0,0,2,0,4,0,5,2,0,0,2,3
55.0,275.0,30,186.0,1.2317880794701987,8.349259368240773,0,3,1,2,0,0,1,6,0,6,1,8,2,0,0,0,0
60.0,300.0,32,235.0,1.3988095238095237,8.117650284187693,0,5,1,0,0,0,3,9,0,6,3,2,0,1,0,1,1
65.0,325.0,39,196.0,1.0594594594594595,6.782569984698947,0,1,0,0,1,0,7,3,0,0,7,1,5,6,0,4,4
70.0,350.0,52,253.0,1.2587064676616915,6.7076274265761935,0,2,5,0,6,1,3,0,0,2,3,1,11,12,0,5,1
75.0,375.0,70,466.0,2.187793427230047,7.0055323870512085,0,6,5,0,12,2,0,0,0,5,0,1,12,18,0,1,8
80.0,400.0,67,479.0,2.197247706422018,6.0627029430747745,0,4,7,0,6,6,0,0,1,2,2,3,9,12,0,5,10
85.0,425.0,67,504.0,2.25,5.828314615892148,0,7,9,0,3,6,0,1,6,4,0,5,7,2,1,6,10
90.0,450.0,82,661.0,2.8127659574468087,6.237451381392132,0,9,4,0,5,7,0,6,9,9,1,6,8,4,2,8,4
95.0,475.0,45,311.0,1.2798353909465021,6.320262378051593,0,8,2,0,1,3,0,6,3,5,1,1,8,0,2,4,1
100.0,500.0,39,159.0,0.6284584980237155,7.67332404530593,0,2,7,0,4,0,0,0,6,1,0,0,2,7,0,4,6
105.0,525.0,73,418.0,1.5954198473282444,7.675626205802134,0,4,11,2,6,4,0,1,11,3,0,0,2,13,0,5,11
110.0,550.0,78,610.0,2.30188679245283,6.3301829011601285,0,6,12,1,11,5,1,0,6,4,0,1,7,11,0,1,12
115.0,575.0,52,313.0,1.150735294117647,5.801289101729997,0,5,6,0,6,0,0,0,5,0,5,7,7,2,0,2,7
120.0,600.0,56,250.0,0.8741258741258742,7.664673581304483,0,3,2,0,0,0,0,0,11,0,11,5,8,6,0,6,4
125.0,625.0,59,386.0,1.3264604810996563,8.137449382662954,0,3,3,2,3,1,0,0,5,0,11,4,8,12,0,1,6
130.0,650.0,54,244.0,0.8384879725085911,6.657150421288124,0,4,1,8,2,4,2,0,2,2,5,7,8,8,0,0,1
135.0,675.0,62,262.0,0.8791946308724832,6.212517037189784,0,3,6,7,5,6,0,0,7,1,3,5,5,7,0,1,6
140.0,700.0,89,590.0,1.9155844155844155,7.066286043264271,0,7,11,0,6,9,0,0,12,4,5,5,6,10,0,2,12
145.0,725.0,81,630.0,2.0454545454545454,6.4882693417197626,0,3,11,1,4,11,0,1,7,6,6,7,3,6,1,6,8
150.0,750.0,72,525.0,1.7326732673267327,6.500567298348091,0,3,11,4,3,6,0,2,5,6,2,8,2,6,1,7,6
155.0,775.0,86,699.0,2.2918032786885245,6.641009750190991,0,4,5,9,3,2,0,2,10,7,5,5,6,11,1,9,7
160.0,800.0,94,805.0,2.605177993527508,6.506443753147643,0,6,2,6,3,7,0,2,13,2,11,7,7,11,0,10,7
165.0,825.0,78,599.0,1.9260450160771705,6.197448242662944,0,2,2,5,3,13,1,7,9,0,6,9,7,5,0,6,3
170.0,850.0,68,465.0,1.4715189873417722,6.481243505056134,0,3,3,9,3,7,1,8,5,2,2,5,9,0,0,6,5
175.0,875.0,74,537.0,1.678125,6.727471407295096,0,6,7,9,1,3,5,2,5,2,5,0,9,1,0,12,7
180.0,900.0,79,637.0,1.9660493827160495,6.7126846123877515,0,7,14,5,5,6,7,0,5,1,2,0,9,6,0,10,2
185.0,925.0,91,671.0,2.096875,5.940899571826847,0,6,9,7,8,7,3,2,6,3,0,1,14,10,0,8,7
190.0,950.0,80,578.0,1.8525641025641026,6.443204606228994,0,2,1,7,12,4,5,1,0,5,1,3,13,5,0,9,12
195.0,975.0,77,682.0,2.236065573770492,7.1673695787138785,0,3,3,7,12,0,5,2,0,0,6,4,11,6,1,11,6
200.0,1000.0,81,732.0,2.361290322580645,6.815326279744845,0,5,2,2,6,7,5,6,0,2,12,5,8,9,0,12,0
205.0,1025.0,82,645.0,2.1217105263157894,6.114573850845066,0,1,7,5,0,13,0,9,0,8,9,0,8,3,0,17,2
210.0,1050.0,84,639.0,2.0679611650485437,6.237861931620754,0,2,13,11,0,12,0,10,0,12,4,0,4,1,0,14,1
215.0,1075.0,87,627.0,1.9233128834355828,6.844611006556535,0,3,14,12,1,12,0,10,1,7,7,0,3,7,0,10,0
220.0,1100.0,70,586.0,1.7544910179640718,6.766201109350438,0,0,6,12,3,6,0,4,1,3,9,2,8,9,0,7,0
225.0,1125.0,71,562.0,1.6826347305389222,6.374695016002781,0,2,6,12,7,2,1,5,0,6,6,6,3,6,0,7,2
230.0,1150.0,92,611.0,1.8238805970149254,6.304287508317458,0,7,7,6,12,9,0,11,1,3,2,9,5,7,0,7,6
235.0,1175.0,114,870.0,2.5970149253731343,6.371128204778385,0,9,7,0,12,15,0,17,3,8,7,3,7,13,0,7,6
240.0,1200.0,107,950.0,2.8700906344410875,6.1116223970571575,0,3,14,4,7,15,2,11,4,12,8,1,2,7,0,7,10
245.0,1225.0,71,643.0,1.9367469879518073,6.228953830373537,0,1,14,4,1,9,2,2,4,7,5,3,2,1,0,7,9
250.0,1250.0,76,595.0,1.7867867867867868,6.461572971505763,0,1,10,7,1,3,0,6,4,3,8,0,7,7,1,10,8
255.0,1275.0,100,664.0,1.9472140762463344,6.495338010093951,0,2,10,11,1,4,0,8,7,4,12,2,7,5,4,9,14
260.0,1300.0,86,494.0,1.4114285714285715,6.081440543455475,0,8,9,6,2,2,1,6,6,5,8,8,0,6,4,1,14
265.0,1325.0,94,554.0,1.5694050991501416,6.351904497379118,0,9,7,6,2,3,1,14,7,7,6,6,2,11,4,5,4
270.0,1350.0,93,694.0,2.0174418604651163,6.3957136582485905,0,11,10,7,0,5,1,17,6,3,11,4,6,5,0,3,4
275.0,1375.0,96,739.0,2.1735294117647057,6.106998915827388,0,6,9,7,0,11,2,17,2,2,14,5,7,0,0,4,10
280.0,1400.0,96,684.0,2.0236686390532546,5.746177704451857,0,2,7,7,1,15,2,13,7,2,13,9,2,0,0,8,8
285.0,1425.0,91,682.0,2.0,6.444020246306819,0,3,8,9,1,15,0,8,12,1,11,5,6,0,1,7,4
290.0,1450.0,87,814.0,2.3801169590643276,7.154696071973615,0,6,9,9,2,9,0,7,7,4,13,2,6,0,4,4,5
295.0,1475.0,88,814.0,2.3594202898550725,6.385628982302976,0,1,6,10,8,3,3,7,3,5,15,6,6,0,4,5,6
300.0,1500.0,98,944.0,2.697142857142857,5.370105716392776,0,4,0,15,13,6,1,7,7,3,17,8,2,0,0,6,9
305.0,1525.0,106,966.0,2.816326530612245,5.311528901598622,0,6,0,15,19,6,0,3,8,6,20,7,6,0,0,1,9
310.0,1550.0,119,1174.0,3.38328530259366,5.979915026729594,0,6,3,6,20,8,0,8,11,6,21,9,12,0,0,0,9
315.0,1575.0,121,1131.0,3.2314285714285713,5.757104451174414,0,3,7,6,12,15,0,9,14,6,18,6,7,0,2,2,14
320.0,1600.0,102,826.0,2.3942028985507244,5.929792421656438,0,1,2,10,6,15,0,9,10,6,11,5,8,0,1,7,11
325.0,1625.0,76,479.0,1.4005847953216375,6.693521630017951,0,3,3,10,2,8,0,3,8,0,5,5,13,0,0,6,10
330.0,1650.0,87,625.0,1.7959770114942528,6.9147426561317795,0,3,4,4,8,7,0,6,10,4,2,9,15,0,1,3,11
335.0,1675.0,96,728.0,2.0919540229885056,5.965191415119071,0,0,0,4,13,3,3,12,10,5,8,8,15,0,1,4,10
340.0,1700.0,107,837.0,2.3982808022922635,5.856942691399796,0,4,0,11,8,6,3,12,8,7,17,8,15,1,0,0,7
345.0,1725.0,98,868.0,2.465909090909091,6.13137197111468,0,5,0,6,3,13,3,7,7,2,16,9,17,0,3,0,7
