sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.187019064844826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.156119263098487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,2.0,0.0425531914893617,12.227231848768483,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.0,100.0,6,21.0,0.3684210526315789,10.008867198486385,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0
25.0,125.0,10,46.0,0.6216216216216216,8.88353281282495,0,1,1,0,0,0,0,0,0,1,2,0,1,1,0,3,0
30.0,150.0,28,141.0,1.6395348837209303,7.592493298341216,0,2,4,0,0,0,0,0,0,4,4,1,3,1,2,7,0
35.0,175.0,19,119.0,1.202020202020202,7.592667785836908,0,2,0,0,0,0,0,0,0,0,6,5,0,1,0,5,0
40.0,200.0,11,64.0,0.5289256198347108,8.933427412267656,0,1,1,0,0,0,0,0,0,0,2,6,1,0,0,0,0
45.0,225.0,22,138.0,1.0222222222222221,9.696679703256686,0,2,6,0,0,0,0,2,0,0,0,6,6,0,0,0,0
50.0,250.0,28,230.0,1.5436241610738255,8.662784026282122,0,2,3,0,0,0,4,4,0,0,0,6,7,0,0,0,2
55.0,275.0,32,148.0,0.891566265060241,6.688034193041694,0,4,3,0,0,0,1,5,0,0,0,5,5,2,1,0,6
60.0,300.0,42,166.0,0.9222222222222223,6.431966735910321,0,1,4,0,0,0,2,0,0,1,3,2,5,8,6,3,7
65.0,325.0,48,292.0,1.5129533678756477,7.24772445788944,0,3,1,3,0,0,3,1,0,1,4,3,5,12,4,4,4
70.0,350.0,31,242.0,1.174757281553398,7.761732399055981,0,8,0,0,0,0,1,1,0,5,0,1,0,12,0,0,3
75.0,375.0,45,340.0,1.5246636771300448,7.651212829123688,0,4,2,2,0,2,4,1,2,1,1,5,0,12,0,6,3
80.0,400.0,68,468.0,2.0,6.589647588795001,0,1,6,6,1,5,8,6,5,0,3,6,0,6,0,12,3
85.0,425.0,74,470.0,1.950207468879668,5.748162427174864,0,2,5,7,7,8,2,7,9,0,3,6,1,3,3,6,5
90.0,450.0,48,259.0,1.036,6.069757593643837,0,2,5,1,4,1,0,7,4,1,3,3,1,3,8,0,5
95.0,475.0,38,194.0,0.7348484848484849,7.544178670415623,0,6,5,2,0,0,0,1,0,2,5,1,1,2,4,3,6
100.0,500.0,48,313.0,1.1679104477611941,7.879999932648983,0,9,6,3,2,2,0,0,0,3,1,3,1,7,0,5,6
105.0,525.0,42,247.0,0.894927536231884,7.140777252907749,0,4,5,8,0,1,2,0,1,0,0,2,0,12,0,1,6
110.0,550.0,65,363.0,1.291814946619217,7.023323578729255,0,2,5,9,2,4,7,1,7,6,0,6,0,12,0,4,0
115.0,575.0,86,583.0,2.010344827586207,6.959213434305917,0,3,10,9,8,6,7,3,4,7,4,6,0,8,2,9,0
120.0,600.0,62,355.0,1.2724014336917562,6.203364968739265,0,2,8,3,4,1,5,3,6,1,0,3,2,4,8,11,1
125.0,625.0,58,360.0,1.3235294117647058,7.344277090222052,0,7,7,0,0,1,7,3,7,2,1,0,8,3,5,6,1
130.0,650.0,68,534.0,1.970479704797048,7.81295239727573,0,9,8,2,0,1,7,1,7,3,4,1,12,3,3,2,5
135.0,675.0,69,680.0,2.5092250922509227,7.01397060983288,0,5,9,6,0,1,7,0,1,3,0,3,12,6,3,4,9
140.0,700.0,66,572.0,2.007017543859649,6.611305683244289,0,1,7,12,0,0,8,0,4,3,6,0,6,10,0,6,3
145.0,725.0,60,326.0,1.0976430976430978,7.178898832163258,0,2,4,12,6,0,3,2,8,8,8,0,0,4,0,3,0
150.0,750.0,60,299.0,0.9867986798679867,7.225226168040914,0,2,4,6,6,2,2,6,4,14,4,1,0,0,1,8,0
155.0,775.0,84,538.0,1.7993311036789297,6.7441072509368025,0,3,4,2,5,3,3,12,7,14,3,7,1,2,6,11,1
160.0,800.0,101,841.0,2.8900343642611683,6.076777047264977,0,5,4,6,6,6,3,12,7,8,7,7,1,7,4,11,7
165.0,825.0,83,673.0,2.3449477351916377,5.275318680980534,0,8,2,4,6,6,3,6,2,1,10,1,6,11,3,5,9
170.0,850.0,86,636.0,2.1706484641638224,6.124724615063068,0,4,2,5,6,6,0,6,6,3,5,1,11,13,9,1,8
175.0,875.0,82,681.0,2.2401315789473686,6.827689199950789,0,0,5,5,1,0,0,12,10,4,0,2,7,13,9,3,11
180.0,900.0,78,647.0,2.0345911949685536,6.5869030635921,0,3,6,2,7,2,2,6,4,7,7,3,2,7,9,5,6
185.0,925.0,88,554.0,1.6636636636636637,6.6065704987661995,0,6,2,2,10,5,6,1,4,8,10,5,2,6,7,8,6
190.0,950.0,94,640.0,1.893491124260355,5.907279742804971,0,4,0,2,5,4,5,7,8,12,9,3,2,6,6,12,9
195.0,975.0,79,426.0,1.2792792792792793,6.105714008814817,0,1,0,1,6,6,0,7,4,8,11,6,0,0,11,10,8
200.0,1000.0,69,443.0,1.3930817610062893,6.75259436339703,0,4,0,5,6,13,0,5,0,2,8,9,1,1,11,3,1
205.0,1025.0,75,607.0,1.914826498422713,7.210475872635823,0,7,0,11,0,10,0,6,1,1,7,9,6,1,11,5,0
210.0,1050.0,66,671.0,2.164516129032258,6.8241703777568645,0,2,1,11,0,2,1,6,2,1,12,3,6,1,11,5,2
215.0,1075.0,77,698.0,2.2229299363057327,6.3531656711375035,0,1,2,5,0,4,7,6,6,2,11,1,8,2,14,1,7
220.0,1100.0,104,818.0,2.5482866043613708,6.593421093573483,0,5,0,0,0,5,13,6,12,6,4,2,11,5,15,6,14
225.0,1125.0,97,770.0,2.4367088607594938,6.433394980676915,0,5,2,0,1,1,11,1,14,9,7,1,6,6,7,8,18
230.0,1150.0,81,769.0,2.4806451612903224,6.34177793697359,0,6,2,0,1,0,1,5,12,11,4,8,1,6,0,6,18
235.0,1175.0,72,636.0,2.0126582278481013,6.839470506480084,0,2,0,0,1,5,0,5,5,14,8,13,2,0,1,4,12
240.0,1200.0,64,437.0,1.3742138364779874,6.903304035691006,0,1,2,0,1,3,1,0,0,9,14,10,7,0,7,4,5
245.0,1225.0,69,490.0,1.5506329113924051,6.716166839347327,0,1,3,1,1,2,3,6,1,0,17,3,12,0,13,4,2
250.0,1250.0,92,726.0,2.2758620689655173,6.227049382801621,0,1,6,1,1,6,7,12,7,1,17,6,7,0,14,4,2
255.0,1275.0,100,870.0,2.6769230769230767,5.5024565385944015,0,4,2,1,0,2,10,17,12,2,17,3,1,1,14,6,8
260.0,1300.0,131,1152.0,3.56656346749226,5.1230385903981785,0,8,7,1,0,0,10,21,7,8,11,5,1,7,19,12,14
265.0,1325.0,127,1096.0,3.3313069908814588,4.985221787214158,0,10,8,1,2,0,11,17,0,11,4,8,0,11,14,10,20
270.0,1350.0,115,1029.0,3.026470588235294,5.33159127848492,0,4,8,1,5,1,7,9,0,13,6,13,1,6,15,0,26
275.0,1375.0,106,843.0,2.4434782608695653,5.823436499020378,0,2,3,0,12,2,7,4,0,8,5,17,6,0,15,0,25
280.0,1400.0,107,901.0,2.657817109144543,6.580059702048044,0,5,3,0,6,2,11,2,0,1,10,17,11,2,20,1,16
285.0,1425.0,110,1126.0,3.3511904761904763,6.6826139760409955,0,8,6,2,0,5,11,7,0,0,11,17,13,0,19,4,7
290.0,1450.0,103,1142.0,3.492354740061162,5.769111786800341,0,5,4,6,1,7,6,10,0,1,6,17,13,2,20,1,4
295.0,1475.0,86,802.0,2.4229607250755287,6.01890636540242,0,4,8,6,1,4,2,10,2,0,6,11,7,6,18,0,1
300.0,1500.0,82,563.0,1.6558823529411764,6.52277345846948,0,5,11,5,0,1,2,4,4,4,8,5,1,12,14,0,6
305.0,1525.0,96,720.0,2.0930232558139537,6.241580800641738,0,7,11,10,5,1,0,1,4,4,5,3,3,18,12,0,12
310.0,1550.0,104,748.0,2.1432664756446993,5.369117403003005,0,9,6,6,11,0,2,6,2,7,1,6,1,12,14,2,19
315.0,1575.0,112,704.0,2.0584795321637426,5.472363682401682,0,6,4,0,16,0,7,11,2,5,5,10,8,2,13,4,19
320.0,1600.0,105,811.0,2.406528189910979,5.9478058757283625,0,3,5,0,16,0,5,7,2,0,6,10,14,0,14,9,14
325.0,1625.0,85,783.0,2.3799392097264436,6.493934539467444,0,3,0,0,16,1,4,4,0,2,1,12,13,2,14,6,7
330.0,1650.0,82,758.0,2.262686567164179,6.423677090974347,0,2,1,1,16,6,5,4,0,6,2,11,3,3,14,5,3
335.0,1675.0,93,730.0,2.134502923976608,5.983242592152061,0,5,6,6,18,11,0,4,1,5,0,6,0,2,11,12,6
340.0,1700.0,106,691.0,1.9971098265895955,5.689586755769145,0,6,11,7,15,7,3,9,6,0,0,5,0,6,6,12,13
345.0,1725.0,96,563.0,1.6085714285714285,5.564101416185314,0,2,5,7,12,1,6,16,6,3,0,3,1,9,7,6,12
350.0,1750.0,88,500.0,1.3812154696132597,6.032878392763745,0,3,1,9,3,3,9,13,5,0,0,6,1,3,12,6,14
355.0,1775.0,83,500.0,1.36986301369863,6.533778976660774,0,5,4,9,8,3,3,3,7,0,2,9,5,0,11,2,12
