sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,12.264762633245281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.370947797863922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.0425531914893617,11.28021652768017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,2,2.0,0.03389830508474576,10.432840689917557,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,6,26.0,0.35135135135135137,10.889330427271647,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
30.0,150.0,16,85.0,0.9340659340659341,9.498299966353892,0,3,4,0,0,0,0,0,0,1,3,0,3,1,1,0,0
35.0,175.0,15,86.0,0.8113207547169812,7.975888753650994,0,6,3,0,0,0,1,0,0,2,0,0,3,0,0,0,0
40.0,200.0,22,70.0,0.5882352941176471,7.497957434300351,0,3,4,0,0,4,5,0,0,0,0,4,1,0,0,1,0
45.0,225.0,38,215.0,1.6165413533834587,7.482050731657819,0,1,7,0,0,7,7,0,0,2,0,6,3,1,0,4,0
50.0,250.0,28,188.0,1.2533333333333334,7.201728558327768,0,3,5,2,0,3,7,0,0,2,0,2,3,0,0,1,0
55.0,275.0,15,58.0,0.3411764705882353,8.466514973708168,0,2,1,4,0,0,1,0,0,1,1,1,2,2,0,0,0
60.0,300.0,32,159.0,0.8548387096774194,9.059608320543404,0,3,3,4,0,0,0,0,0,2,1,6,8,5,0,0,0
65.0,325.0,35,213.0,1.0544554455445545,8.875401452906642,0,6,1,0,1,0,2,0,0,4,0,11,10,0,0,0,0
70.0,350.0,36,186.0,0.8611111111111112,8.190045526929495,0,4,2,0,5,0,2,0,0,9,2,6,4,1,0,0,1
75.0,375.0,48,213.0,0.9424778761061947,7.699460497185362,0,2,7,0,6,1,6,2,0,7,3,3,6,4,0,0,1
80.0,400.0,52,292.0,1.2532188841201717,7.043554717249699,0,4,4,1,0,2,6,6,1,1,6,6,12,2,0,0,1
85.0,425.0,46,307.0,1.3063829787234043,6.903493911114916,0,2,2,4,0,2,6,7,0,1,4,3,8,0,0,2,5
90.0,450.0,42,222.0,0.891566265060241,7.594924683520473,0,5,4,4,0,0,0,1,0,1,2,5,8,1,0,1,10
95.0,475.0,55,304.0,1.178294573643411,7.578070063958177,0,9,0,2,3,0,0,0,0,0,4,11,9,6,1,2,8
100.0,500.0,63,368.0,1.3834586466165413,7.112033314979848,0,6,1,3,8,0,4,0,5,1,0,7,9,7,2,6,4
105.0,525.0,53,323.0,1.1875,6.914502947940165,0,1,7,3,12,2,3,0,3,1,0,2,4,4,2,5,4
110.0,550.0,47,217.0,0.791970802919708,6.678408635853376,0,1,4,1,6,2,5,2,5,0,2,3,5,10,1,0,0
115.0,575.0,59,313.0,1.0830449826989619,7.340542012017897,0,7,1,1,0,5,6,4,7,0,7,2,7,11,1,0,0
120.0,600.0,59,308.0,1.0440677966101695,7.351963275829712,0,2,3,6,0,9,0,0,6,0,13,6,2,4,1,6,1
125.0,625.0,70,416.0,1.429553264604811,6.407949487560853,0,0,0,10,1,10,2,0,3,2,8,12,7,7,2,5,1
130.0,650.0,92,617.0,2.1498257839721253,6.626491599868883,0,3,0,6,5,12,7,0,3,7,4,15,9,6,5,4,6
135.0,675.0,75,535.0,1.8641114982578397,6.642997653547119,0,1,3,0,4,7,9,0,2,3,8,9,5,5,5,7,7
140.0,700.0,51,290.0,1.013986013986014,6.9084651074175545,0,2,2,1,5,2,3,0,2,2,6,1,3,11,5,3,3
145.0,725.0,49,285.0,0.9895833333333334,7.581764258741198,0,3,3,1,5,7,0,1,2,3,1,3,5,9,0,0,6
150.0,750.0,53,355.0,1.25,7.205502167765905,0,2,7,5,5,12,2,2,1,0,3,2,5,0,0,1,6
155.0,775.0,64,253.0,0.863481228668942,6.509444962237003,0,3,2,11,0,8,7,0,6,2,4,7,2,0,0,5,7
160.0,800.0,74,372.0,1.2358803986710964,6.809611209081202,0,6,0,7,2,6,6,0,10,8,1,10,3,0,1,5,9
165.0,825.0,71,431.0,1.408496732026144,6.990614328415623,0,8,1,0,5,7,8,0,4,5,2,5,3,1,7,2,13
170.0,850.0,59,299.0,1.010135135135135,6.853066791150619,0,4,2,2,10,3,6,0,0,4,0,1,2,6,5,5,9
175.0,875.0,48,193.0,0.6564625850340136,7.0660697358193145,0,5,1,2,9,2,2,1,0,6,0,4,6,2,0,1,7
180.0,900.0,49,280.0,0.9523809523809523,7.670779294723102,0,7,2,1,1,6,6,1,0,2,2,0,6,4,0,0,11
185.0,925.0,48,239.0,0.8184931506849316,6.922083058416578,0,2,2,1,0,5,8,5,0,0,0,1,0,6,3,7,8
190.0,950.0,66,318.0,1.0890410958904109,6.753587915706111,0,3,2,0,1,3,8,7,2,6,3,5,0,6,7,5,8
195.0,975.0,64,359.0,1.212837837837838,7.1501864269584186,0,3,2,0,1,5,7,1,6,7,4,5,0,1,7,2,13
200.0,1000.0,55,287.0,0.9630872483221476,7.039498650569245,0,1,0,1,3,2,7,0,12,3,1,3,1,7,1,4,9
205.0,1025.0,56,299.0,1.0,7.334166145676866,0,4,0,1,5,0,3,1,12,5,0,5,1,12,0,0,7
210.0,1050.0,64,391.0,1.3436426116838487,7.389184958559026,0,5,1,0,5,5,6,7,4,7,2,1,1,8,0,2,10
215.0,1075.0,53,300.0,1.0416666666666667,7.212253002234003,0,1,2,0,0,10,9,6,2,2,0,1,1,7,1,6,5
