sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,14.71087270718322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.606171826022411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,2.0,0.05128205128205128,11.67295692650701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,3,9.0,0.16071428571428573,10.628182650154434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
25.0,125.0,2,2.0,0.028169014084507043,10.75978617789838,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30.0,150.0,8,25.0,0.29069767441860467,9.892418283564362,0,1,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0
35.0,175.0,13,75.0,0.7211538461538461,8.746502167127232,0,3,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0
40.0,200.0,22,110.0,0.9016393442622951,8.39845866413001,0,0,4,0,0,3,0,0,0,8,0,1,0,0,3,1,2
45.0,225.0,45,279.0,2.1136363636363638,6.592188051064919,0,3,8,0,0,6,0,0,0,9,0,5,0,0,3,4,7
50.0,250.0,47,291.0,1.9662162162162162,6.125530350512614,0,8,8,0,0,2,1,0,0,5,0,9,1,0,0,7,6
55.0,275.0,29,234.0,1.3846153846153846,8.486020110137654,0,9,2,0,0,0,0,0,0,0,2,12,1,0,0,3,0
60.0,300.0,23,210.0,1.135135135135135,9.34233277445557,0,9,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0
65.0,325.0,26,128.0,0.6336633663366337,8.397880301378486,0,4,4,0,0,0,1,0,0,2,3,8,1,0,2,1,0
70.0,350.0,40,216.0,1.0,7.5659031147807765,0,1,5,0,0,0,0,0,0,7,5,9,0,0,7,3,3
75.0,375.0,54,339.0,1.5066666666666666,7.243555828685952,0,2,0,0,2,0,0,0,0,14,6,6,0,0,9,8,7
80.0,400.0,44,282.0,1.2155172413793103,7.078001161177976,0,3,1,0,0,0,0,0,0,11,4,7,0,0,3,9,6
85.0,425.0,45,236.0,0.9516129032258065,7.516662355554053,0,3,6,0,0,1,7,2,0,3,4,12,1,0,0,6,0
90.0,450.0,51,267.0,1.0308880308880308,7.836401452057547,0,4,7,0,0,4,7,8,1,0,6,13,1,0,0,0,0
95.0,475.0,51,307.0,1.203921568627451,6.80918166387866,0,7,4,1,0,4,3,10,1,2,7,5,1,1,0,5,0
100.0,500.0,53,268.0,1.0428015564202335,6.433116290524009,0,5,2,1,0,5,3,8,1,9,3,0,1,1,4,10,0
105.0,525.0,55,291.0,1.1456692913385826,6.727791178467189,0,4,3,0,0,0,0,10,1,13,3,0,0,0,9,5,7
110.0,550.0,64,340.0,1.3026819923371646,7.075288993201189,0,8,8,0,0,0,1,7,1,14,4,0,0,0,7,5,9
115.0,575.0,50,310.0,1.1439114391143912,7.820603603340858,0,6,11,0,0,0,4,6,1,9,0,1,0,0,3,5,4
120.0,600.0,44,282.0,0.9964664310954063,8.286897361972418,0,2,6,0,5,1,1,8,1,7,4,3,0,0,3,1,2
125.0,625.0,53,363.0,1.2736842105263158,8.208353099386127,0,3,2,0,6,6,6,3,2,7,5,4,5,2,0,0,2
130.0,650.0,45,362.0,1.2836879432624113,7.470057021819423,0,4,3,0,0,3,8,3,2,7,0,2,6,3,2,2,0
135.0,675.0,50,307.0,1.1123188405797102,6.510040380623249,0,4,6,0,0,1,3,8,2,6,2,0,0,8,7,1,2
140.0,700.0,68,436.0,1.5138888888888888,6.960970450810025,0,0,8,0,0,5,0,12,0,3,4,0,0,14,10,5,7
145.0,725.0,77,660.0,2.23728813559322,6.917688338432921,0,3,9,3,2,3,1,6,1,4,1,0,1,15,10,6,12
150.0,750.0,78,777.0,2.5392156862745097,6.216585678679774,0,4,9,7,5,2,0,1,5,4,1,0,6,15,4,9,6
155.0,775.0,101,856.0,2.7174603174603176,6.050403438136595,0,8,9,6,6,6,0,7,11,6,7,0,13,9,0,7,6
