sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.71130131468528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.240289001437553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.025,12.05029036973607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,3,6.0,0.10909090909090909,11.963724787431316,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,5,28.0,0.4,10.61952966421679,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
30.0,150.0,18,97.0,1.1829268292682926,8.70297391738649,0,5,0,0,0,6,0,0,0,1,0,1,1,2,2,0,0
35.0,175.0,28,147.0,1.5978260869565217,7.335624357237101,0,7,1,0,0,3,0,0,0,4,3,1,5,0,4,0,0
40.0,200.0,13,69.0,0.6216216216216216,8.2711569971405,0,4,2,0,0,0,0,0,0,0,5,1,1,0,0,0,0
45.0,225.0,10,49.0,0.392,9.342333114718663,0,3,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0
50.0,250.0,18,92.0,0.6764705882352942,9.07807203864764,0,5,2,1,0,0,1,0,0,0,0,0,5,0,0,2,2
55.0,275.0,34,215.0,1.4429530201342282,7.971407586949734,0,9,3,2,2,0,6,0,0,0,0,3,6,1,0,0,2
60.0,300.0,32,172.0,1.017751479289941,7.838704992910871,0,6,1,2,0,2,7,0,0,1,1,4,1,5,0,0,2
65.0,325.0,29,196.0,1.0828729281767955,7.903652552289578,0,3,0,0,0,4,1,0,1,1,2,5,0,8,1,1,2
70.0,350.0,42,205.0,1.0677083333333333,7.101894917722309,0,5,0,0,2,5,4,0,6,1,6,1,0,2,4,5,1
75.0,375.0,31,161.0,0.7931034482758621,6.747323396485614,0,2,0,0,0,2,4,0,0,4,8,0,0,0,4,6,1
80.0,400.0,36,259.0,1.188073394495413,8.49934291334842,0,6,2,0,1,0,3,0,0,0,10,0,0,7,4,2,1
85.0,425.0,36,222.0,0.9652173913043478,8.635042257167045,0,11,4,1,2,0,3,0,1,0,8,0,2,1,0,3,0
90.0,450.0,37,146.0,0.6293103448275862,7.693629498725981,0,9,1,6,0,1,2,0,5,3,1,2,6,0,0,1,0
95.0,475.0,36,156.0,0.65,7.868571315702223,0,3,0,6,0,1,2,0,6,6,1,5,3,2,0,1,0
100.0,500.0,38,257.0,1.0576131687242798,8.306077169283345,0,3,0,3,0,3,3,0,5,12,2,5,0,1,0,1,0
105.0,525.0,48,319.0,1.2862903225806452,7.817369296996856,0,6,1,3,2,3,8,0,6,6,4,1,2,0,6,0,0
110.0,550.0,50,366.0,1.464,7.512855936322048,0,4,3,3,2,7,11,1,0,1,5,0,1,2,7,3,0
115.0,575.0,44,245.0,0.9683794466403162,7.6928464640335905,0,5,4,1,2,4,6,8,0,2,0,0,0,6,1,5,0
120.0,600.0,52,317.0,1.2192307692307693,7.439050792739993,0,9,6,6,2,2,0,5,3,5,2,0,1,9,0,2,0
125.0,625.0,62,471.0,1.7640449438202248,7.033084930507541,0,12,8,13,0,7,0,1,2,1,6,1,1,9,0,1,0
130.0,650.0,63,467.0,1.742537313432836,6.952376562955894,0,12,4,8,0,7,0,1,6,6,12,3,0,3,0,1,0
135.0,675.0,61,449.0,1.6753731343283582,7.786633929870059,0,8,0,0,0,7,1,0,11,11,17,4,0,0,0,0,2
140.0,700.0,58,415.0,1.5601503759398496,8.03955880564485,0,3,0,0,0,10,5,0,7,12,14,1,0,1,0,2,3
145.0,725.0,50,388.0,1.4752851711026616,7.835555197525053,0,2,0,0,0,12,9,2,2,6,5,4,0,1,0,4,3
150.0,750.0,39,291.0,1.0981132075471698,7.948973902405242,0,3,0,0,0,10,3,2,3,0,4,4,0,7,0,0,3
155.0,775.0,36,249.0,0.9467680608365019,8.018149328768214,0,4,1,0,0,6,0,7,0,2,1,0,1,8,0,3,3
160.0,800.0,54,351.0,1.3448275862068966,7.679677751793568,0,1,3,1,0,11,0,7,2,0,8,3,6,8,0,3,1
165.0,825.0,75,623.0,2.452755905511811,6.530944147641496,0,3,2,7,0,12,0,7,6,2,14,5,6,9,0,0,2
170.0,850.0,80,620.0,2.4603174603174605,6.1859111678139,0,6,7,8,0,6,0,7,12,8,12,1,0,7,0,1,5
175.0,875.0,50,316.0,1.2392156862745098,6.565095822659687,0,2,9,2,0,6,1,1,6,14,2,0,0,2,0,3,2
180.0,900.0,42,235.0,0.8834586466165414,7.94645221385034,0,2,4,0,0,9,2,0,0,9,3,5,0,7,0,0,1
185.0,925.0,32,158.0,0.5851851851851851,8.519554176650411,0,3,3,0,0,6,4,0,0,2,4,2,1,5,0,0,2
190.0,950.0,52,278.0,1.0610687022900764,7.941171286878678,0,0,7,2,0,7,4,2,0,3,7,2,6,4,0,0,8
195.0,975.0,71,425.0,1.6536964980544746,7.039703806151612,0,4,6,2,0,7,0,8,3,4,6,3,12,4,0,0,12
200.0,1000.0,73,593.0,2.3254901960784315,6.833284639149398,0,4,7,1,0,7,0,9,6,5,5,5,12,0,0,1,11
205.0,1025.0,61,518.0,2.072,6.877100610804318,0,1,8,6,0,2,0,4,4,1,13,5,12,0,0,1,4
210.0,1050.0,54,444.0,1.7480314960629921,7.420324162094945,0,3,3,9,0,2,0,0,0,2,15,7,7,0,0,2,4
215.0,1075.0,62,499.0,1.8830188679245283,7.836116068352605,0,6,4,10,0,2,1,0,0,2,13,8,6,0,1,5,4
220.0,1100.0,56,506.0,1.9022556390977443,7.580111471804459,0,5,4,4,3,2,1,3,0,0,8,8,11,0,1,2,4
225.0,1125.0,63,611.0,2.32319391634981,7.427262126269217,0,2,1,0,6,4,1,7,0,2,11,10,6,2,1,6,4
230.0,1150.0,72,700.0,2.734375,7.45863374301701,0,3,5,0,6,6,1,14,0,3,9,11,0,7,1,6,0
235.0,1175.0,57,437.0,1.7003891050583657,7.136985570492036,0,2,7,0,0,0,3,9,0,2,8,8,0,12,0,6,0
240.0,1200.0,43,284.0,1.1137254901960785,7.368826486761812,0,4,7,1,0,1,0,2,0,3,12,6,0,6,0,0,1
245.0,1225.0,65,502.0,1.916030534351145,7.931195311700639,0,5,7,6,0,3,0,10,0,3,17,10,0,0,0,2,2
250.0,1250.0,64,560.0,2.097378277153558,7.366178496459118,0,2,5,6,0,0,0,13,0,3,17,8,0,1,0,4,5
255.0,1275.0,67,713.0,2.640740740740741,6.865496403592604,0,2,4,6,1,1,0,14,0,0,17,5,4,7,1,0,5
260.0,1300.0,86,915.0,3.199300699300699,7.604476011606411,0,7,7,0,2,7,0,8,0,2,17,7,6,11,7,0,5
265.0,1325.0,88,1080.0,3.673469387755102,6.91752454188842,0,10,4,0,5,7,1,0,0,5,18,4,6,11,10,2,5
270.0,1350.0,80,887.0,2.9865319865319866,5.77948347676505,0,5,4,0,5,7,4,0,0,2,16,4,0,11,13,7,2
275.0,1375.0,82,709.0,2.419795221843003,6.450634562648505,0,2,4,0,0,7,7,0,4,5,13,10,0,7,17,6,0
280.0,1400.0,68,508.0,1.745704467353952,7.2173777138558375,0,4,4,0,0,1,13,3,5,7,6,6,2,2,11,4,0
285.0,1425.0,61,414.0,1.4081632653061225,7.059386954304327,0,3,2,0,0,3,14,3,0,7,3,4,3,2,9,7,1
290.0,1450.0,68,518.0,1.698360655737705,7.639409631475431,0,2,3,2,0,6,14,3,0,1,7,6,6,3,7,3,5
295.0,1475.0,90,727.0,2.3603896103896105,7.103416309357711,0,4,5,7,0,7,10,3,3,1,12,7,10,8,7,1,5
300.0,1500.0,97,719.0,2.3268608414239482,5.994815291091686,0,0,10,12,2,5,5,0,4,3,13,10,10,13,3,7,0
305.0,1525.0,88,729.0,2.2639751552795033,5.335970044009568,0,2,15,12,6,2,0,1,3,1,18,6,4,7,6,5,0
310.0,1550.0,96,750.0,2.2658610271903323,6.425993262067233,0,8,10,6,8,2,0,1,5,7,24,4,0,6,12,3,0
315.0,1575.0,90,700.0,2.1341463414634148,6.450761024535186,0,5,4,1,8,1,1,0,9,11,18,6,0,6,12,6,2
320.0,1600.0,82,545.0,1.703125,6.261788955354478,0,2,7,6,2,4,7,0,9,6,11,2,0,6,9,6,5
325.0,1625.0,73,525.0,1.6613924050632911,7.1467645122608525,0,5,7,12,0,8,7,2,3,1,5,5,1,6,3,3,5
330.0,1650.0,51,411.0,1.3047619047619048,6.914450138732129,0,3,6,7,0,4,1,0,0,2,2,6,6,6,3,3,2
335.0,1675.0,62,362.0,1.13125,6.656622401899296,0,4,11,8,0,3,0,5,1,0,7,7,5,4,1,4,2
340.0,1700.0,77,535.0,1.6614906832298137,7.294641136463128,0,5,7,15,0,3,0,9,3,2,14,9,0,0,5,3,2
345.0,1725.0,78,580.0,1.8012422360248448,6.541820565664473,0,7,0,16,5,0,1,6,1,7,19,5,0,0,7,3,1
350.0,1750.0,102,706.0,2.2131661442006267,6.44422001192357,0,10,6,11,8,2,3,6,5,12,18,0,0,2,9,5,5
355.0,1775.0,87,630.0,1.9873817034700316,6.487796056232633,0,8,5,5,3,2,3,6,7,12,10,0,1,6,7,7,5
360.0,1800.0,74,645.0,2.0283018867924527,6.502080197165423,0,2,6,6,6,0,0,6,1,12,4,0,5,6,11,4,5
365.0,1825.0,78,604.0,1.852760736196319,6.701784502750634,0,5,8,1,8,5,0,8,5,6,7,0,12,0,9,4,0
370.0,1850.0,80,453.0,1.3810975609756098,6.3655586410074205,0,4,3,7,8,11,0,8,11,0,3,3,7,4,7,4,0
375.0,1875.0,79,479.0,1.447129909365559,6.819981884727199,0,3,1,13,3,7,2,2,13,3,5,6,6,4,7,4,0
380.0,1900.0,75,496.0,1.5121951219512195,6.665100608250263,0,5,1,10,3,5,7,0,8,2,9,7,7,2,2,7,0
385.0,1925.0,84,431.0,1.3385093167701863,6.025127449229618,0,2,2,4,3,10,10,0,13,7,8,4,3,4,5,3,6
390.0,1950.0,90,580.0,1.8530351437699681,6.306354458430118,0,6,2,9,2,7,4,1,13,12,6,0,4,4,11,2,7
395.0,1975.0,70,516.0,1.6699029126213591,7.180196521035467,0,7,3,4,3,0,1,3,7,6,7,0,11,4,7,5,2
400.0,2000.0,62,328.0,1.1043771043771045,6.685460628340419,0,2,7,7,3,2,3,8,0,1,5,2,11,0,5,4,2
405.0,2025.0,73,446.0,1.457516339869281,6.920458944526829,0,2,8,10,2,7,5,8,0,2,5,4,5,2,7,4,2
410.0,2050.0,81,564.0,1.8311688311688312,6.884332330526134,0,5,3,12,4,6,7,7,1,5,6,8,4,2,7,4,0
415.0,2075.0,79,542.0,1.7371794871794872,5.939671432963583,0,3,2,12,4,2,12,10,6,1,7,3,6,2,6,2,1
420.0,2100.0,92,673.0,2.2065573770491804,6.063519233550488,0,2,7,6,4,5,17,5,10,7,8,0,6,2,7,2,4
425.0,2125.0,79,568.0,1.9124579124579124,6.938188160505755,0,3,6,0,2,0,13,1,11,7,12,0,1,0,11,4,8
430.0,2150.0,67,565.0,1.9283276450511946,6.969463773894857,0,6,2,0,4,2,4,1,11,1,8,0,5,0,11,4,8
435.0,2175.0,57,459.0,1.5351170568561874,7.17199773486675,0,1,3,0,4,6,4,0,5,0,7,1,10,0,7,1,8
440.0,2200.0,65,414.0,1.38,6.817653615083606,0,1,1,2,3,7,10,2,5,1,11,2,11,0,7,0,2
445.0,2225.0,77,538.0,1.7411003236245954,6.771649765983233,0,3,0,6,3,3,13,6,9,4,16,1,5,2,5,1,0
450.0,2250.0,64,540.0,1.7252396166134185,6.451990445524274,0,0,1,10,3,4,13,4,5,1,14,1,2,2,3,1,0
455.0,2275.0,68,540.0,1.7142857142857142,6.445819724527491,0,1,0,10,3,2,13,2,7,1,13,1,2,2,6,3,2
460.0,2300.0,76,588.0,1.8317757009345794,6.966776393640179,0,4,4,7,5,1,7,1,12,1,9,0,2,2,10,4,7
465.0,2325.0,88,606.0,1.8646153846153846,6.470544898556184,0,4,6,12,10,3,0,2,7,0,4,3,8,3,16,3,7
470.0,2350.0,88,572.0,1.76,5.711754593610666,0,4,3,7,9,8,1,6,4,3,7,7,9,1,10,2,7
475.0,2375.0,87,544.0,1.6336336336336337,6.325037512144324,0,7,0,2,6,8,1,13,11,4,13,2,9,6,0,4,1
480.0,2400.0,92,717.0,2.1467065868263475,6.4669257500682855,0,9,2,6,1,4,7,17,11,2,19,0,3,6,2,3,0
485.0,2425.0,94,820.0,2.4550898203592815,6.415969157238783,0,6,2,6,2,6,12,13,11,3,18,0,0,6,6,3,0
490.0,2450.0,85,774.0,2.324324324324324,6.658232640180097,0,4,5,6,6,5,9,8,11,3,12,0,0,6,5,4,1
495.0,2475.0,68,576.0,1.7194029850746269,6.666511587293636,0,7,7,1,7,4,2,4,11,3,6,0,1,3,7,0,5
500.0,2500.0,83,695.0,2.068452380952381,6.668913715167052,0,6,7,7,2,9,2,1,15,1,7,2,8,0,11,0,5
505.0,2525.0,80,689.0,2.050595238095238,6.7321925649138326,0,3,3,9,5,10,1,6,16,3,2,3,9,0,5,0,5
510.0,2550.0,80,590.0,1.7664670658682635,6.628699812398239,0,6,3,9,5,4,6,12,11,4,5,1,6,1,0,0,7
515.0,2575.0,79,628.0,1.9204892966360856,6.322207418662195,0,3,1,4,5,3,10,17,4,5,10,0,3,1,0,0,13
520.0,2600.0,90,594.0,1.8,6.007988249652048,0,7,4,6,5,3,9,17,3,10,11,0,3,1,0,2,9
525.0,2625.0,102,728.0,2.206060606060606,6.689521670220846,0,9,8,11,5,5,4,19,8,13,7,0,6,1,0,4,2
530.0,2650.0,86,622.0,1.8848484848484848,6.332202376924857,0,9,8,5,1,7,4,9,11,10,5,2,7,0,1,0,7
535.0,2675.0,69,432.0,1.3333333333333333,5.901256186013431,0,10,3,1,3,2,1,2,12,8,5,6,3,0,0,0,13
540.0,2700.0,96,751.0,2.369085173501577,6.930960346300584,0,11,3,6,9,0,1,7,8,11,9,9,3,0,0,1,18
545.0,2725.0,91,816.0,2.6237942122186495,6.427706433317926,0,8,1,5,11,0,1,13,2,7,11,6,5,1,0,2,18
550.0,2750.0,75,667.0,2.1174603174603175,6.12058801083835,0,2,3,0,11,0,0,15,2,6,11,2,4,3,0,2,14
