sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.284417205716947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.129121931237162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,2.0,0.05,10.518458090517896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.0,100.0,2,4.0,0.0784313725490196,9.349928972887913,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,125.0,6,29.0,0.4264705882352941,10.789583076769368,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
30.0,150.0,14,84.0,1.0769230769230769,10.056547210071818,0,4,2,0,0,0,0,0,0,2,3,1,0,0,2,0,0
35.0,175.0,10,43.0,0.5058823529411764,8.554393800233656,0,2,1,0,0,0,0,0,0,3,0,1,0,2,0,0,1
40.0,200.0,17,62.0,0.6526315789473685,8.710130294874205,0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,1,7
45.0,225.0,29,184.0,1.7037037037037037,8.846036424471437,0,4,5,0,0,1,0,0,0,1,0,3,1,2,0,3,9
50.0,250.0,27,243.0,1.9596774193548387,8.42306319889177,0,0,0,0,0,2,1,0,0,1,1,3,5,2,0,3,9
55.0,275.0,27,249.0,1.7785714285714285,8.407073280499558,0,0,1,0,0,2,0,4,0,1,3,5,0,3,1,4,3
60.0,300.0,29,204.0,1.3421052631578947,7.329284113101159,0,2,4,0,1,0,0,4,1,1,5,5,1,1,3,0,1
65.0,325.0,26,204.0,1.221556886227545,7.421225175085115,0,0,7,0,0,1,0,0,2,0,1,8,1,0,0,1,5
