sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.664524606111481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.80485137263488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,3.0,0.058823529411764705,11.489201309549896,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.0,100.0,1,1.0,0.014925373134328358,9.83139262317624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,13,40.0,0.4878048780487805,9.277254466945413,0,3,4,0,0,0,0,0,0,4,2,0,0,0,0,0,0
30.0,150.0,28,146.0,1.46,8.464159317533353,0,6,8,0,0,0,0,0,0,7,5,2,0,0,0,0,0
35.0,175.0,20,130.0,1.1111111111111112,8.031504247113528,0,7,6,0,0,0,0,0,0,3,0,2,1,1,0,0,0
40.0,200.0,19,61.0,0.48031496062992124,7.731797237360408,0,5,5,0,0,3,1,0,0,0,0,1,0,0,0,3,1
45.0,225.0,31,162.0,1.1911764705882353,8.236873132339936,0,4,11,0,0,7,1,1,0,0,0,3,0,0,0,4,0
50.0,250.0,32,171.0,1.14,7.187682727523461,0,6,8,2,0,2,1,5,0,2,1,5,0,0,0,0,0
55.0,275.0,28,121.0,0.7423312883435583,7.065745299583866,0,5,6,4,0,0,1,0,0,3,1,1,5,1,0,1,0
60.0,300.0,41,205.0,1.2058823529411764,7.6632313304633275,0,6,8,0,0,0,0,0,0,4,4,6,6,5,0,2,0
65.0,325.0,38,225.0,1.2295081967213115,7.659883137042488,0,8,4,4,4,0,1,0,0,0,0,11,0,6,0,0,0
70.0,350.0,35,229.0,1.150753768844221,8.020160993575997,0,3,3,6,3,0,1,0,0,5,0,12,1,0,0,1,0
75.0,375.0,43,322.0,1.5260663507109005,7.475403778073919,0,3,8,0,0,3,0,1,0,12,0,12,0,0,0,3,1
80.0,400.0,54,308.0,1.375,6.653981128459931,0,5,9,4,4,5,5,5,0,6,0,6,2,0,2,0,1
85.0,425.0,35,157.0,0.6855895196506551,6.849103509190953,0,2,3,6,0,0,5,4,2,1,3,3,6,0,0,0,0
90.0,450.0,36,173.0,0.7238493723849372,7.855605317679629,0,3,4,1,0,0,0,1,8,3,7,4,5,0,0,0,0
95.0,475.0,53,328.0,1.3015873015873016,8.11251778107526,0,3,6,7,0,0,2,6,6,4,9,8,0,0,0,1,1
100.0,500.0,41,179.0,0.683206106870229,6.372896218800465,0,1,1,12,3,1,6,2,2,0,6,7,0,0,0,0,0
