sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.90484814291095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.785477104642426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.023255813953488372,12.034703672368574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,6,19.0,0.3275862068965517,10.501359674905787,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
25.0,125.0,10,40.0,0.5714285714285714,9.927172168922695,0,1,0,0,0,5,0,0,0,0,1,2,0,1,0,0,0
30.0,150.0,16,61.0,0.7349397590361446,9.111578625864489,0,3,2,0,0,3,0,0,0,1,1,4,0,2,0,0,0
35.0,175.0,12,60.0,0.6593406593406593,8.865160682806632,0,3,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0
40.0,200.0,11,54.0,0.5567010309278351,9.293859583171534,0,0,5,0,2,0,0,0,0,0,0,2,1,0,0,0,1
45.0,225.0,9,42.0,0.3888888888888889,9.630673434217405,0,1,0,0,2,1,0,0,0,1,0,4,0,0,0,0,0
50.0,250.0,18,64.0,0.5289256198347108,10.013352879374908,0,4,3,1,0,3,0,0,0,5,0,0,0,0,0,1,1
55.0,275.0,24,141.0,1.0291970802919708,9.330614992929302,0,0,3,1,0,4,1,0,0,7,0,2,0,1,0,2,3
60.0,300.0,31,173.0,1.1533333333333333,8.716926108909105,0,0,0,1,3,6,1,0,0,1,2,6,1,5,0,5,0
65.0,325.0,18,73.0,0.4319526627218935,8.72981885405507,0,2,2,1,5,1,1,0,0,1,0,2,3,0,0,0,0
70.0,350.0,21,84.0,0.45901639344262296,9.570499455412099,0,0,3,0,1,0,0,0,3,6,0,3,5,0,0,0,0
75.0,375.0,29,183.0,0.9481865284974094,9.159874351949398,0,3,5,0,1,0,0,0,7,3,1,3,6,0,0,0,0
80.0,400.0,46,333.0,1.6567164179104477,7.957039573572066,0,5,7,1,1,0,0,0,11,4,6,1,6,0,0,2,2
85.0,425.0,54,461.0,2.2598039215686274,6.839166387421577,0,6,2,5,1,3,0,0,11,8,3,2,6,0,0,1,6
90.0,450.0,51,401.0,1.9278846153846154,6.465766929363828,0,1,0,1,0,6,0,0,5,8,4,5,6,2,0,4,9
95.0,475.0,46,202.0,0.905829596412556,6.96594526846294,0,0,0,0,0,3,3,0,0,2,7,6,2,7,1,8,7
100.0,500.0,41,262.0,1.1592920353982301,7.637272711195203,0,4,0,0,0,2,2,0,0,3,10,3,2,5,0,10,0
105.0,525.0,34,218.0,0.9356223175965666,8.017414626672235,0,0,0,0,0,6,0,2,2,3,5,4,6,0,0,6,0
110.0,550.0,32,130.0,0.5371900826446281,6.756055811400617,0,3,2,1,0,3,1,0,0,0,4,8,7,1,0,2,0
115.0,575.0,59,267.0,1.089795918367347,6.883688601929014,0,5,3,7,0,4,0,0,4,0,10,6,6,6,0,7,1
120.0,600.0,53,263.0,1.073469387755102,6.665640478810663,0,1,0,7,0,7,0,0,5,4,8,1,6,5,0,7,2
125.0,625.0,34,178.0,0.712,7.523643645268785,0,3,0,5,0,2,0,0,0,3,5,6,6,1,0,1,2
130.0,650.0,45,230.0,0.8914728682170543,8.225195050344102,0,4,0,7,0,0,0,1,0,1,7,5,5,5,0,4,6
135.0,675.0,32,142.0,0.5298507462686567,7.488533787741212,0,1,2,1,0,2,0,0,0,1,3,6,2,1,0,1,12
140.0,700.0,54,239.0,0.9018867924528302,7.28579545164807,0,4,2,1,6,6,3,0,0,0,3,10,8,0,0,0,11
145.0,725.0,66,349.0,1.2925925925925925,6.896613319138781,0,6,2,6,6,7,8,0,0,0,7,12,7,1,0,3,1
150.0,750.0,59,291.0,1.0467625899280575,6.664893013578489,0,4,4,12,1,3,8,0,2,0,5,7,5,0,2,2,4
155.0,775.0,52,252.0,0.865979381443299,7.157575622139565,0,1,0,8,1,3,3,0,6,1,4,6,5,2,5,3,4
160.0,800.0,65,336.0,1.1546391752577319,7.657877288477143,0,5,0,3,0,0,6,0,6,3,5,10,1,6,11,4,5
165.0,825.0,55,321.0,1.1342756183745584,7.2323919370071215,0,0,2,3,0,2,12,1,0,4,3,7,1,2,7,0,11
170.0,850.0,55,244.0,0.8808664259927798,7.013708386315642,0,4,2,1,1,7,7,1,0,2,2,8,4,1,6,0,9
175.0,875.0,66,314.0,1.1214285714285714,7.079653698592442,0,5,2,6,7,3,1,1,0,0,8,14,5,3,11,0,0
180.0,900.0,72,373.0,1.2996515679442509,6.985681344064246,0,1,4,10,12,2,6,2,2,0,4,12,5,3,7,0,2
185.0,925.0,58,297.0,1.0136518771331058,6.767893353612638,0,1,0,5,7,2,3,3,6,2,2,8,5,1,7,3,3
190.0,950.0,70,385.0,1.305084745762712,7.190330493746919,0,1,0,2,6,0,6,3,11,1,4,8,0,6,13,3,6
195.0,975.0,73,536.0,1.867595818815331,7.158209969929115,0,1,2,2,7,3,11,3,5,0,0,8,0,13,7,0,11
200.0,1000.0,74,593.0,2.0734265734265733,7.100553727451481,0,3,5,2,2,8,6,0,1,2,0,8,2,17,6,0,12
205.0,1025.0,70,479.0,1.6748251748251748,6.607540138457523,0,5,4,1,6,10,1,0,1,0,2,4,5,13,12,0,6
210.0,1050.0,70,413.0,1.4241379310344828,6.694638233209746,0,2,3,2,12,6,6,0,0,0,2,4,9,10,13,0,1
215.0,1075.0,80,479.0,1.629251700680272,6.978599632202361,0,0,6,2,12,5,4,0,2,0,1,7,14,12,9,0,6
220.0,1100.0,74,458.0,1.5420875420875422,6.195163832512799,0,1,8,1,6,7,2,1,6,1,5,4,15,7,3,2,5
225.0,1125.0,85,569.0,1.8966666666666667,6.0175425340130655,0,0,4,4,13,8,7,0,12,2,8,2,9,7,3,0,6
230.0,1150.0,77,438.0,1.489795918367347,6.337388027198058,0,1,7,10,9,5,6,0,6,0,5,2,0,11,2,1,12
235.0,1175.0,63,378.0,1.303448275862069,7.165952552234711,0,1,12,11,6,0,0,7,0,2,0,1,0,6,5,4,8
240.0,1200.0,50,282.0,0.9724137931034482,7.481757738966123,0,0,7,7,6,2,0,6,0,0,2,3,2,1,10,0,4
245.0,1225.0,56,309.0,1.0618556701030928,7.265013382485196,0,1,2,7,4,6,1,0,0,0,1,4,7,5,14,0,4
250.0,1250.0,73,428.0,1.4266666666666667,7.5103913310110295,0,3,2,9,5,11,6,0,0,0,6,1,13,5,10,2,0
255.0,1275.0,56,313.0,1.0129449838187703,6.779550470280019,0,1,2,5,7,6,7,0,0,0,8,0,9,1,4,2,4
260.0,1300.0,65,268.0,0.8701298701298701,7.070949221043676,0,5,7,9,4,1,6,0,6,0,4,0,1,5,7,2,8
265.0,1325.0,73,474.0,1.5747508305647842,7.425831131746807,0,6,9,11,0,6,6,0,5,0,0,0,0,10,2,6,12
270.0,1350.0,63,548.0,1.8639455782312926,7.007277110982808,0,5,3,11,1,8,6,0,0,0,2,1,1,5,7,1,12
275.0,1375.0,57,351.0,1.1858108108108107,6.5609408169119545,0,1,0,6,0,4,1,0,2,0,3,7,8,5,14,0,6
280.0,1400.0,57,310.0,1.0437710437710437,7.308606255581107,0,3,1,2,0,5,1,0,1,0,4,6,13,10,11,0,0
285.0,1425.0,58,340.0,1.1074918566775245,7.735605743375704,0,6,2,2,6,5,1,0,2,0,5,2,13,5,7,2,0
290.0,1450.0,57,294.0,0.9453376205787781,7.67203619625773,0,1,3,2,8,1,3,0,7,1,2,4,4,3,8,4,6
295.0,1475.0,51,260.0,0.8496732026143791,7.414785185382307,0,0,2,2,6,1,4,0,14,2,0,0,0,5,3,5,7
300.0,1500.0,58,320.0,1.0596026490066226,7.608019632619063,0,2,7,3,6,4,7,0,12,4,2,0,0,0,3,2,6
305.0,1525.0,65,390.0,1.2956810631229236,7.262013889771761,0,1,9,3,0,1,13,0,3,1,8,2,0,4,8,6,6
310.0,1550.0,65,337.0,1.094155844155844,6.574214425421641,0,4,4,1,3,5,7,0,6,3,6,1,1,9,9,6,0
315.0,1575.0,67,365.0,1.1514195583596214,6.797544777849245,0,5,4,5,6,6,0,0,6,3,3,2,1,16,7,1,2
320.0,1600.0,89,511.0,1.5919003115264798,6.95222673659662,0,1,7,11,6,6,1,0,6,0,3,3,5,18,14,2,6
325.0,1625.0,81,448.0,1.4222222222222223,6.270016171468055,0,2,6,6,0,1,2,0,11,2,3,6,5,16,10,5,6
330.0,1650.0,74,478.0,1.5126582278481013,7.318797363923741,0,5,8,0,0,5,7,0,10,4,3,8,5,11,2,5,1
335.0,1675.0,62,445.0,1.4217252396166133,7.423214077788282,0,0,9,0,0,7,7,0,3,2,6,10,0,6,3,3,6
340.0,1700.0,57,309.0,1.0,6.713255433635997,0,1,3,0,2,9,3,0,6,3,6,6,1,7,3,3,4
345.0,1725.0,75,408.0,1.3118971061093248,6.938615776151444,0,5,1,0,6,6,3,0,12,3,2,8,6,12,7,4,0
350.0,1750.0,85,507.0,1.6044303797468353,7.154821813765624,0,9,3,3,13,4,3,0,6,0,4,7,4,12,14,1,2
355.0,1775.0,65,458.0,1.4967320261437909,6.995187244932706,0,9,2,3,13,4,1,0,1,2,2,3,3,8,10,2,2
