sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.400541129311364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.294441755677594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,3.0,0.06818181818181818,11.84602226896093,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,100.0,2,8.0,0.14545454545454545,10.68468223028635,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,5,14.0,0.1891891891891892,9.953367034325836,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
30.0,150.0,19,83.0,0.9880952380952381,8.809502644710767,0,4,0,0,0,0,0,0,0,6,5,1,1,0,2,0,0
35.0,175.0,16,123.0,1.23,8.438469039846643,0,5,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
40.0,200.0,28,236.0,2.088495575221239,8.409570158918203,0,8,1,1,0,0,0,0,0,13,0,3,2,0,0,0,0
45.0,225.0,36,291.0,2.255813953488372,7.985743486062709,0,10,3,1,0,0,6,0,0,8,0,3,4,0,0,0,1
50.0,250.0,25,160.0,1.1510791366906474,7.835222306146518,0,6,5,0,0,0,10,0,0,0,0,0,0,0,0,3,1
55.0,275.0,24,145.0,0.9235668789808917,8.721819917727391,0,4,8,1,0,0,4,0,0,4,0,0,0,0,2,0,1
60.0,300.0,22,185.0,1.0511363636363635,9.150221979618635,0,5,8,1,0,0,1,0,0,5,1,0,0,0,0,0,1
65.0,325.0,30,163.0,0.8316326530612245,7.939811154351458,0,2,4,1,0,0,6,1,2,7,4,0,0,1,1,0,1
70.0,350.0,44,250.0,1.2019230769230769,7.738857558425636,0,7,0,0,0,5,10,1,0,12,1,2,0,1,2,0,3
75.0,375.0,48,250.0,1.1737089201877935,7.079591948913385,0,11,0,4,0,2,4,6,0,12,2,4,0,2,0,0,1
80.0,400.0,46,235.0,1.030701754385965,7.451470644327518,0,8,1,8,0,0,0,11,1,6,6,1,1,2,0,1,0
85.0,425.0,39,230.0,0.9829059829059829,7.987753021505031,0,3,4,3,1,0,0,9,1,3,12,0,1,0,1,1,0
90.0,450.0,35,213.0,0.8838174273858921,8.371599539172216,0,5,6,1,1,3,0,0,0,3,8,0,0,1,6,1,0
95.0,475.0,32,135.0,0.5294117647058824,8.130953629842018,0,3,0,6,0,0,0,0,0,2,5,2,1,1,11,1,0
100.0,500.0,50,210.0,0.7777777777777778,7.593354168956948,0,5,0,7,3,4,0,2,2,7,7,2,2,1,7,1,0
105.0,525.0,58,322.0,1.15,7.6200755701885,0,5,0,4,7,8,0,7,2,9,6,3,1,1,3,1,1
110.0,550.0,74,447.0,1.5795053003533568,6.8221340278302,0,4,2,9,8,5,0,12,6,13,2,4,2,0,3,1,3
