sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,12.854331269664327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.872057120556796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,0,0.0,0.0,11.65745321670966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,7,20.0,0.39215686274509803,10.095326775868498,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0
25.0,125.0,15,76.0,1.1875,9.27708560749506,0,2,0,0,0,4,0,0,0,2,1,0,0,0,0,6,0
30.0,150.0,25,176.0,2.1463414634146343,7.868047836034095,0,2,2,0,0,4,0,0,0,3,2,0,2,0,2,8,0
35.0,175.0,17,114.0,1.2127659574468086,6.767295161468239,0,0,4,0,0,0,0,0,0,3,0,0,4,0,3,3,0
40.0,200.0,10,60.0,0.5607476635514018,8.523794123409438,0,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45.0,225.0,14,62.0,0.5166666666666667,9.221037091615322,0,7,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0
50.0,250.0,20,95.0,0.7364341085271318,9.0483493654571,0,3,1,0,0,0,2,0,0,4,0,4,1,5,0,0,0
55.0,275.0,17,88.0,0.5986394557823129,8.75611187851148,0,4,1,0,0,0,0,0,0,5,2,0,1,1,0,1,2
60.0,300.0,30,125.0,0.7763975155279503,7.989358535333189,0,6,1,0,1,0,0,0,0,1,3,6,1,5,0,2,4
65.0,325.0,50,284.0,1.6511627906976745,6.937510100818102,0,8,1,1,5,1,0,3,0,1,1,8,6,11,0,4,0
70.0,350.0,52,358.0,1.967032967032967,7.106006388355787,0,5,3,1,6,4,0,2,0,5,0,8,11,7,0,0,0
75.0,375.0,45,378.0,1.9384615384615385,7.281582010061866,0,3,5,0,7,6,0,6,0,3,1,8,5,1,0,0,0
80.0,400.0,41,301.0,1.4611650485436893,7.711693931879055,0,4,0,1,7,2,0,13,0,6,1,2,0,3,2,0,0
85.0,425.0,33,215.0,1.0436893203883495,8.123250981709173,0,5,0,1,2,3,0,7,0,10,2,1,1,1,0,0,0
90.0,450.0,30,207.0,0.9583333333333334,8.606747712927435,0,0,0,0,2,3,0,1,0,13,5,3,0,1,0,0,2
95.0,475.0,44,268.0,1.2237442922374429,7.986273536915295,0,0,2,6,2,3,0,2,0,7,1,5,3,5,0,0,8
100.0,500.0,48,299.0,1.3,7.329329791548811,0,0,4,7,2,3,0,2,1,2,0,2,7,10,0,2,6
105.0,525.0,53,387.0,1.548,7.983827985730099,0,0,5,7,0,3,0,3,6,4,0,6,4,9,0,4,2
110.0,550.0,42,230.0,0.888030888030888,7.353671563130829,0,0,2,1,4,1,0,6,5,7,2,6,0,3,2,1,2
115.0,575.0,50,270.0,1.0227272727272727,6.885495035982512,0,0,7,0,7,2,0,12,3,3,3,2,1,3,1,4,2
120.0,600.0,51,429.0,1.5888888888888888,8.01910551840767,0,0,9,0,7,4,1,8,3,2,5,3,0,3,0,4,2
125.0,625.0,34,196.0,0.7101449275362319,8.308661850937657,0,3,5,0,1,3,1,2,0,3,9,3,2,0,0,0,2
130.0,650.0,48,219.0,0.8455598455598455,7.647548955365832,0,5,5,0,0,5,1,5,0,3,7,1,7,1,0,2,6
135.0,675.0,62,373.0,1.4743083003952568,7.525474758063674,0,3,7,0,0,5,1,11,0,6,1,4,5,7,0,6,6
140.0,700.0,57,429.0,1.67578125,7.341652406347969,0,3,4,0,0,7,0,12,0,7,1,4,0,12,0,1,6
145.0,725.0,58,415.0,1.5427509293680297,7.320748604186254,0,3,5,0,2,6,0,5,4,10,3,0,2,7,2,3,6
150.0,750.0,52,498.0,1.7978339350180506,7.356809136417006,0,0,5,0,3,4,0,0,5,11,4,1,0,1,7,3,8
155.0,775.0,46,280.0,0.9893992932862191,7.2753846507403805,0,2,0,0,3,3,0,3,1,9,1,2,0,1,12,0,9
160.0,800.0,43,163.0,0.5780141843971631,7.330754048368663,0,5,2,0,1,3,0,3,0,0,2,1,5,0,12,2,7
165.0,825.0,49,235.0,0.8639705882352942,8.315029775283636,0,3,4,1,3,7,0,3,0,0,3,3,5,0,3,5,9
170.0,850.0,51,366.0,1.3969465648854962,8.055935709343816,0,4,8,1,3,11,0,4,0,0,3,3,0,2,0,7,5
175.0,875.0,53,361.0,1.3622641509433961,6.613125583570885,0,5,6,0,0,16,6,1,1,0,0,0,1,1,1,9,6
180.0,900.0,70,494.0,1.8228782287822878,6.659233315227838,0,0,2,0,5,22,12,0,2,3,0,0,5,1,6,4,8
185.0,925.0,70,520.0,1.8439716312056738,7.437140893292024,0,3,2,0,10,17,6,0,4,5,0,3,5,1,7,0,7
190.0,950.0,49,324.0,1.1448763250883391,7.253302922152752,0,7,2,2,4,10,0,4,0,3,1,0,2,1,10,2,1
