sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.914287970787788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.450852375229367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.045454545454545456,11.729979002072259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,2,5.0,0.0847457627118644,11.402269273982702,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
25.0,125.0,4,8.0,0.10810810810810811,9.959483159408833,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
30.0,150.0,21,74.0,0.8604651162790697,8.45731603183464,0,5,3,0,0,0,0,0,0,5,0,1,2,2,3,0,0
35.0,175.0,20,105.0,1.1170212765957446,7.470095442702197,0,2,6,0,0,0,2,0,0,1,0,1,2,0,5,0,1
40.0,200.0,31,217.0,1.9375,7.408214238908923,0,2,8,0,0,0,3,0,0,0,3,0,2,0,7,1,5
45.0,225.0,29,167.0,1.3253968253968254,7.826778931323948,0,2,2,0,0,0,0,0,0,1,5,3,1,0,5,3,7
50.0,250.0,17,70.0,0.49295774647887325,8.240550988554777,0,1,0,0,0,2,0,0,0,4,0,5,3,1,0,0,1
55.0,275.0,24,129.0,0.80625,9.542502484022345,0,4,0,0,1,3,0,0,0,6,0,1,5,3,0,1,0
60.0,300.0,33,248.0,1.4502923976608186,9.279559309653372,0,5,0,0,1,6,0,0,0,6,0,6,5,1,0,1,2
65.0,325.0,33,191.0,1.0380434782608696,7.467630969810054,0,2,1,1,1,7,0,3,0,0,0,7,2,4,2,1,2
70.0,350.0,45,186.0,0.9346733668341709,6.693433593576105,0,3,1,5,1,3,0,0,2,4,0,1,8,7,6,3,1
75.0,375.0,60,364.0,1.7416267942583732,7.275241263685161,0,5,3,5,1,0,0,0,6,5,2,1,11,2,11,3,5
