sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,12.68018160973597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.857041558621166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,5.0,0.125,10.591460099433863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20.0,100.0,11,40.0,0.6779661016949152,8.977703969675064,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0
25.0,125.0,13,69.0,0.9324324324324325,8.660252282874643,0,5,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0
30.0,150.0,14,56.0,0.6292134831460674,8.366309003291711,0,1,2,0,0,0,0,0,0,7,1,2,0,0,1,0,0
35.0,175.0,6,22.0,0.20952380952380953,8.668518230472978,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
40.0,200.0,13,50.0,0.4424778761061947,9.197090621793464,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1
45.0,225.0,27,124.0,1.0163934426229508,7.929567192818257,0,5,1,0,0,0,1,0,0,0,2,7,6,0,0,0,5
50.0,250.0,35,212.0,1.606060606060606,6.286765178866508,0,7,1,1,0,0,5,0,0,1,0,3,6,2,0,0,9
55.0,275.0,33,228.0,1.5944055944055944,6.620682042351098,0,8,3,1,0,0,10,0,0,1,0,0,1,5,0,1,3
60.0,300.0,53,418.0,2.6289308176100628,7.53175191331488,0,11,5,1,0,0,14,0,0,3,0,0,3,11,2,3,0
65.0,325.0,48,447.0,2.5542857142857143,7.025738516955584,0,5,7,0,0,1,17,0,0,4,0,0,3,5,0,3,3
70.0,350.0,48,528.0,2.838709677419355,7.265095894811719,0,2,8,0,0,2,18,0,0,8,1,1,3,2,3,0,0
75.0,375.0,52,545.0,2.7525252525252526,7.351082382325585,0,3,9,0,0,4,12,1,0,8,0,3,3,6,3,0,0
80.0,400.0,49,386.0,1.8468899521531101,6.796996163336202,0,2,4,1,2,6,2,1,0,7,2,4,3,12,3,0,0
85.0,425.0,50,375.0,1.7361111111111112,7.061999147658164,0,6,0,2,2,0,1,0,0,9,8,1,3,18,0,0,0
90.0,450.0,51,416.0,1.8245614035087718,7.542453724214294,0,8,0,2,4,0,5,1,0,5,3,6,3,12,2,0,0
95.0,475.0,47,274.0,1.113821138211382,7.368526247139939,0,5,0,0,4,0,5,4,0,6,1,6,0,9,7,0,0
100.0,500.0,47,260.0,1.0236220472440944,7.742803500489554,0,0,2,1,0,0,5,6,0,9,3,1,2,10,6,2,0
105.0,525.0,58,379.0,1.516,7.437664895655538,0,3,4,1,0,1,1,6,0,11,4,2,6,11,2,5,1
110.0,550.0,65,460.0,1.8326693227091633,6.296013392243402,0,3,2,0,1,4,7,5,0,8,6,5,4,11,7,1,1
115.0,575.0,63,527.0,2.034749034749035,6.643863814502647,0,6,0,2,5,6,7,1,0,6,1,8,3,11,5,1,1
120.0,600.0,82,783.0,3.05859375,6.5170878284243425,0,7,0,2,11,6,1,7,5,8,1,12,3,11,1,5,2
125.0,625.0,85,721.0,2.838582677165354,5.754563571783883,0,3,1,0,12,0,5,11,9,8,1,7,5,8,0,12,3
130.0,650.0,73,567.0,2.2062256809338523,6.048811822636465,0,1,2,0,6,0,9,5,5,8,1,0,10,10,2,11,3
135.0,675.0,51,324.0,1.255813953488372,6.9559273121457705,0,3,2,0,0,0,9,0,4,3,1,0,7,9,8,4,1
