sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.233069221834803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.299764931638236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,4,7.0,0.1794871794871795,10.743043420595605,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
20.0,100.0,7,30.0,0.5660377358490566,10.17135600430485,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
25.0,125.0,1,1.0,0.015384615384615385,10.416730207828714,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.0,150.0,5,17.0,0.20481927710843373,11.150466577756639,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
35.0,175.0,14,68.0,0.6868686868686869,10.351534084263514,0,1,0,0,0,0,0,0,0,3,3,5,0,0,2,0,0
40.0,200.0,10,53.0,0.4774774774774775,8.489160619364547,0,2,1,0,0,0,0,0,0,0,5,0,0,1,1,0,0
45.0,225.0,21,103.0,0.8373983739837398,8.45271440557885,0,0,1,3,0,0,0,0,0,0,8,4,4,1,0,0,0
50.0,250.0,25,137.0,1.0378787878787878,8.499611524287122,0,2,3,0,0,0,3,0,0,0,4,5,7,1,0,0,0
55.0,275.0,20,116.0,0.7682119205298014,8.326426182191515,0,4,5,0,0,0,4,1,0,0,0,2,1,2,0,0,1
60.0,300.0,27,145.0,0.8787878787878788,8.24688689016554,0,1,1,0,0,0,7,1,0,1,0,2,0,7,1,3,3
65.0,325.0,30,121.0,0.6685082872928176,7.672050311545764,0,1,0,0,2,1,5,0,3,2,0,6,0,5,1,4,0
70.0,350.0,32,160.0,0.8080808080808081,7.689249729109797,0,4,0,0,0,3,3,0,1,5,0,8,0,2,5,1,0
75.0,375.0,59,357.0,1.6919431279620853,7.566583242741403,0,2,1,0,0,4,7,0,6,9,2,8,5,5,10,0,0
80.0,400.0,66,477.0,2.188073394495413,6.876194616961778,0,2,6,0,1,0,7,2,6,12,4,2,10,8,6,0,0
85.0,425.0,39,281.0,1.2657657657657657,6.874002671759727,0,2,6,4,0,0,1,0,6,7,0,3,7,2,0,0,1
90.0,450.0,28,150.0,0.6578947368421053,8.395768443546975,0,5,3,0,0,0,0,1,0,3,0,3,7,0,0,0,6
95.0,475.0,50,342.0,1.4309623430962344,8.418149192632692,0,8,5,3,0,0,2,4,0,0,0,4,12,0,0,2,10
100.0,500.0,70,508.0,2.015873015873016,6.959575582843533,0,5,8,3,1,2,7,8,1,1,0,0,12,2,0,4,16
105.0,525.0,66,493.0,1.92578125,5.604474053120202,0,4,4,0,5,3,2,3,1,0,2,4,6,4,5,5,18
110.0,550.0,66,446.0,1.722007722007722,6.533778537292528,0,6,0,0,6,1,3,0,5,5,3,5,0,8,9,3,12
115.0,575.0,57,422.0,1.6045627376425855,7.522673015000383,0,1,1,0,0,5,4,0,6,8,3,0,2,10,12,3,2
120.0,600.0,61,446.0,1.7088122605363985,6.9927858842730215,0,2,6,0,0,11,0,0,6,11,0,1,6,6,6,3,3
125.0,625.0,56,356.0,1.3383458646616542,6.966207364505347,0,3,6,1,0,6,1,2,0,11,6,2,4,6,0,0,8
