sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.717157596797563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.252696492865352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.022222222222222223,12.098887201253527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,2,7.0,0.11475409836065574,11.129875806123092,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,125.0,7,25.0,0.33783783783783783,9.49126280850742,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0
30.0,150.0,23,108.0,1.2857142857142858,7.975268873200607,0,7,3,0,0,0,0,0,0,0,3,2,3,0,1,4,0
35.0,175.0,24,122.0,1.2323232323232323,6.9861380584902815,0,4,4,0,0,1,0,0,0,4,0,2,6,1,1,1,0
40.0,200.0,25,173.0,1.5585585585585586,7.782528076482875,0,4,0,0,0,2,4,0,0,6,0,2,6,0,1,0,0
45.0,225.0,28,183.0,1.4523809523809523,8.53117305247511,0,5,2,0,0,3,6,1,0,9,0,1,1,0,0,0,0
50.0,250.0,23,177.0,1.2291666666666667,8.99834243672793,0,1,2,0,0,4,6,0,0,3,0,2,4,0,0,0,1
55.0,275.0,18,91.0,0.5947712418300654,8.862925049446668,0,2,0,0,0,0,0,0,0,0,0,4,4,2,0,0,6
60.0,300.0,29,149.0,0.8816568047337278,8.739878663509387,0,4,2,0,1,0,0,0,0,0,0,6,1,0,1,4,10
65.0,325.0,46,288.0,1.5567567567567568,8.175275038028099,0,7,4,0,5,0,0,1,0,0,1,1,7,1,2,6,11
70.0,350.0,43,329.0,1.6287128712871286,6.874069815329891,0,3,3,0,5,1,0,1,0,2,1,0,7,5,3,1,11
75.0,375.0,44,305.0,1.4523809523809523,6.730254042079352,0,3,4,0,0,0,5,6,0,2,2,0,7,7,0,3,5
80.0,400.0,45,269.0,1.2062780269058295,7.457330597407884,0,6,7,0,0,1,11,7,0,2,0,0,2,2,3,4,0
85.0,425.0,44,312.0,1.3805309734513274,7.30539629442821,0,2,3,0,0,5,6,7,1,4,0,0,5,2,5,4,0
90.0,450.0,54,387.0,1.6973684210526316,7.569292381550036,0,7,5,2,2,5,0,1,1,7,0,3,9,3,5,4,0
95.0,475.0,57,422.0,1.7583333333333333,7.163414873388915,0,10,8,6,3,1,0,0,0,10,1,4,7,0,2,4,1
100.0,500.0,67,540.0,2.1176470588235294,7.11430849272584,0,5,9,9,3,0,0,0,0,11,7,0,6,0,6,7,4
105.0,525.0,62,432.0,1.5766423357664234,6.973282250472832,0,1,8,8,3,0,0,0,0,7,8,0,6,0,9,6,6
110.0,550.0,53,363.0,1.3057553956834533,7.1863688939539685,0,3,4,8,0,2,1,5,0,4,4,0,6,0,8,1,7
115.0,575.0,54,381.0,1.3229166666666667,7.156622657910223,0,6,4,4,1,4,2,7,0,6,5,0,0,1,2,3,9
120.0,600.0,71,424.0,1.4825174825174825,6.786186763413355,0,7,4,6,7,9,6,1,0,4,9,2,4,4,3,2,3
125.0,625.0,78,509.0,1.811387900355872,6.875308698202969,0,3,0,6,7,11,7,0,1,7,6,4,7,7,8,4,0
130.0,650.0,56,423.0,1.4636678200692042,6.877899093242098,0,1,1,0,6,11,1,1,0,11,1,7,5,1,2,7,1
135.0,675.0,73,418.0,1.3979933110367893,6.522366320677849,0,2,1,4,12,8,0,2,1,7,2,3,9,3,0,13,6
140.0,700.0,90,571.0,1.8782894736842106,6.410841095975988,0,0,2,8,10,0,0,5,6,2,8,3,11,3,1,20,11
145.0,725.0,99,860.0,2.8956228956228958,6.353147975510519,0,2,7,5,1,0,0,6,12,4,4,3,11,3,6,23,12
150.0,750.0,103,908.0,3.036789297658863,5.813669684326639,0,4,10,8,7,3,0,6,6,4,3,0,6,3,14,17,12
155.0,775.0,102,905.0,2.938311688311688,5.69056205337114,0,0,10,13,12,9,0,0,1,1,4,2,7,4,18,9,12
160.0,800.0,127,1220.0,3.873015873015873,5.425300073266466,0,5,10,19,12,12,0,2,7,6,7,2,11,4,18,5,7
165.0,825.0,115,1047.0,3.302839116719243,4.681020781385384,0,8,4,15,12,12,0,8,15,10,2,0,7,4,12,2,4
170.0,850.0,88,763.0,2.3404907975460123,5.483181563564626,0,9,3,10,12,8,0,9,10,6,0,0,8,1,2,8,2
175.0,875.0,83,615.0,1.841317365269461,6.434093430760161,0,8,3,13,6,12,0,3,6,0,4,0,10,2,0,14,2
180.0,900.0,73,388.0,1.1181556195965419,6.171701561088357,0,3,2,14,3,8,1,1,11,1,1,0,5,2,0,14,7
185.0,925.0,97,535.0,1.5155807365439093,6.177118288823131,0,4,7,11,8,7,6,1,16,3,2,0,6,4,1,9,12
190.0,950.0,119,833.0,2.359773371104816,5.888946743853254,0,4,8,11,10,10,12,0,16,6,4,1,9,9,5,7,7
195.0,975.0,112,876.0,2.6149253731343283,4.957153368445045,0,6,2,14,11,13,12,0,10,7,0,3,7,8,8,7,4
200.0,1000.0,106,917.0,2.745508982035928,5.3072584930354765,0,11,1,17,12,10,12,6,0,9,1,4,5,0,8,8,2
205.0,1025.0,105,1112.0,3.1862464183381087,6.005010294981055,0,7,3,18,6,9,12,6,1,11,6,6,6,0,0,12,2
210.0,1050.0,91,803.0,2.2305555555555556,5.543226331081744,0,1,1,12,6,7,7,2,2,8,12,9,0,1,1,14,8
215.0,1075.0,90,559.0,1.5357142857142858,5.837158151735986,0,3,5,8,13,2,8,0,5,5,6,12,0,1,3,9,10
220.0,1100.0,93,647.0,1.7922437673130194,6.479287928412171,0,2,5,11,17,7,7,2,5,11,3,9,0,0,3,7,4
