sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.505063676631142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.326276271922554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,2.0,0.04081632653061224,10.422101378049287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,13,43.0,0.6935483870967742,8.983378114018263,0,5,0,0,0,3,0,0,0,0,1,0,0,0,0,4,0
25.0,125.0,18,109.0,1.3132530120481927,8.53883404320618,0,6,0,0,0,0,0,0,0,0,5,1,0,0,0,6,0
30.0,150.0,18,99.0,1.03125,8.14050384138707,0,2,0,0,0,0,0,0,0,0,8,3,0,2,0,3,0
35.0,175.0,25,179.0,1.5701754385964912,7.803575724242413,0,1,3,0,0,0,0,0,0,0,12,5,0,4,0,0,0
40.0,200.0,28,242.0,1.8333333333333333,8.43590882932618,0,1,6,0,0,0,1,0,0,0,17,1,1,1,0,0,0
45.0,225.0,31,243.0,1.609271523178808,8.618016114555122,0,2,9,0,0,0,4,0,0,0,13,2,1,0,0,0,0
50.0,250.0,36,176.0,1.0476190476190477,7.480182952109839,0,7,6,0,0,2,6,0,0,1,4,5,0,4,0,0,1
55.0,275.0,36,173.0,0.9505494505494505,6.824539655891867,0,10,6,1,0,6,2,0,0,4,0,0,0,0,0,2,5
60.0,300.0,55,392.0,2.0,6.8381449480059855,0,14,6,2,0,11,0,0,0,4,0,3,0,0,1,6,8
65.0,325.0,56,368.0,1.7607655502392345,6.700418048739656,0,10,0,2,0,8,0,0,0,6,0,8,0,0,5,11,6
70.0,350.0,52,305.0,1.3616071428571428,6.7270932404193,0,4,6,2,0,4,0,2,0,8,4,2,1,0,12,6,1
75.0,375.0,47,233.0,0.9872881355932204,6.888136933450548,0,3,7,0,0,7,0,1,0,4,1,3,6,0,13,0,2
80.0,400.0,45,228.0,0.9539748953974896,6.890777041441159,0,3,4,0,0,7,0,4,0,2,1,5,7,0,12,0,0
85.0,425.0,77,472.0,1.9109311740890689,6.811359515598338,0,7,8,0,0,7,6,11,0,6,4,9,7,2,7,2,1
90.0,450.0,74,526.0,2.104,6.188810114519875,0,7,12,2,2,1,7,5,0,6,0,11,1,7,4,3,6
95.0,475.0,56,413.0,1.5643939393939394,6.368899347762466,0,7,6,3,4,4,4,0,0,1,0,8,0,6,4,3,6
100.0,500.0,49,351.0,1.2580645161290323,7.722915867887635,0,2,3,3,7,6,6,0,0,2,0,7,0,5,4,4,0
105.0,525.0,60,472.0,1.6978417266187051,7.608860760003039,0,1,3,1,13,4,2,0,0,5,0,9,2,10,4,5,1
110.0,550.0,68,372.0,1.3333333333333333,6.781133535775894,0,3,5,2,14,4,7,2,0,5,5,5,7,4,3,1,1
115.0,575.0,68,458.0,1.5578231292517006,7.381686122382112,0,2,6,2,10,5,12,4,0,2,7,6,7,0,5,0,0
120.0,600.0,65,409.0,1.3771043771043772,6.684084373124084,0,6,6,2,5,1,15,0,3,6,5,9,2,0,5,0,0
125.0,625.0,75,411.0,1.3654485049833887,6.227987871890818,0,6,7,0,7,4,16,0,4,8,6,7,3,5,2,0,0
130.0,650.0,70,381.0,1.22508038585209,6.594762855539489,0,3,7,0,7,8,12,0,4,6,6,2,3,4,4,4,0
135.0,675.0,67,387.0,1.2364217252396166,6.820083791090968,0,4,1,0,5,4,11,0,11,4,1,6,3,6,4,6,1
140.0,700.0,89,569.0,1.7670807453416149,6.703679625592016,0,7,2,0,12,3,8,2,9,7,5,9,5,11,4,4,1
145.0,725.0,73,425.0,1.2878787878787878,6.25135797759542,0,3,2,0,12,7,8,6,0,2,9,7,5,6,6,0,0
150.0,750.0,65,338.0,1.0,6.7768316022722415,0,4,1,0,9,5,12,8,2,2,10,5,2,0,5,0,0
155.0,775.0,77,500.0,1.4705882352941178,7.0831652888098,0,7,5,0,6,6,15,2,5,8,12,7,1,0,0,0,3
160.0,800.0,99,685.0,2.0206489675516224,7.1715612136845195,0,6,6,0,10,9,15,2,10,12,11,7,1,1,0,4,5
165.0,825.0,84,610.0,1.8944099378881987,6.725872653978719,0,5,1,0,7,6,13,0,10,12,3,7,2,6,1,6,5
170.0,850.0,66,403.0,1.2753164556962024,6.567430425925497,0,7,3,1,7,1,8,0,6,6,0,7,0,13,1,6,0
