sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.800163815252972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.050480055669004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,6.0,0.15,11.372270979593498,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
20.0,100.0,4,13.0,0.22807017543859648,9.501616499797109,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
25.0,125.0,3,11.0,0.15714285714285714,10.057639616762758,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30.0,150.0,14,57.0,0.6705882352941176,9.342501975707231,0,5,0,0,0,0,0,0,0,3,4,0,1,0,1,0,0
35.0,175.0,28,157.0,1.6526315789473685,7.911878876775605,0,6,2,1,0,0,0,0,0,5,5,0,2,2,5,0,0
40.0,200.0,33,288.0,2.618181818181818,7.7954655271745,0,6,4,1,0,0,0,0,0,7,8,0,5,2,0,0,0
45.0,225.0,38,349.0,2.814516129032258,6.9059603185620055,0,3,5,1,0,0,5,0,0,8,10,0,6,0,0,0,0
50.0,250.0,47,387.0,2.8666666666666667,6.165127555423792,0,2,1,1,0,2,8,1,0,9,8,0,8,0,0,1,6
55.0,275.0,43,298.0,2.041095890410959,6.683309093782938,0,3,2,2,0,4,9,1,0,8,0,0,4,0,0,1,9
60.0,300.0,28,188.0,1.1898734177215189,7.786651927777389,0,5,3,3,1,0,5,1,0,3,2,1,0,0,0,1,3
65.0,325.0,19,109.0,0.6411764705882353,8.591140708200374,0,0,0,3,0,0,5,0,0,2,1,4,1,0,1,2,0
70.0,350.0,36,184.0,1.0,7.750958517563331,0,2,2,0,0,0,5,1,0,1,8,5,0,3,5,4,0
75.0,375.0,64,462.0,2.3333333333333335,7.441676315223491,0,5,4,0,0,0,5,3,0,5,10,7,1,8,12,4,0
80.0,400.0,64,506.0,2.480392156862745,6.892789872966887,0,6,7,1,0,4,0,3,0,8,6,7,1,13,6,2,0
85.0,425.0,45,284.0,1.3271028037383177,6.598594082836203,0,2,2,1,2,6,4,0,0,10,2,4,0,7,0,5,0
90.0,450.0,55,401.0,1.8063063063063063,7.14191190870868,0,4,7,1,6,8,4,3,2,11,2,0,0,0,0,5,2
95.0,475.0,53,357.0,1.59375,7.858037216206989,0,5,8,1,6,4,4,5,5,8,1,0,0,0,0,0,6
100.0,500.0,41,262.0,1.1341991341991342,7.378822913753514,0,8,3,1,6,0,1,0,5,1,4,2,0,0,2,2,6
105.0,525.0,51,263.0,1.0867768595041323,6.939388082362967,0,3,2,1,12,0,2,4,0,1,5,8,6,0,3,3,1
110.0,550.0,64,451.0,1.8408163265306123,7.3284820332170035,0,1,3,0,10,1,2,11,0,1,6,10,11,0,2,5,1
115.0,575.0,49,390.0,1.56,7.405414332742032,0,1,0,0,7,1,1,6,0,1,1,13,12,0,2,3,1
120.0,600.0,42,279.0,1.0813953488372092,7.616504044131182,0,2,0,1,0,3,5,4,0,2,0,10,6,0,2,6,1
125.0,625.0,56,329.0,1.2322097378277153,8.279177644668527,0,2,6,0,1,3,9,10,0,6,0,5,0,1,2,10,1
130.0,650.0,50,341.0,1.3015267175572518,7.603351456068164,0,4,6,0,6,0,4,10,0,8,2,0,0,2,2,6,0
135.0,675.0,38,212.0,0.8091603053435115,7.594925657675481,0,1,2,0,5,0,7,4,2,5,4,1,1,2,2,2,0
140.0,700.0,50,287.0,1.0629629629629629,7.720342532888272,0,1,4,0,3,0,10,2,8,0,6,6,4,0,2,4,0
145.0,725.0,61,296.0,1.0763636363636364,6.508485010457345,0,3,0,0,8,0,5,6,14,3,0,6,12,4,0,0,0
150.0,750.0,58,279.0,1.0182481751824817,6.409132344705947,0,2,2,0,7,1,5,9,8,2,0,4,12,6,0,0,0
