sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.078321661731328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.083633722516009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,2,2.0,0.0392156862745098,10.196505781647925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.0,100.0,2,2.0,0.029850746268656716,9.592181734929357,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,10,31.0,0.3875,9.401609813369333,0,4,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0
30.0,150.0,25,135.0,1.4361702127659575,8.556797577385446,0,8,4,0,0,0,0,0,0,2,6,3,1,1,0,0,0
35.0,175.0,24,151.0,1.438095238095238,7.92259449625425,0,4,8,0,0,0,0,0,0,4,1,3,1,2,1,0,0
40.0,200.0,17,115.0,1.0087719298245614,8.348678624329722,0,2,6,0,0,0,0,0,0,0,0,3,3,2,1,0,0
45.0,225.0,19,139.0,1.0451127819548873,9.439368745371723,0,5,3,0,0,0,1,0,0,1,0,3,5,1,0,0,0
50.0,250.0,16,122.0,0.8133333333333334,9.109371124529144,0,5,3,0,0,0,1,0,0,4,0,0,1,1,0,0,1
55.0,275.0,17,109.0,0.6728395061728395,8.550851943742325,0,2,3,0,1,0,3,0,0,0,0,2,2,1,0,0,3
60.0,300.0,32,158.0,0.8633879781420765,8.335886670796315,0,2,3,2,5,0,0,0,0,3,3,4,7,2,0,0,1
65.0,325.0,46,253.0,1.265,7.480166451961806,0,5,3,3,3,0,0,0,0,6,7,3,6,6,0,2,2
70.0,350.0,50,265.0,1.2155963302752293,6.790962751154805,0,9,1,6,5,1,0,0,0,1,4,8,0,6,0,6,3
75.0,375.0,60,420.0,1.826086956521739,6.98793125743625,0,7,3,6,6,3,0,1,3,0,4,8,0,6,0,5,8
80.0,400.0,51,442.0,1.8571428571428572,7.467884835462951,0,6,6,0,6,5,1,0,0,0,4,2,2,6,0,2,11
85.0,425.0,55,490.0,2.016460905349794,7.096716631065704,0,6,3,0,6,1,1,0,0,0,4,2,7,8,4,6,7
90.0,450.0,69,647.0,2.662551440329218,6.840037548200955,0,3,6,0,6,2,1,0,0,1,4,4,5,14,7,8,8
95.0,475.0,65,492.0,1.921875,6.702310160571789,0,8,7,0,0,5,1,2,0,1,4,5,0,11,3,6,12
100.0,500.0,57,341.0,1.249084249084249,6.313689030418415,0,13,7,2,0,6,3,0,0,0,3,2,1,1,8,5,6
105.0,525.0,53,297.0,1.0241379310344827,6.926555445474829,0,9,5,6,0,1,2,0,0,0,1,3,1,2,13,10,0
110.0,550.0,49,234.0,0.785234899328859,7.069361571822661,0,5,2,7,1,4,0,0,0,0,4,3,0,2,8,11,2
115.0,575.0,34,133.0,0.4554794520547945,7.0402421874584356,0,4,3,6,2,1,2,0,0,0,2,0,0,7,0,7,0
120.0,600.0,59,308.0,1.0547945205479452,7.042951314996604,0,2,2,12,2,1,1,0,0,2,4,2,5,14,0,11,1
125.0,625.0,73,470.0,1.5771812080536913,6.867712708989565,0,9,5,6,4,4,0,0,0,0,4,5,4,18,2,7,5
130.0,650.0,77,487.0,1.5863192182410424,6.461298977172652,0,13,5,2,9,3,1,0,1,1,3,4,0,13,4,5,13
135.0,675.0,80,526.0,1.713355048859935,6.295699234576445,0,17,2,7,8,0,0,0,1,3,5,3,1,3,10,11,9
140.0,700.0,79,585.0,1.9180327868852458,6.9815689586604135,0,13,6,13,2,2,0,0,1,5,6,3,1,2,8,16,1
145.0,725.0,65,555.0,1.8438538205980066,7.014144065490534,0,6,7,8,2,3,0,0,0,5,3,3,1,5,0,16,6
150.0,750.0,68,472.0,1.5733333333333333,6.819774045375275,0,5,5,5,2,2,0,1,0,1,6,3,7,9,0,10,12
155.0,775.0,72,449.0,1.4769736842105263,6.917562373170916,0,8,2,11,4,2,0,4,0,5,7,1,7,4,1,1,15
160.0,800.0,81,546.0,1.7388535031847134,6.973168344389497,0,11,2,17,10,0,1,5,1,11,3,1,0,0,5,3,11
165.0,825.0,73,563.0,1.7987220447284344,6.552501056814214,0,12,2,12,14,1,2,1,2,5,2,3,1,1,8,1,6
170.0,850.0,81,598.0,1.9105431309904153,6.611097095958985,0,7,6,2,14,1,5,1,2,0,3,7,6,6,9,5,7
175.0,875.0,83,575.0,1.8548387096774193,6.328126895959942,0,4,12,2,8,3,6,0,2,1,6,11,6,5,4,11,2
180.0,900.0,79,495.0,1.6071428571428572,5.542031884516561,0,5,15,2,0,0,1,2,3,0,2,13,0,7,10,14,5
185.0,925.0,104,711.0,2.293548387096774,5.900238792430259,0,6,18,6,0,0,1,7,7,1,7,9,0,10,9,12,11
190.0,950.0,108,1040.0,3.2911392405063293,6.683499855194436,0,9,20,9,0,0,1,12,7,1,11,2,0,10,2,13,11
195.0,975.0,71,643.0,1.9845679012345678,6.199958384133731,0,4,16,11,0,1,2,6,2,1,6,2,0,6,5,2,7
200.0,1000.0,68,362.0,1.124223602484472,6.697125254080112,0,4,14,2,6,1,2,0,7,6,2,2,0,3,6,7,6
205.0,1025.0,87,569.0,1.7836990595611286,7.234984177602736,0,5,12,1,8,3,6,0,12,5,3,2,2,3,3,14,8
210.0,1050.0,75,508.0,1.6126984126984127,6.210446259954507,0,5,7,2,2,7,6,2,8,2,4,1,7,2,5,12,3
215.0,1075.0,79,476.0,1.5207667731629393,6.470547935271451,0,5,8,5,0,3,6,7,5,2,0,4,14,4,6,4,6
220.0,1100.0,85,556.0,1.7539432176656151,7.115988602777083,0,1,15,5,0,1,0,9,11,2,2,4,15,4,2,4,10
225.0,1125.0,68,498.0,1.561128526645768,6.4109084674648225,0,0,21,2,3,3,0,4,7,0,6,3,5,4,2,4,4
230.0,1150.0,75,480.0,1.5286624203821657,6.862138248523136,0,1,20,0,8,7,2,0,7,5,5,5,2,0,3,5,5
235.0,1175.0,80,549.0,1.7102803738317758,6.819803421896742,0,1,13,0,8,7,3,0,13,9,0,5,2,0,9,4,6
240.0,1200.0,78,583.0,1.8449367088607596,6.76287433745966,0,1,13,0,2,7,6,0,13,9,0,5,1,2,7,6,6
245.0,1225.0,56,400.0,1.2658227848101267,7.234285153344442,0,4,11,0,0,6,6,0,8,3,1,0,7,2,1,7,0
250.0,1250.0,70,553.0,1.766773162939297,7.602410865405394,0,5,13,0,0,6,6,1,5,1,0,2,12,7,5,7,0
255.0,1275.0,83,672.0,2.167741935483871,6.530267675871787,0,7,11,0,1,10,0,0,5,2,0,4,10,9,11,7,6
260.0,1300.0,77,645.0,2.087378640776699,5.929889945072803,0,9,8,0,4,13,0,0,1,0,1,9,6,3,7,10,6
265.0,1325.0,95,830.0,2.6774193548387095,6.654730308474632,0,12,13,0,11,7,0,0,8,0,1,11,13,0,1,13,5
270.0,1350.0,108,991.0,3.2706270627062706,6.2850576547206725,0,13,14,1,12,0,1,3,10,2,1,14,13,0,6,12,6
275.0,1375.0,95,882.0,2.901315789473684,6.00435526484144,0,7,6,3,12,0,4,4,10,7,1,11,13,3,2,10,2
280.0,1400.0,77,730.0,2.4172185430463577,6.476467510009464,0,1,2,3,6,0,4,4,5,6,0,6,13,8,6,6,7
285.0,1425.0,70,569.0,1.9030100334448161,6.901672360191806,0,3,2,2,0,2,1,0,2,2,0,5,12,12,11,9,7
290.0,1450.0,69,491.0,1.6151315789473684,6.510671305881021,0,5,2,3,4,0,6,0,2,3,0,2,9,6,7,13,7
295.0,1475.0,68,367.0,1.1577287066246056,6.549232857975173,0,2,5,3,9,1,12,0,2,1,2,7,12,0,2,9,1
300.0,1500.0,70,446.0,1.3680981595092025,7.138038318762595,0,5,7,3,3,3,10,0,3,0,1,13,11,0,6,3,2
305.0,1525.0,62,414.0,1.29375,6.620651277556378,0,7,7,0,0,2,1,0,8,1,2,9,8,0,7,4,6
310.0,1550.0,64,318.0,0.9875776397515528,6.626520008327046,0,5,11,0,0,7,0,0,6,0,3,3,8,0,8,5,8
315.0,1575.0,83,576.0,1.8,7.203530567792377,0,3,12,0,0,11,0,1,4,0,6,7,12,0,13,7,7
320.0,1600.0,82,670.0,2.1474358974358974,6.75758628193612,0,6,7,0,1,11,0,0,4,2,3,6,13,0,7,11,11
325.0,1625.0,76,660.0,2.0625,6.341034402815251,0,5,2,0,2,15,2,0,0,3,1,8,13,1,0,15,9
330.0,1650.0,90,900.0,2.769230769230769,6.978217378032034,0,4,7,0,5,19,6,0,0,1,6,12,13,1,0,10,6
335.0,1675.0,98,1006.0,2.967551622418879,6.179968020272231,0,6,9,0,5,20,9,2,1,1,7,14,12,1,2,3,6
340.0,1700.0,87,667.0,1.9560117302052786,5.976623935534773,0,6,9,1,0,14,3,6,5,1,9,11,8,1,7,6,0
345.0,1725.0,86,541.0,1.5413105413105412,6.343493051114892,0,4,14,0,0,6,0,8,11,0,9,9,0,1,13,9,2
350.0,1750.0,84,483.0,1.3567415730337078,6.576048197832287,0,8,11,0,4,3,0,2,8,1,8,10,0,1,14,8,6
355.0,1775.0,73,445.0,1.25,6.626303078447537,0,7,3,0,3,3,2,0,3,2,6,11,0,1,8,12,12
360.0,1800.0,69,407.0,1.1595441595441596,6.515690853205052,0,7,6,0,1,9,4,0,3,3,9,6,6,1,0,7,7
365.0,1825.0,95,586.0,1.6507042253521127,6.6106378635263185,0,9,12,0,5,15,6,2,3,3,14,7,8,1,2,1,7
370.0,1850.0,119,986.0,2.723756906077348,6.094006982359152,0,8,12,0,5,19,1,8,5,3,16,12,15,0,5,1,9
375.0,1875.0,114,924.0,2.552486187845304,5.232005380784559,0,6,8,2,0,14,6,8,7,3,10,12,14,2,11,2,9
380.0,1900.0,101,609.0,1.6730769230769231,5.331931698767552,0,11,5,5,4,7,11,3,3,3,3,9,12,6,7,7,5
385.0,1925.0,115,774.0,2.0750670241286864,6.2110254732855115,0,12,5,11,9,6,6,6,3,1,6,11,4,8,8,13,6
390.0,1950.0,108,933.0,2.5844875346260388,6.346882433041939,0,9,5,16,15,2,0,6,3,3,10,11,1,3,5,7,12
