sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.489880186019588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.464610911242092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,5.0,0.11904761904761904,11.541885065700434,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.0,100.0,4,19.0,0.3333333333333333,10.863535089078756,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
25.0,125.0,5,9.0,0.1267605633802817,9.353518749660587,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0
30.0,150.0,17,71.0,0.8658536585365854,8.99155983305329,0,3,5,0,0,0,0,0,0,2,3,1,2,1,0,0,0
35.0,175.0,13,69.0,0.71875,7.9913827878678205,0,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,0
40.0,200.0,14,51.0,0.4636363636363636,7.940487479971625,0,2,4,0,0,0,1,0,0,1,1,0,5,0,0,0,0
45.0,225.0,22,128.0,1.0406504065040652,8.792290110719911,0,2,8,0,3,0,0,0,0,0,0,1,6,0,0,2,0
50.0,250.0,10,43.0,0.3208955223880597,8.371780105540664,0,0,3,1,0,1,0,0,0,1,0,1,1,0,0,2,0
55.0,275.0,25,95.0,0.6418918918918919,8.186450500772215,0,1,5,0,0,4,0,0,0,1,2,6,4,0,1,0,1
60.0,300.0,33,194.0,1.1829268292682926,8.014835313267008,0,3,5,0,0,0,0,2,0,0,3,8,10,1,0,0,1
65.0,325.0,35,232.0,1.3181818181818181,7.560752793954217,0,5,1,0,0,0,0,2,2,0,4,9,6,6,0,0,0
70.0,350.0,35,184.0,0.9633507853403142,8.03538172022756,0,1,6,0,0,0,0,7,0,2,0,3,5,10,0,1,0
75.0,375.0,47,254.0,1.233009708737864,7.682762090701116,0,1,10,0,2,0,2,7,3,0,1,2,9,5,1,4,0
80.0,400.0,40,273.0,1.2757009345794392,7.4480056826769365,0,2,5,1,1,1,0,1,4,0,4,4,10,1,0,6,0
85.0,425.0,21,89.0,0.4009009009009009,7.311450313763816,0,2,1,0,0,2,0,2,0,0,4,1,5,1,2,1,0
90.0,450.0,43,172.0,0.7226890756302521,8.347152307311845,0,4,3,0,0,4,0,3,0,0,6,4,4,0,8,7,0
95.0,475.0,58,308.0,1.2469635627530364,7.554167927030075,0,7,0,5,0,1,2,0,0,2,8,10,4,4,4,11,0
100.0,500.0,51,241.0,0.9601593625498008,6.650588550321438,0,3,1,10,0,0,2,4,7,3,2,6,2,5,0,5,1
105.0,525.0,55,270.0,1.062992125984252,7.143209797172772,0,4,6,6,0,0,0,8,12,3,0,4,7,1,1,2,1
110.0,550.0,64,401.0,1.56640625,7.199413738165664,0,7,4,0,2,0,1,5,12,0,5,5,11,5,2,5,0
115.0,575.0,40,227.0,0.8598484848484849,6.755836603671988,0,3,4,0,0,1,2,0,6,0,5,1,7,5,1,4,1
120.0,600.0,42,216.0,0.7912087912087912,7.551058960282257,0,1,5,0,0,0,3,1,0,0,3,8,4,5,6,6,0
125.0,625.0,57,340.0,1.1929824561403508,7.905166632794916,0,2,3,3,0,3,3,0,1,0,3,11,6,2,10,10,0
130.0,650.0,42,207.0,0.708904109589041,6.869308339836411,0,1,1,3,0,5,2,1,2,2,0,7,2,4,6,4,2
135.0,675.0,55,241.0,0.8368055555555556,7.386422562060231,0,3,5,0,0,2,2,7,6,4,0,3,6,7,0,4,6
140.0,700.0,75,431.0,1.512280701754386,7.099089299428773,0,6,9,1,0,0,2,7,10,0,3,7,10,7,1,7,5
145.0,725.0,43,218.0,0.759581881533101,6.7056926581269245,0,2,6,0,1,2,2,6,5,0,3,4,5,1,2,4,0
150.0,750.0,56,270.0,0.9215017064846417,7.354361474733143,0,5,9,0,5,1,0,6,1,0,2,4,7,0,5,6,5
155.0,775.0,66,384.0,1.271523178807947,7.6867801195667695,0,9,5,1,6,1,0,0,3,0,3,9,7,0,6,12,4
160.0,800.0,42,203.0,0.6789297658862876,6.864390045843869,0,11,1,0,3,2,0,0,2,2,0,4,3,2,1,9,2
165.0,825.0,50,220.0,0.7612456747404844,7.172785709526763,0,2,8,6,3,0,0,2,0,5,0,2,6,1,5,3,7
170.0,850.0,63,339.0,1.1853146853146854,7.3809506349735985,0,6,6,12,0,0,1,2,1,2,4,4,11,0,5,3,6
175.0,875.0,46,224.0,0.7619047619047619,6.856675635422512,0,4,7,11,1,2,5,0,1,0,3,4,6,0,1,1,0
180.0,900.0,61,252.0,0.8262295081967214,7.072828303479005,0,8,9,1,6,1,5,0,1,0,3,3,6,0,6,7,5
185.0,925.0,90,526.0,1.7022653721682848,6.956646205660596,0,13,6,2,6,2,5,0,3,2,5,7,7,1,9,12,10
190.0,950.0,77,522.0,1.6624203821656052,6.15871319817487,0,12,1,2,0,3,8,1,1,1,7,7,1,7,4,10,12
195.0,975.0,55,312.0,1.0434782608695652,6.655784186396002,0,6,7,5,0,1,9,0,0,1,3,1,1,9,3,1,8
200.0,1000.0,42,251.0,0.8625429553264605,7.993673159857529,0,4,7,5,0,0,3,0,0,1,0,3,5,5,4,2,3
205.0,1025.0,51,268.0,0.8993288590604027,7.808999710892551,0,6,8,5,2,2,0,0,2,0,3,4,6,6,1,3,3
210.0,1050.0,60,287.0,0.940983606557377,6.7831566717257825,0,9,10,1,2,0,2,0,6,0,7,1,7,2,2,8,3
215.0,1075.0,73,395.0,1.266025641025641,6.452900177927861,0,14,7,0,4,3,2,0,1,2,3,7,7,3,6,12,2
220.0,1100.0,68,406.0,1.3012820512820513,6.990225946981124,0,10,1,0,4,5,8,0,0,3,2,7,1,5,6,10,6
225.0,1125.0,57,281.0,0.9064516129032258,7.048690837717092,0,3,6,2,1,2,9,1,0,6,7,3,2,4,2,3,6
230.0,1150.0,68,342.0,1.1213114754098361,7.251329317390189,0,5,8,5,3,0,5,1,3,6,4,3,6,6,6,6,1
235.0,1175.0,57,293.0,0.9832214765100671,7.134869811679394,0,3,6,5,3,2,6,0,2,1,1,5,6,6,5,4,2
240.0,1200.0,56,314.0,1.0328947368421053,7.091799486486919,0,6,7,3,3,2,6,0,2,0,7,3,6,0,3,6,2
245.0,1225.0,77,449.0,1.4345047923322685,6.688186695859816,0,9,5,3,8,4,4,1,5,1,7,6,7,0,4,12,1
250.0,1250.0,64,347.0,1.0877742946708464,6.59779851893036,0,3,1,3,5,8,7,0,3,1,4,7,1,2,4,10,5
255.0,1275.0,50,318.0,1.0192307692307692,7.283810595986059,0,3,6,1,0,3,7,2,0,4,6,7,2,2,1,1,5
260.0,1300.0,63,497.0,1.6136363636363635,7.8751577933647985,0,7,5,1,0,0,7,6,0,6,7,7,6,4,5,2,0
265.0,1325.0,62,458.0,1.5420875420875422,6.715495253288298,0,3,2,1,2,1,7,6,1,4,5,10,8,4,7,1,0
270.0,1350.0,47,243.0,0.8321917808219178,6.734504719666881,0,5,2,1,1,2,4,1,4,0,5,8,7,0,3,4,0
275.0,1375.0,57,372.0,1.282758620689655,8.08216434139679,0,8,0,3,5,3,2,1,4,2,11,3,8,0,3,4,0
280.0,1400.0,55,334.0,1.1597222222222223,7.212333264763193,0,4,2,3,9,4,6,0,0,5,11,2,4,1,1,0,3
285.0,1425.0,70,444.0,1.5363321799307958,6.350373899985518,0,2,7,3,4,0,8,3,0,11,11,2,6,3,2,2,6
290.0,1450.0,72,513.0,1.806338028169014,7.217390619005129,0,3,12,3,0,0,7,8,0,6,5,7,7,7,5,2,0
295.0,1475.0,63,449.0,1.5272108843537415,7.196335454619544,0,0,8,0,2,2,7,5,1,1,1,11,7,8,8,0,2
300.0,1500.0,65,343.0,1.1746575342465753,6.153538333692483,0,4,3,1,0,1,7,2,0,4,3,12,6,4,8,3,7
305.0,1525.0,51,279.0,0.9653979238754326,7.032959810391023,0,4,4,5,0,3,4,2,0,0,3,5,3,6,2,3,7
310.0,1550.0,45,327.0,1.1354166666666667,8.308429125455142,0,5,6,6,1,5,4,0,0,1,5,2,2,6,0,0,2
315.0,1575.0,40,153.0,0.5406360424028268,7.754572527462352,0,0,3,0,5,1,2,0,0,6,10,1,2,1,0,2,7
320.0,1600.0,61,292.0,1.0391459074733096,7.634324826162388,0,2,4,0,4,1,4,0,0,7,7,7,5,6,1,3,10
325.0,1625.0,62,415.0,1.4716312056737588,7.666254292510296,0,4,4,0,3,3,4,1,1,3,5,7,5,12,4,2,4
330.0,1650.0,64,453.0,1.612099644128114,6.122957005496872,0,2,1,1,3,2,2,6,2,6,7,10,2,12,4,3,1
335.0,1675.0,63,430.0,1.5140845070422535,6.306867549201594,0,2,1,8,0,1,4,5,3,4,3,15,6,6,0,3,2
340.0,1700.0,55,357.0,1.2614840989399294,7.661712051769609,0,3,1,9,0,3,4,0,3,4,6,10,10,0,0,0,2
345.0,1725.0,50,231.0,0.8191489361702128,7.331820758694019,0,1,0,8,0,1,1,2,1,7,11,3,8,0,0,1,6
350.0,1750.0,61,340.0,1.2014134275618376,7.421794195456538,0,5,7,10,0,1,3,1,2,2,7,5,4,2,2,1,9
355.0,1775.0,58,356.0,1.249122807017544,6.665638412492149,0,7,11,5,0,3,3,2,2,2,6,5,5,1,2,1,3
360.0,1800.0,57,284.0,1.0070921985815602,6.393220519700482,0,5,6,3,0,1,0,6,1,4,7,6,1,6,6,5,0
365.0,1825.0,80,471.0,1.6702127659574468,6.843976471505816,0,1,4,3,0,2,0,6,6,0,7,11,5,6,14,10,5
370.0,1850.0,66,380.0,1.32404181184669,6.971061372071999,0,2,7,2,2,4,0,0,6,0,5,11,7,0,8,6,6
375.0,1875.0,38,125.0,0.423728813559322,6.824018244739245,0,2,3,6,3,0,0,2,1,2,4,4,3,0,0,2,6
380.0,1900.0,59,348.0,1.1917808219178083,7.625696829341911,0,4,7,9,4,0,0,1,2,2,4,6,6,1,0,4,9
385.0,1925.0,57,352.0,1.1972789115646258,7.294181346403817,0,8,11,3,4,1,0,2,2,3,2,4,10,1,1,1,4
390.0,1950.0,63,287.0,0.9663299663299664,6.467284957197654,0,5,8,1,0,0,5,7,0,5,6,6,5,1,7,7,0
395.0,1975.0,75,359.0,1.1848184818481848,6.553323554474126,0,1,3,1,0,2,7,8,6,2,7,10,6,1,5,11,5
400.0,2000.0,71,398.0,1.2756410256410255,7.127584402216444,0,4,7,1,0,5,5,2,12,0,7,5,11,0,4,7,1
405.0,2025.0,64,433.0,1.401294498381877,7.677716865438945,0,8,3,5,0,1,5,5,7,1,7,0,11,0,4,2,5
410.0,2050.0,67,475.0,1.5993265993265993,7.226200499223517,0,4,6,11,1,0,0,5,2,6,8,1,6,2,4,3,8
415.0,2075.0,53,262.0,0.888135593220339,6.326826007745251,0,7,12,5,1,1,0,2,2,5,4,3,2,1,3,3,2
420.0,2100.0,61,295.0,1.0102739726027397,6.978642010073881,0,12,12,0,0,2,5,5,0,0,5,0,2,6,6,6,0
425.0,2125.0,66,428.0,1.470790378006873,7.6493936788897745,0,8,3,0,0,3,1,7,0,3,6,2,1,10,11,11,0
430.0,2150.0,61,293.0,1.0,6.843645732041293,0,2,2,2,1,4,6,2,3,0,1,6,8,5,7,5,7
435.0,2175.0,62,314.0,1.0902777777777777,7.039937383938483,0,6,3,0,1,0,7,4,1,2,5,6,10,2,2,1,12
440.0,2200.0,62,429.0,1.5,7.231339401943711,0,3,6,2,1,0,1,5,2,6,11,1,5,2,2,3,12
445.0,2225.0,68,406.0,1.4295774647887325,6.721212775227123,0,7,14,6,1,1,0,0,4,5,5,2,6,1,4,6,6
450.0,2250.0,65,409.0,1.410344827586207,7.016590160488169,0,11,18,5,3,2,0,2,4,3,0,0,7,3,5,2,0
455.0,2275.0,55,432.0,1.4594594594594594,7.649465676930756,0,10,12,0,3,3,0,6,0,4,0,1,7,4,2,3,0
460.0,2300.0,55,316.0,1.0568561872909699,7.349978162937535,0,6,6,1,3,6,1,8,2,0,1,5,1,4,2,9,0
465.0,2325.0,43,186.0,0.6305084745762712,6.510840359963866,0,1,5,0,0,4,1,6,7,0,7,4,1,0,2,4,1
470.0,2350.0,50,239.0,0.8101694915254237,6.804913486768857,0,4,5,0,0,1,0,12,6,1,12,1,1,0,2,3,2
475.0,2375.0,43,255.0,0.8528428093645485,7.438823770200472,0,2,8,0,0,1,0,8,2,0,6,3,1,1,2,4,5
480.0,2400.0,48,229.0,0.7762711864406779,7.3045313999520936,0,4,14,1,2,2,2,2,1,0,1,2,7,3,0,2,5
485.0,2425.0,69,373.0,1.2906574394463668,7.3602913672448596,0,6,16,1,0,6,8,6,1,0,5,0,7,6,1,6,0
490.0,2450.0,85,616.0,2.176678445229682,7.306364509954367,0,1,12,1,0,9,10,13,2,0,8,2,7,8,2,10,0
495.0,2475.0,52,319.0,1.1232394366197183,6.347664620612204,0,1,7,0,1,5,4,7,1,0,6,2,7,2,2,4,3
500.0,2500.0,36,172.0,0.6187050359712231,6.841799996525461,0,2,3,2,0,0,0,5,1,2,7,1,5,0,2,0,6
505.0,2525.0,44,249.0,0.8767605633802817,7.771225918209903,0,0,6,2,0,0,0,10,2,1,8,3,3,2,0,2,5
510.0,2550.0,45,328.0,1.1388888888888888,7.611324744887922,0,2,12,2,0,2,1,7,1,2,8,0,3,0,1,0,4
515.0,2575.0,63,321.0,1.0918367346938775,7.356159904610877,0,3,14,0,0,5,2,8,4,2,3,0,2,5,7,4,4
520.0,2600.0,60,390.0,1.387900355871886,7.094538401791679,0,0,7,0,0,5,3,11,4,1,3,1,2,10,4,9,0
525.0,2625.0,72,527.0,1.8426573426573427,6.6105567040332565,0,4,5,1,5,2,3,11,5,1,5,0,4,11,5,9,1
530.0,2650.0,65,364.0,1.2508591065292096,6.1280741519726805,0,8,4,2,6,0,0,6,6,2,7,3,5,1,5,4,6
535.0,2675.0,46,177.0,0.6040955631399317,6.745862218928512,0,4,6,2,6,0,0,4,0,2,4,4,2,1,0,3,8
540.0,2700.0,63,344.0,1.1661016949152543,7.610179595131677,0,1,13,2,11,0,2,10,0,2,2,1,2,2,2,5,8
545.0,2725.0,65,423.0,1.419463087248322,7.087545445223743,0,4,11,0,5,0,0,8,1,3,2,0,2,7,7,6,9
550.0,2750.0,55,264.0,0.8627450980392157,6.65468507590178,0,0,4,0,2,5,2,7,1,3,0,1,2,12,7,4,5
555.0,2775.0,55,289.0,0.9145569620253164,7.197920917402152,0,0,6,1,5,6,2,7,0,0,3,0,4,11,7,1,2
560.0,2800.0,64,338.0,1.027355623100304,7.610420424345106,0,3,7,5,5,4,3,3,2,2,8,1,5,2,11,1,2
565.0,2825.0,55,243.0,0.7363636363636363,6.960798593170826,0,0,5,0,1,6,8,6,0,6,7,5,2,0,5,2,2
570.0,2850.0,66,329.0,1.0249221183800623,7.012681826284858,0,3,6,0,4,4,8,12,0,7,3,1,2,2,1,6,7
575.0,2875.0,76,478.0,1.551948051948052,7.469845433649133,0,5,11,0,9,3,4,6,0,3,3,0,2,7,5,9,9
580.0,2900.0,65,333.0,1.088235294117647,6.5857033745480456,0,2,7,2,4,6,2,0,4,4,3,1,3,4,11,8,4
585.0,2925.0,72,304.0,0.9934640522875817,6.295451538042692,0,4,3,6,6,6,2,5,0,2,8,2,5,6,13,2,2
590.0,2950.0,77,445.0,1.4262820512820513,6.771807915614063,0,7,6,5,11,0,0,0,2,4,10,3,7,7,11,2,2
595.0,2975.0,68,361.0,1.1107692307692307,6.625525475664592,0,4,3,2,10,2,6,6,6,6,7,3,1,1,6,3,2
600.0,3000.0,73,395.0,1.2579617834394905,6.865262093137244,0,1,6,7,1,3,7,12,6,12,3,0,1,2,2,4,6
605.0,3025.0,72,451.0,1.473856209150327,7.468353933434383,0,4,10,4,2,0,2,7,0,9,3,0,1,5,7,8,10
610.0,3050.0,55,317.0,1.0292207792207793,6.637136412860493,0,2,4,2,2,3,3,0,1,3,2,1,0,4,14,4,10
615.0,3075.0,77,397.0,1.244514106583072,6.599050703523397,0,4,1,8,8,6,3,0,1,6,6,7,1,6,14,2,4
620.0,3100.0,80,432.0,1.309090909090909,6.912271411428804,0,6,1,7,13,4,0,2,1,3,9,6,5,9,12,2,0
625.0,3125.0,57,264.0,0.7880597014925373,6.591407684529326,0,3,1,2,12,2,4,2,6,5,4,3,2,3,6,1,1
630.0,3150.0,69,311.0,0.9367469879518072,6.997807069785589,0,4,6,5,3,5,7,3,6,10,6,5,0,0,1,5,3
