sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.647603526469242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.939862139809573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,1.0,0.02702702702702703,11.27224784546853,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,100.0,2,6.0,0.125,10.372316830964257,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,3,9.0,0.15517241379310345,10.16034766914077,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
30.0,150.0,12,49.0,0.7,9.785807682882972,0,1,2,0,0,0,0,0,0,3,3,1,0,0,2,0,0
35.0,175.0,6,32.0,0.4,8.99694676724489,0,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0
40.0,200.0,16,47.0,0.49473684210526314,8.34049022142592,0,2,1,0,0,3,2,0,0,0,0,2,4,0,0,0,2
45.0,225.0,32,173.0,1.5446428571428572,8.452773169266868,0,2,5,0,0,3,4,0,0,0,0,4,7,1,0,0,6
50.0,250.0,32,207.0,1.5681818181818181,7.851096328981748,0,3,6,4,2,0,0,0,0,0,1,5,1,1,1,2,6
55.0,275.0,17,56.0,0.38620689655172413,7.076450837139867,0,0,1,0,0,0,0,0,0,4,5,1,1,1,4,0,0
60.0,300.0,38,206.0,1.3037974683544304,7.786856171423263,0,3,4,2,0,0,0,0,0,6,6,2,6,1,8,0,0
65.0,325.0,51,382.0,2.2738095238095237,7.402219017014617,0,4,6,6,0,2,1,0,0,10,7,3,2,0,9,1,0
70.0,350.0,27,142.0,0.7675675675675676,6.587987396459122,0,0,5,3,1,1,1,1,0,7,3,0,1,0,3,1,0
75.0,375.0,29,108.0,0.5373134328358209,7.75852858910054,0,4,5,5,0,2,0,0,0,6,0,0,6,0,0,0,1
80.0,400.0,52,289.0,1.3568075117370892,8.379671444280852,0,5,11,7,0,4,2,4,0,7,0,1,5,0,2,3,1
85.0,425.0,42,262.0,1.1491228070175439,7.017430232511257,0,3,8,10,1,0,2,5,0,3,0,0,1,0,1,6,2
90.0,450.0,52,200.0,0.8658008658008658,6.602579459458837,0,3,8,4,0,1,2,3,0,7,1,7,7,0,5,3,1
95.0,475.0,68,398.0,1.6244897959183673,7.3562569062857275,0,5,11,1,0,1,5,4,0,11,3,10,5,1,10,0,1
100.0,500.0,59,395.0,1.5737051792828685,6.914715098493482,0,7,8,4,0,2,8,4,0,8,3,5,1,0,8,0,1
105.0,525.0,41,131.0,0.5038461538461538,6.699635110174161,0,4,8,5,1,4,4,0,2,6,1,2,3,0,0,0,1
110.0,550.0,53,285.0,1.0363636363636364,7.853819319151409,0,2,13,2,0,5,7,2,0,10,4,3,0,0,0,0,5
115.0,575.0,63,373.0,1.3465703971119134,7.343957738072959,0,2,11,3,2,0,7,6,4,6,4,0,2,0,2,2,12
120.0,600.0,66,364.0,1.3046594982078854,6.486638878267687,0,1,7,0,8,0,7,1,4,7,2,1,8,0,8,1,11
125.0,625.0,82,474.0,1.7050359712230216,6.2273232896962005,0,3,12,0,12,0,1,6,0,10,5,5,12,2,6,2,6
130.0,650.0,101,688.0,2.4571428571428573,6.121828056004193,0,6,9,3,17,0,6,12,0,11,7,7,7,5,4,5,2
135.0,675.0,78,624.0,2.1517241379310343,5.752886884260592,0,0,5,4,15,1,7,12,1,13,4,5,5,0,4,0,2
140.0,700.0,81,609.0,2.0714285714285716,6.582510478007362,0,4,8,7,6,1,2,12,0,11,6,7,10,0,0,0,7
145.0,725.0,76,637.0,2.1375838926174495,6.866686343758063,0,6,7,12,3,0,3,12,0,4,11,5,4,0,0,1,8
150.0,750.0,92,715.0,2.313915857605178,6.226038996406202,0,7,8,6,2,3,6,17,2,2,10,3,7,0,1,8,10
155.0,775.0,85,553.0,1.7781350482315113,6.031037704494146,0,3,12,0,6,0,1,16,4,2,2,7,12,0,6,6,8
160.0,800.0,85,573.0,1.7962382445141065,6.949670066404178,0,0,9,0,12,0,3,8,7,7,3,11,12,1,2,2,8
165.0,825.0,70,458.0,1.426791277258567,7.02810794633063,0,2,0,1,14,0,4,0,10,8,3,8,7,1,2,6,4
170.0,850.0,55,251.0,0.7675840978593272,6.636418456992124,0,1,0,2,10,0,1,2,5,5,7,3,6,1,2,2,8
175.0,875.0,84,468.0,1.4355828220858895,7.204311071592661,0,6,5,8,14,5,5,6,1,0,12,5,7,1,0,0,9
180.0,900.0,89,621.0,1.8818181818181818,6.630897026643389,0,7,11,8,12,8,9,1,3,0,10,7,3,0,1,0,9
185.0,925.0,73,341.0,1.017910447761194,5.804924691179168,0,6,7,2,9,5,8,2,3,0,5,2,8,0,7,2,7
190.0,950.0,89,454.0,1.3236151603498543,6.833984523224078,0,4,3,0,11,9,2,8,0,0,8,6,15,0,12,1,10
195.0,975.0,94,600.0,1.7647058823529411,6.940270225332209,0,7,4,0,10,6,7,5,2,0,10,11,14,1,8,2,7
