sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,14.144837719027896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,14.031719889430537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.0425531914893617,12.366091118802343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,2,4.0,0.06557377049180328,10.330945487535883,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25.0,125.0,10,34.0,0.4358974358974359,8.854459675364081,0,2,3,0,0,0,0,0,0,3,2,0,0,0,0,0,0
30.0,150.0,28,150.0,1.5789473684210527,7.861297019580733,0,4,5,0,0,0,0,0,0,8,4,1,2,1,3,0,0
35.0,175.0,29,199.0,1.7927927927927927,6.722974429277239,0,6,2,0,0,0,3,0,0,2,9,1,3,0,3,0,0
40.0,200.0,26,124.0,0.9763779527559056,7.03952400837484,0,4,5,0,0,5,0,0,0,0,6,1,0,0,3,2,0
45.0,225.0,23,139.0,1.0,8.605924157213135,0,1,5,0,0,8,0,0,0,0,0,3,3,0,0,3,0
50.0,250.0,32,197.0,1.2960526315789473,8.42440095277369,0,3,4,1,0,11,0,0,0,1,0,6,5,1,0,0,0
55.0,275.0,40,229.0,1.396341463414634,7.859696228789821,0,5,5,6,0,6,0,0,0,3,0,5,5,2,0,1,2
60.0,300.0,35,192.0,1.0909090909090908,7.034345120505355,0,0,6,6,2,0,0,0,0,7,0,4,2,6,1,1,0
65.0,325.0,50,224.0,1.1914893617021276,6.541578366472554,0,2,2,3,5,0,0,0,0,5,0,10,2,8,8,3,2
70.0,350.0,58,298.0,1.505050505050505,6.895397715613978,0,4,0,3,0,3,2,0,2,6,3,10,2,2,13,3,5
75.0,375.0,52,340.0,1.6267942583732058,6.579306635794141,0,5,2,3,0,6,3,0,4,6,5,4,0,2,8,3,1
80.0,400.0,38,183.0,0.8243243243243243,7.074252076657293,0,1,0,0,1,6,6,0,0,2,2,8,6,6,0,0,0
85.0,425.0,56,320.0,1.3675213675213675,7.95083991733949,0,4,3,0,5,6,12,0,2,5,0,6,7,5,0,1,0
90.0,450.0,64,446.0,1.805668016194332,7.935613894459405,0,4,6,1,6,9,6,0,7,9,0,3,3,6,0,2,2
95.0,475.0,48,299.0,1.1589147286821706,7.213380633499398,0,2,3,8,2,4,0,2,1,11,1,4,2,7,0,0,1
100.0,500.0,57,349.0,1.2973977695167287,7.204024777402299,0,2,0,10,8,5,0,7,0,8,1,4,2,7,2,1,0
105.0,525.0,61,461.0,1.6824817518248176,7.419868979744272,0,4,0,4,12,9,0,9,3,5,3,1,2,7,1,1,0
