sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.207869011803338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.948056892986427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,0,0.0,0.0,12.260947609021912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,1,1.0,0.018867924528301886,12.158558583205437,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,4,16.0,0.24615384615384617,10.993031355140946,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,150.0,16,68.0,0.8607594936708861,9.366765045121392,0,4,5,0,0,0,0,0,0,0,3,2,0,0,2,0,0
35.0,175.0,15,70.0,0.7608695652173914,8.34043799199386,0,2,2,0,0,0,0,0,0,0,4,2,1,2,0,0,2
40.0,200.0,17,64.0,0.5871559633027523,8.303355961421557,0,3,2,0,0,2,1,0,0,0,3,1,1,0,0,1,3
45.0,225.0,28,157.0,1.236220472440945,8.914122148873856,0,6,4,0,0,4,3,0,0,3,0,1,0,1,0,1,5
50.0,250.0,29,169.0,1.1818181818181819,8.13390842916776,0,2,1,0,0,2,4,1,0,5,0,5,0,4,0,0,5
55.0,275.0,16,57.0,0.3584905660377358,9.082479243676193,0,5,4,0,0,0,0,2,0,1,0,1,1,0,0,2,0
60.0,300.0,24,118.0,0.6781609195402298,9.559223189559665,0,7,7,0,0,0,0,0,0,0,1,1,2,0,0,5,1
65.0,325.0,29,100.0,0.5319148936170213,8.186806090591405,0,3,3,0,0,1,0,1,4,1,4,2,2,0,1,1,6
70.0,350.0,37,150.0,0.7281553398058253,7.51208035223981,0,1,6,0,0,3,2,3,0,1,7,0,2,1,5,2,4
75.0,375.0,49,277.0,1.242152466367713,7.965059789240683,0,3,11,0,0,5,5,1,1,3,2,4,2,1,6,3,2
80.0,400.0,50,336.0,1.435897435897436,7.5455798075085365,0,2,11,1,0,1,6,5,2,5,0,6,1,3,0,5,2
85.0,425.0,49,293.0,1.23109243697479,7.238933872437395,0,4,7,2,0,6,2,5,1,2,1,9,1,6,0,3,0
90.0,450.0,44,239.0,0.9795081967213115,7.911423011007346,0,8,2,2,0,6,5,0,3,0,2,8,1,4,0,3,0
95.0,475.0,39,225.0,0.9036144578313253,8.563724867293994,0,3,5,2,0,1,11,0,4,0,3,2,1,0,0,6,1
100.0,500.0,33,152.0,0.59375,7.5369868657541765,0,2,2,6,0,2,6,1,0,0,4,2,1,1,1,5,0
105.0,525.0,58,244.0,0.9138576779026217,7.624448039950758,0,5,6,6,0,5,6,2,3,1,2,3,2,5,2,4,6
110.0,550.0,70,421.0,1.5592592592592593,7.639520651116726,0,4,6,0,0,0,7,6,6,2,0,7,2,11,2,6,11
115.0,575.0,61,356.0,1.289855072463768,6.586664756229252,0,6,2,0,4,2,2,6,4,3,3,9,1,6,2,4,7
