sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.22822572389758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.339491597827509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,4,6.0,0.125,11.317548257181096,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20.0,100.0,4,18.0,0.3,9.694036900721688,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,7,24.0,0.3157894736842105,10.082170581761506,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0
30.0,150.0,19,92.0,1.069767441860465,9.216431569036292,0,4,0,0,0,7,0,0,0,5,0,0,1,0,2,0,0
35.0,175.0,24,191.0,1.7850467289719627,8.221240647506232,0,6,0,0,0,9,0,0,0,6,0,1,2,0,0,0,0
40.0,200.0,30,202.0,1.6974789915966386,7.8052814686306835,0,5,2,0,0,12,0,0,0,1,2,2,6,0,0,0,0
45.0,225.0,33,289.0,2.1094890510948905,6.905813420919116,0,3,3,0,0,14,0,0,0,0,4,2,1,1,0,1,4
50.0,250.0,42,273.0,1.82,6.869036183141513,0,4,2,4,0,11,0,0,0,1,1,5,0,6,0,4,4
55.0,275.0,31,236.0,1.4567901234567902,7.354172731294927,0,4,1,0,0,5,0,0,0,0,0,1,0,9,0,6,5
60.0,300.0,37,379.0,2.1412429378531073,8.512191184436654,0,7,1,1,0,0,0,0,0,1,0,6,0,9,0,7,5
65.0,325.0,42,386.0,2.0531914893617023,7.373004407259294,0,4,1,1,0,2,0,0,0,2,0,11,0,5,2,9,5
70.0,350.0,46,223.0,1.115,6.409049393102322,0,2,1,0,0,7,2,0,0,5,2,12,0,3,7,5,0
75.0,375.0,51,257.0,1.2009345794392523,7.246799233146837,0,2,1,0,0,13,4,0,0,1,6,6,6,3,7,0,2
80.0,400.0,45,269.0,1.2453703703703705,7.474469883156423,0,2,2,0,0,13,1,0,0,0,8,4,7,0,2,0,6
85.0,425.0,43,291.0,1.2597402597402598,6.944520631361022,0,7,1,0,0,6,0,0,0,0,8,1,7,2,7,2,2
90.0,450.0,58,290.0,1.1983471074380165,7.351580752984936,0,9,6,0,0,1,0,6,0,2,2,6,1,7,6,6,6
95.0,475.0,72,467.0,1.8385826771653544,7.177790660346378,0,4,8,3,0,0,1,6,0,0,2,10,0,10,8,9,11
100.0,500.0,69,432.0,1.6809338521400778,6.232576481641382,0,1,2,5,6,4,1,0,0,2,5,15,0,4,11,8,5
105.0,525.0,56,339.0,1.313953488372093,6.688522243991395,0,1,1,4,7,4,5,0,0,3,8,11,6,0,5,0,1
110.0,550.0,32,174.0,0.6823529411764706,8.196187592409267,0,2,2,0,1,6,5,0,0,0,4,3,2,0,0,0,7
115.0,575.0,41,210.0,0.7835820895522388,8.247759223894246,0,2,6,2,0,6,2,0,1,1,3,2,1,0,1,2,12
120.0,600.0,42,200.0,0.7246376811594203,7.057687889868518,0,3,1,1,0,1,8,1,0,6,4,2,1,0,0,6,8
125.0,625.0,65,356.0,1.240418118466899,6.98181598096711,0,5,6,0,1,0,11,6,2,6,4,4,0,2,0,12,6
130.0,650.0,71,395.0,1.3527397260273972,6.881636539952083,0,1,7,0,5,0,5,6,7,4,1,5,0,8,6,9,7
135.0,675.0,77,497.0,1.679054054054054,6.742348375926443,0,3,7,0,6,4,3,0,12,5,4,6,2,9,6,3,7
140.0,700.0,60,430.0,1.423841059602649,6.957292923771307,0,4,1,0,1,2,8,0,7,6,7,4,7,9,0,2,2
145.0,725.0,50,281.0,0.9366666666666666,7.391226362105456,0,0,3,0,5,1,7,0,2,2,4,6,12,3,0,2,3
150.0,750.0,46,235.0,0.7859531772575251,7.997097484808142,0,1,4,0,10,3,6,0,2,0,6,2,6,0,0,2,4
155.0,775.0,58,290.0,0.9602649006622517,7.729964572077452,0,3,4,0,6,0,12,2,1,2,13,1,0,0,0,3,11
160.0,800.0,74,430.0,1.4381270903010033,7.289455868451831,0,6,6,0,8,0,12,1,6,6,8,3,0,0,2,5,11
165.0,825.0,73,479.0,1.5913621262458473,7.006258889846244,0,3,6,0,11,2,12,0,11,6,1,4,1,1,7,2,6
170.0,850.0,75,544.0,1.8133333333333332,6.606268298146602,0,6,0,0,9,2,11,0,11,2,3,2,6,6,9,1,7
175.0,875.0,86,565.0,1.9482758620689655,6.441511092978655,0,7,0,3,9,3,11,0,5,5,3,3,12,12,9,1,3
180.0,900.0,72,540.0,1.8881118881118881,6.245251181086621,0,9,1,2,12,4,8,0,0,0,3,5,12,6,3,2,5
185.0,925.0,67,573.0,1.9895833333333333,7.0451078430947485,0,4,4,0,16,4,8,0,0,2,7,1,12,0,0,2,7
190.0,950.0,80,800.0,2.711864406779661,7.490213652194929,0,1,6,2,16,1,7,0,0,6,12,0,12,0,0,4,13
195.0,975.0,69,595.0,1.9701986754966887,6.857927338782875,0,3,3,7,10,3,12,2,1,5,6,0,6,0,1,0,10
200.0,1000.0,47,289.0,0.9697986577181208,6.8353937862749925,0,3,0,6,0,8,12,5,1,4,1,0,1,0,5,0,1
205.0,1025.0,66,507.0,1.6568627450980393,7.847890177513807,0,5,0,2,0,5,17,12,6,5,4,3,0,0,6,0,1
210.0,1050.0,76,633.0,2.1313131313131315,7.438476843750325,0,9,0,3,0,3,16,14,10,7,5,5,1,0,0,0,3
215.0,1075.0,63,453.0,1.556701030927835,6.246058762481833,0,11,0,5,0,5,12,8,4,4,2,2,2,0,0,0,8
220.0,1100.0,66,412.0,1.4456140350877194,6.899627159499179,0,14,0,6,6,3,12,0,0,1,8,3,6,0,0,1,6
225.0,1125.0,76,641.0,2.2334494773519165,7.394091782695272,0,15,3,6,11,0,10,2,0,1,12,4,6,0,3,3,0
230.0,1150.0,68,673.0,2.3127147766323026,6.255776427480687,0,15,4,6,6,3,8,2,0,1,8,1,5,0,8,0,1
235.0,1175.0,88,806.0,2.76027397260274,5.863196253516147,0,16,6,4,1,8,13,6,1,1,2,3,6,0,14,0,7
240.0,1200.0,102,1137.0,3.7524752475247523,6.364781046749189,0,17,2,0,2,6,19,12,4,1,5,4,6,0,18,0,6
245.0,1225.0,90,1050.0,3.511705685618729,6.300716515602795,0,12,0,1,4,2,19,6,5,1,6,4,6,1,18,2,3
250.0,1250.0,69,623.0,2.0836120401337794,6.219901186229419,0,6,0,2,4,2,10,0,5,1,9,2,0,3,12,7,6
255.0,1275.0,64,388.0,1.2763157894736843,6.997411586665575,0,2,0,7,6,3,4,0,0,5,6,5,0,5,6,10,5
260.0,1300.0,60,359.0,1.1848184818481848,7.120055491146034,0,2,2,8,12,0,7,3,0,7,0,3,1,1,4,10,0
265.0,1325.0,61,458.0,1.5420875420875422,6.669037469340797,0,8,4,4,12,0,7,0,0,3,1,6,1,2,2,10,1
270.0,1350.0,68,492.0,1.64,6.586726323715458,0,11,6,2,6,0,6,4,0,0,1,9,4,2,6,4,7
275.0,1375.0,82,512.0,1.6677524429967427,6.161158843552614,0,12,2,3,0,0,10,10,0,5,1,9,4,2,14,3,7
280.0,1400.0,93,668.0,2.1206349206349207,6.307101137982979,0,7,0,8,1,0,16,12,1,11,5,7,4,1,14,4,2
285.0,1425.0,95,860.0,2.721518987341772,6.412793235280144,0,2,0,8,3,1,12,12,1,12,5,8,4,6,11,6,4
290.0,1450.0,72,605.0,1.9145569620253164,6.401619580739229,0,4,1,2,3,4,5,6,1,6,1,8,1,12,9,8,1
295.0,1475.0,69,493.0,1.5750798722044728,6.805999319951858,0,3,5,1,5,6,6,0,1,3,0,8,6,10,9,5,1
300.0,1500.0,61,377.0,1.1855345911949686,7.236638160049732,0,5,7,1,11,1,7,2,1,6,0,2,11,2,4,0,1
305.0,1525.0,72,434.0,1.391025641025641,6.671857113119675,0,6,4,0,16,1,8,2,1,6,3,3,14,2,6,0,0
310.0,1550.0,72,502.0,1.6193548387096774,6.950668086349767,0,6,3,2,10,1,10,6,1,1,1,7,9,1,13,0,1
315.0,1575.0,85,620.0,1.9558359621451105,6.504823385510316,0,8,3,5,2,3,14,8,0,3,3,12,3,3,11,0,7
320.0,1600.0,86,583.0,1.839116719242902,6.284795193904623,0,5,0,5,5,7,20,2,0,4,5,6,6,3,7,5,6
325.0,1625.0,61,427.0,1.3385579937304075,6.339515568727276,0,2,2,0,11,7,16,0,0,0,1,1,4,0,7,6,4
330.0,1650.0,56,297.0,0.9580645161290322,7.410062648625034,0,5,6,0,7,3,8,0,0,1,5,2,4,6,2,6,1
335.0,1675.0,54,347.0,1.1490066225165563,7.875877286668583,0,7,0,0,3,0,4,2,0,3,5,2,6,10,7,4,1
340.0,1700.0,69,420.0,1.3953488372093024,6.659679042129271,0,3,5,2,3,1,4,5,0,3,1,1,7,13,10,4,7
345.0,1725.0,74,454.0,1.450479233226837,6.10868290543377,0,0,10,7,2,1,1,12,0,5,3,2,3,7,4,7,10
350.0,1750.0,84,531.0,1.6388888888888888,6.5266647476651505,0,2,15,8,7,3,7,7,1,1,5,2,3,0,6,7,10
355.0,1775.0,84,602.0,1.8132530120481927,6.364930253278494,0,2,9,0,12,3,13,7,4,0,3,2,3,0,6,5,15
360.0,1800.0,78,637.0,1.96,6.770856142578755,0,5,2,0,6,0,12,8,2,0,1,0,8,1,6,6,21
365.0,1825.0,78,657.0,2.1683168316831685,7.21582471981768,0,6,5,0,2,0,8,3,0,1,1,5,9,7,6,9,16
370.0,1850.0,78,545.0,1.8664383561643836,6.332169998175444,0,8,3,0,2,2,7,6,0,5,1,8,5,13,2,7,9
