sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.681092643582494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.955418463394112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,0,0.0,0.0,12.018873997024844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,6,17.0,0.2833333333333333,9.936639014318912,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0
25.0,125.0,9,24.0,0.32432432432432434,8.753208718750187,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
30.0,150.0,14,61.0,0.7176470588235294,8.525130352625158,0,0,1,0,0,0,0,0,0,0,10,1,2,0,0,0,0
35.0,175.0,19,95.0,0.9895833333333334,8.099882621056953,0,1,2,1,0,0,0,0,0,0,7,4,3,0,1,0,0
40.0,200.0,22,124.0,1.117117117117117,7.977524127213259,0,2,5,2,0,0,0,0,0,1,0,2,4,4,1,1,0
45.0,225.0,19,98.0,0.7903225806451613,8.07025057116005,0,6,2,0,0,0,2,1,0,0,0,1,1,4,0,2,0
50.0,250.0,24,100.0,0.7194244604316546,8.116864063149272,0,0,6,0,0,2,0,0,0,0,1,3,7,1,0,2,2
55.0,275.0,36,207.0,1.3101265822784811,7.475499070631063,0,2,8,4,0,4,0,0,0,0,6,0,7,3,0,0,2
60.0,300.0,52,355.0,2.0285714285714285,7.368477193573292,0,6,11,2,0,5,0,2,0,0,12,0,2,4,1,5,2
65.0,325.0,59,539.0,2.8219895287958114,7.5619185833193745,0,7,11,2,0,6,0,2,0,0,10,2,6,4,2,5,2
70.0,350.0,50,500.0,2.512562814070352,6.757835254490925,0,9,5,4,0,9,0,2,0,0,3,3,9,4,2,0,0
75.0,375.0,36,261.0,1.2488038277511961,6.703818791089381,0,11,2,1,2,5,0,0,0,3,0,3,7,2,0,0,0
80.0,400.0,43,373.0,1.7031963470319635,8.422018889376055,0,15,5,0,2,0,0,0,2,4,0,5,4,4,0,2,0
85.0,425.0,40,335.0,1.4439655172413792,8.390121415676177,0,11,0,1,2,2,0,0,3,5,1,1,5,4,0,5,0
