sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.278349067807019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.994158974856765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,1,2.0,0.05128205128205128,11.175797558371995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,100.0,1,1.0,0.019230769230769232,10.599967427886927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,6,19.0,0.2923076923076923,10.568827296791962,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
30.0,150.0,14,73.0,0.9012345679012346,10.175532301729335,0,4,3,0,0,0,0,0,0,5,0,1,1,0,0,0,0
35.0,175.0,6,11.0,0.11702127659574468,8.188277128565932,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0
40.0,200.0,23,76.0,0.7169811320754716,7.919617032713892,0,4,5,0,0,0,0,0,0,0,2,2,4,0,5,0,1
45.0,225.0,30,184.0,1.5206611570247934,8.529240482777446,0,4,6,0,0,2,0,0,0,0,3,2,7,0,4,0,2
50.0,250.0,10,59.0,0.41843971631205673,8.06642581204363,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,1,1
55.0,275.0,28,148.0,0.9866666666666667,8.840548240834746,0,1,3,0,1,0,0,1,0,1,7,6,6,0,0,1,1
60.0,300.0,45,320.0,1.9393939393939394,8.608045759934912,0,4,6,0,1,0,0,1,2,0,7,10,11,0,0,2,1
65.0,325.0,29,205.0,1.151685393258427,7.584721238891201,0,0,8,1,1,0,0,1,0,2,2,5,7,1,0,0,1
70.0,350.0,28,182.0,0.9680851063829787,7.7981403704704695,0,0,11,1,0,0,0,1,1,3,0,2,5,1,0,3,0
75.0,375.0,40,217.0,1.0637254901960784,7.720700806436476,0,1,5,6,0,2,0,0,3,0,2,3,10,1,0,5,2
80.0,400.0,39,222.0,1.0571428571428572,7.4009223955352,0,1,0,7,0,3,0,3,2,4,0,6,5,1,2,2,3
85.0,425.0,43,317.0,1.447488584474886,7.791532306324537,0,2,0,7,0,0,0,4,0,9,2,6,0,1,6,5,1
90.0,450.0,61,377.0,1.632034632034632,6.6666985712791025,0,4,2,7,5,2,1,4,1,4,4,2,2,0,7,9,7
95.0,475.0,52,286.0,1.2067510548523206,6.703518254136744,0,0,6,1,10,2,4,0,2,1,1,2,0,1,4,10,8
100.0,500.0,46,291.0,1.217573221757322,7.709396647560353,0,3,7,1,5,0,5,0,0,3,0,2,0,6,4,6,4
105.0,525.0,33,130.0,0.5098039215686274,8.197640197386297,0,4,3,5,2,1,0,0,0,0,0,0,2,4,0,5,7
110.0,550.0,44,175.0,0.660377358490566,7.681132871162493,0,1,0,2,7,2,5,1,0,3,6,2,1,0,1,6,7
115.0,575.0,52,238.0,0.8913857677902621,7.868335681770812,0,1,0,6,5,2,5,2,0,7,4,3,0,0,8,7,2
120.0,600.0,54,281.0,1.0807692307692307,7.485534628346304,0,2,0,6,0,6,3,2,0,2,2,2,2,0,12,10,5
125.0,625.0,68,412.0,1.537313432835821,6.986739966826159,0,1,1,0,1,7,9,4,0,5,5,2,1,1,14,10,7
130.0,650.0,64,485.0,1.7765567765567765,6.702530433193028,0,3,6,0,1,7,10,4,0,6,1,2,0,6,9,7,2
135.0,675.0,70,463.0,1.6836363636363636,6.625814670216097,0,5,11,6,0,7,6,1,2,2,1,1,2,11,3,5,7
140.0,700.0,60,318.0,1.1157894736842104,6.618792157753754,0,2,5,6,0,5,6,5,1,0,6,3,2,5,3,3,8
145.0,725.0,55,360.0,1.2371134020618557,7.716546452415953,0,3,0,0,0,4,8,7,2,0,7,5,5,0,3,6,5
150.0,750.0,62,450.0,1.5517241379310345,8.106621140585332,0,6,2,0,0,5,6,4,2,0,7,0,8,2,3,9,8
155.0,775.0,60,428.0,1.480968858131488,7.12121532557918,0,9,2,0,2,7,8,3,0,0,1,0,2,1,3,14,8
