sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.71564812372819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,12.792254326298309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,5.0,0.11363636363636363,10.211963296650886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20.0,100.0,2,3.0,0.05454545454545454,9.851601754079272,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,5,17.0,0.2361111111111111,9.56112972617955,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,150.0,22,94.0,1.0930232558139534,8.785619294818964,0,5,4,0,0,0,0,0,0,3,3,1,2,3,1,0,0
35.0,175.0,16,101.0,1.01,7.540042768448533,0,1,1,0,0,0,0,0,0,6,4,0,0,3,1,0,0
40.0,200.0,26,165.0,1.4102564102564104,7.8700270550330265,0,3,3,0,0,0,0,0,0,10,0,1,6,3,0,0,0
45.0,225.0,35,246.0,1.8778625954198473,8.110063333647805,0,6,5,2,0,0,0,0,0,7,0,1,7,3,0,4,0
50.0,250.0,23,157.0,1.1056338028169015,7.308789508942681,0,4,0,4,0,0,0,0,0,1,0,1,7,0,0,4,2
55.0,275.0,17,74.0,0.48366013071895425,7.976644356465297,0,2,3,1,0,0,0,3,0,0,0,5,2,0,0,1,0
60.0,300.0,28,145.0,0.8787878787878788,9.164620170458155,0,4,3,0,0,0,1,2,0,0,2,9,6,0,0,1,0
65.0,325.0,30,242.0,1.3370165745856353,8.95450906490889,0,5,0,0,0,1,0,0,0,2,6,9,6,0,0,1,0
70.0,350.0,32,255.0,1.2814070351758795,7.848833730077998,0,0,6,0,2,2,2,0,1,0,7,9,2,1,0,0,0
75.0,375.0,46,315.0,1.507177033492823,7.24255546017922,0,0,11,0,2,0,7,0,1,2,9,3,4,6,0,1,0
80.0,400.0,57,356.0,1.6108597285067874,7.197609328256608,0,2,10,0,5,0,7,0,0,3,9,3,5,11,0,2,0
85.0,425.0,42,291.0,1.2489270386266094,6.971509970010395,0,1,2,2,5,1,7,1,4,0,4,6,0,5,0,4,0
90.0,450.0,38,217.0,0.8930041152263375,7.671014079379269,0,3,5,7,0,0,2,1,4,0,5,6,5,0,0,0,0
95.0,475.0,52,230.0,0.92,7.450636527850376,0,6,6,12,0,1,5,1,2,2,2,4,5,0,0,6,0
100.0,500.0,53,268.0,1.0509803921568628,6.746314947161407,0,3,7,6,2,2,5,0,0,0,7,5,0,2,1,13,0
105.0,525.0,53,315.0,1.2209302325581395,6.978678202031814,0,5,7,0,1,1,0,0,0,0,13,5,0,5,5,11,0
110.0,550.0,65,396.0,1.5114503816793894,7.312220644069308,0,7,8,0,2,0,7,0,5,2,11,1,1,5,12,4,0
115.0,575.0,50,258.0,0.9555555555555556,6.9017057330048015,0,4,2,2,6,0,10,2,1,0,2,2,7,0,6,5,1
120.0,600.0,54,207.0,0.7314487632508834,7.029792032815185,0,3,2,7,5,1,6,8,1,0,7,4,6,0,0,3,1
125.0,625.0,57,315.0,1.0714285714285714,7.335778477653279,0,3,4,9,0,0,7,6,1,0,7,6,6,0,1,7,0
130.0,650.0,60,424.0,1.4421768707482994,6.942739962213299,0,3,0,9,2,4,13,0,0,1,6,3,6,0,2,11,0
135.0,675.0,71,385.0,1.2833333333333334,6.797397434182052,0,1,5,3,5,8,8,0,2,6,14,0,0,0,5,12,2
140.0,700.0,75,437.0,1.4863945578231292,6.7630865131113955,0,2,10,0,8,3,5,0,6,5,17,0,0,6,5,8,0
145.0,725.0,66,486.0,1.6933797909407666,7.094210134481726,0,4,14,0,8,0,8,0,4,4,11,2,2,5,1,3,0
150.0,750.0,57,308.0,1.0584192439862543,6.545267133568207,0,2,9,3,2,1,9,2,0,7,4,7,1,3,1,4,2
155.0,775.0,62,350.0,1.1627906976744187,6.836696012075551,0,4,1,8,6,0,4,2,0,10,1,9,4,3,1,8,1
160.0,800.0,87,650.0,2.103559870550162,7.003563684854455,0,9,1,9,6,1,9,6,2,12,6,4,5,3,2,12,0
165.0,825.0,70,433.0,1.3833865814696487,6.752244427448501,0,5,3,5,0,2,8,7,5,7,4,2,0,1,8,11,2
170.0,850.0,67,381.0,1.2370129870129871,6.416289098118381,0,2,5,2,4,0,3,7,5,5,6,2,0,5,9,6,6
175.0,875.0,78,493.0,1.6378737541528239,6.75649724013338,0,3,6,2,8,0,8,1,0,10,10,2,1,11,6,4,6
180.0,900.0,66,448.0,1.4933333333333334,5.8811066468629365,0,2,8,0,9,1,7,0,0,12,7,0,1,7,3,9,0
185.0,925.0,63,257.0,0.8426229508196721,6.270082738520969,0,6,3,2,4,6,3,6,0,13,0,3,0,4,2,6,5
190.0,950.0,80,447.0,1.4235668789808917,7.255454610836677,0,8,0,2,5,6,9,10,2,13,0,6,0,11,7,1,0
