sim_step,simulation_time,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_mean_queue_length,queue_length_0,queue_length_1,queue_length_10,queue_length_11,queue_length_12,queue_length_13,queue_length_14,queue_length_15,queue_length_2,queue_length_3,queue_length_4,queue_length_5,queue_length_6,queue_length_7,queue_length_8,queue_length_9
5.0,25.0,0,0.0,0.0,13.292327549713324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,50.0,0,0.0,0.0,13.088103422428508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.0,75.0,3,4.0,0.0784313725490196,11.05737590255586,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.0,100.0,11,35.0,0.5147058823529411,9.177080815871445,0,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0
25.0,125.0,10,38.0,0.48717948717948717,8.801609384729046,0,1,4,0,0,2,0,0,0,0,2,1,0,0,0,0,0
30.0,150.0,22,110.0,1.1827956989247312,8.321385370013402,0,6,6,0,0,0,0,0,0,2,3,1,0,3,1,0,0
35.0,175.0,25,137.0,1.3173076923076923,7.6387961620346285,0,7,2,0,0,0,0,0,0,6,0,2,2,6,0,0,0
40.0,200.0,24,169.0,1.4955752212389382,7.190860212585341,0,9,2,0,0,0,1,0,0,9,0,0,0,0,0,2,1
45.0,225.0,39,231.0,1.8188976377952757,7.476783945034612,0,6,8,0,0,2,7,0,0,11,0,1,0,0,0,3,1
50.0,250.0,44,376.0,2.6666666666666665,6.875380213706611,0,2,10,0,0,2,9,0,0,13,0,3,2,0,2,0,1
55.0,275.0,46,483.0,3.0961538461538463,6.186416156467202,0,5,11,2,0,0,3,0,0,14,1,0,0,0,7,2,1
60.0,300.0,37,330.0,1.9186046511627908,6.738689702531618,0,4,5,0,1,0,1,0,0,9,3,2,0,0,10,2,0
65.0,325.0,26,135.0,0.7068062827225131,8.306272995394016,0,6,1,0,1,0,1,0,1,1,1,8,0,0,4,2,0
70.0,350.0,33,166.0,0.8177339901477833,8.322373601531325,0,9,3,0,0,0,0,2,0,0,0,12,1,0,3,1,2
75.0,375.0,44,204.0,0.9532710280373832,7.218139554226058,0,6,7,0,0,2,5,0,0,2,0,6,2,0,7,3,4
80.0,400.0,57,353.0,1.568888888888889,7.748812615888071,0,4,11,0,1,4,7,4,0,8,0,2,2,0,7,4,3
85.0,425.0,63,477.0,2.0472103004291844,7.302793599516155,0,6,12,1,7,6,1,4,0,13,0,2,2,4,2,0,3
90.0,450.0,81,600.0,2.4193548387096775,5.80178892160254,0,9,7,4,11,10,2,4,2,11,2,2,0,7,6,1,3
95.0,475.0,83,598.0,2.3,5.3034423974134075,0,5,1,4,9,12,6,4,2,8,6,3,0,3,11,6,3
100.0,500.0,61,446.0,1.702290076335878,6.250461149635271,0,2,0,0,2,8,6,2,0,9,6,7,0,0,11,8,0
105.0,525.0,49,483.0,1.8295454545454546,7.4703458485396625,0,3,0,0,2,0,0,5,0,3,7,9,0,1,11,6,2
110.0,550.0,55,437.0,1.6125461254612545,7.1608872094589175,0,2,2,0,2,0,0,7,0,7,9,6,5,0,7,6,2
115.0,575.0,63,379.0,1.3933823529411764,6.849386548687329,0,8,6,0,2,2,2,7,0,10,8,0,9,0,7,2,0
120.0,600.0,62,372.0,1.3828996282527881,6.550778964150948,0,9,11,0,0,6,1,1,0,8,2,0,9,0,9,6,0
125.0,625.0,62,395.0,1.4416058394160585,6.713426295257707,0,5,12,1,1,12,0,1,0,0,7,1,7,0,3,12,0
130.0,650.0,67,549.0,1.9819494584837545,7.2295341792544665,0,3,12,2,6,6,2,1,0,0,9,4,5,0,1,16,0
135.0,675.0,89,885.0,3.0729166666666665,7.032337717896904,0,5,12,2,10,1,4,1,0,0,9,7,10,1,6,19,2
140.0,700.0,83,852.0,2.8979591836734695,6.100346340800643,0,7,11,0,5,3,1,3,0,0,4,3,12,1,6,22,5
145.0,725.0,55,602.0,2.0476190476190474,6.13766553653682,0,3,7,0,0,0,2,3,0,0,2,0,6,0,4,23,5
150.0,750.0,48,502.0,1.7016949152542373,7.729609827225519,0,3,6,0,0,0,2,7,0,1,2,0,6,0,0,17,4
155.0,775.0,51,406.0,1.367003367003367,8.15816263091109,0,5,7,2,2,0,0,9,2,4,0,0,6,0,2,8,4
160.0,800.0,55,414.0,1.393939393939394,7.505096080800558,0,11,7,3,1,0,2,9,4,2,0,0,2,1,7,1,5
165.0,825.0,78,574.0,1.900662251655629,6.497550551310941,0,9,6,3,6,0,7,9,4,7,0,2,9,3,8,0,5
170.0,850.0,94,687.0,2.2524590163934426,5.832162887877586,0,5,5,3,8,2,7,8,4,12,0,5,14,3,11,7,0
175.0,875.0,97,713.0,2.314935064935065,5.452885979571277,0,2,5,3,8,4,3,11,0,17,0,3,8,5,12,14,2
180.0,900.0,80,615.0,1.9902912621359223,6.006582826945915,0,5,1,0,2,1,1,13,0,17,2,2,1,3,7,19,6
185.0,925.0,86,931.0,3.072607260726073,7.036417496769563,0,2,1,0,0,0,1,17,0,17,0,2,5,0,10,25,6
190.0,950.0,96,1336.0,4.394736842105263,6.983029783109756,0,7,1,0,0,0,2,17,0,19,0,2,7,0,10,25,6
195.0,975.0,105,1371.0,4.352380952380952,5.963882484269417,0,13,3,2,2,0,6,17,2,18,0,2,8,3,4,19,6
200.0,1000.0,109,1177.0,3.6666666666666665,5.606193778458969,0,12,2,6,7,0,6,17,7,17,0,1,14,3,1,10,6
205.0,1025.0,123,1234.0,3.694610778443114,5.881699108429819,0,7,5,11,14,3,6,17,11,13,2,3,14,5,5,4,3
210.0,1050.0,92,1096.0,3.2330383480825957,5.980076074388218,0,5,5,6,10,5,6,11,11,5,4,3,8,5,4,4,0
215.0,1075.0,57,409.0,1.2100591715976332,5.736267129574872,0,3,8,2,6,2,0,5,7,7,3,3,1,5,5,0,0
220.0,1100.0,91,574.0,1.663768115942029,6.002649166623119,0,7,8,4,8,7,0,7,0,12,6,4,7,5,11,5,0
225.0,1125.0,95,636.0,1.8381502890173411,5.706302761156275,0,13,3,4,4,13,0,3,2,18,7,0,10,1,5,12,0
